,0,1,2,3,4,5,6
2000-01-01,15.454390462239587,14.621524742166798,12.547654484203065,10.752740277477583,9.959559418052775,9.257480767047582,8.770682779947947
2000-01-02,15.982914225260458,15.178944937892709,13.179819781225431,11.404423818475152,10.609326073431248,9.861494375208622,9.342533365885458
2000-01-03,14.57614415486654,13.75339024861654,11.673474884033226,9.817888084482036,8.980825124761111,8.211299883569836,7.506401316324911
2000-01-04,15.070523198445642,14.180892845436349,11.92479427745502,10.004826210735644,9.153131985408097,8.467639790508997,7.95706291198735
2000-01-05,14.535772577921591,13.718131415553842,11.694058618605538,10.0244604073024,9.312897618611771,8.753956970993215,8.461830520629917
2000-01-06,14.67989565531417,13.849468757992724,11.783922593698549,10.052740205606485,9.30129146370848,8.690997537542842,8.20535138448082
2000-01-07,14.55805104573568,13.680980371545845,11.520404254265545,9.645499386994745,8.818790279921757,8.06574104100929,7.440196228027389
2000-01-08,14.994925435384118,14.013561503092433,11.565195709804357,9.452277702964864,8.516843619397946,7.6847246434765,6.896683247884141
2000-01-09,15.775130844116234,14.862515103375472,12.56589848980218,10.563575433522487,9.677032253306493,8.887343146255205,8.176839828491268
2000-01-10,16.982621129353845,16.11619188621563,13.925876859748882,11.981316151072464,11.106284426617435,10.306954275020416,9.57031644185389
2000-01-11,16.615052159627282,15.792653484445395,13.71454176752826,11.854497178772531,11.010286462435204,10.229980417615876,9.566061274210597
2000-01-12,15.81360524495443,14.983317856561598,12.88967117213599,11.013765496416056,10.16663521387244,9.38093129403518,8.66279144287114
2000-01-13,15.45194015502932,14.681967126755524,12.739252980550134,11.044209549895127,10.295494251866558,9.634650596718302,9.096487681070982
2000-01-14,15.024739837646507,14.23463747942884,12.233731122286828,10.448007307693445,9.6448863942137,8.896368495990998,8.139941660563181
2000-01-15,14.503298695882163,13.7033984189311,11.67740090328192,9.885991538026415,9.077274289695197,8.335495602391688,7.621104685465525
2000-01-16,13.191047922770224,12.304513892925629,10.116570445126795,8.193872748816034,7.334427708451528,6.504370702741369,5.701350657145213
2000-01-17,14.424270248413109,13.507261268171646,11.260171664735822,9.38971453931805,8.596319493939859,7.898931753083957,7.347382227579828
2000-01-18,17.136719004313193,16.273118692226547,14.12870382153011,12.35779107436838,11.603404309672726,11.009221124253145,10.61626001993818
2000-01-19,19.45661188761397,18.750235554528672,16.95868631518863,15.452815323981724,14.794760435371074,14.293995406760644,13.985094960530605
2000-01-20,19.024299875895224,18.38743903346796,16.785616331280437,15.442873670052848,14.85092721754512,14.396026422177158,14.1291338602702
2000-01-21,17.822695032755576,17.13874346818875,15.40114785680231,13.881013119362136,13.199580067460316,12.605272022487211,12.096620814005576
2000-01-22,17.229968007405603,16.50469079799751,14.649293350123742,13.05274249995341,12.342964098530445,11.767781422571034,11.337048085530569
2000-01-23,17.519311523437523,16.70545001963461,14.64223095396028,12.7965912629179,11.960064926967902,11.188340822629357,10.428767903645848
2000-01-24,17.576474126180017,16.74401530714897,14.619001426936675,12.798272506553076,11.992201146771947,11.34043358319741,10.88724886576341
2000-01-25,17.47097549438479,16.73527128431533,14.8363565073073,13.263133015588664,12.581215815390353,12.10873712741045,11.8849891662598
2000-01-26,17.542013422648154,16.72841285221159,14.64403426212334,12.940519114759468,12.211075883270668,11.720952861871922,11.508891677856468
2000-01-27,16.86793225606283,16.027471049878955,13.901063213708255,12.136554170691454,11.373968993976632,10.803376898986189,10.403104782104492
2000-01-28,15.248189544677755,14.38386326946278,12.243933973972162,10.434804012213192,9.652104293659193,8.984586596686938,8.489270273844397
2000-01-29,14.469539896647175,13.498110808518902,11.140049858813027,9.10995195712968,8.232430948237038,7.39629481305434,6.704191589355446
2000-01-30,14.910767491658532,13.90232461798132,11.456607581084654,9.38357299231734,8.493597777171885,7.660116160382643,6.985360590616892
2000-01-31,15.742936706542991,14.773078385610404,12.420187406719831,10.423955239357554,9.56862981652705,8.771231533426146,8.145915222167957
2000-02-01,15.26069030761721,14.348653270580144,12.108317383580244,10.16499168586978,9.32162160565781,8.520369049832482,7.839433797200513
2000-02-02,14.358581161499046,13.383758647858144,10.98786820945503,8.907768581727169,7.994844116703177,7.12538429205955,6.329088973999035
2000-02-03,14.79787152608236,13.775232327173626,11.252667891304498,9.138800559967422,8.222452089863566,7.440782412147769,6.815238062540686
2000-02-04,14.141848500569663,13.252277568029967,11.080673616037416,9.190603286883912,8.35890953310087,7.567143206975402,6.881594594319665
2000-02-05,14.210916137695335,13.29286600748702,11.02411401136868,9.029079942866588,8.143279996482363,7.299622012825125,6.532449340820335
2000-02-06,16.04342104593917,15.062611274113747,12.650918159244952,10.574368041368984,9.659161258000267,8.808675635667157,8.074296696980866
2000-02-07,15.766241327921591,14.885835356939424,12.682365971691183,10.76284233716484,9.916101176764414,9.14593965930868,8.517950312296591
2000-02-08,15.864076868693076,14.970125614146127,12.748310451387624,10.7578274476827,9.861007719142492,8.993482115486529,8.23915824890139
2000-02-09,15.72156677246096,14.797171569501302,12.51368793991378,10.514530054225643,9.626308777511838,8.782915285954516,8.023145548502669
2000-02-10,16.439196523030603,15.582570365623155,13.435473762368249,11.521514372894728,10.66008275349941,9.839662446444096,9.032474517822266
2000-02-11,16.32916158040365,15.477451820979011,13.33767502502826,11.437543934858468,10.58404455697672,9.781965403709592,9.031196085612066
2000-02-12,14.211535390218105,13.37107805928224,11.28258107983089,9.444064699959595,8.635356952298082,7.87532102374422,7.2241004943848
2000-02-13,13.6327949523926,12.734021597564492,10.513445502707045,8.603883105492912,7.764992178640114,7.009218382015206,6.366649119059275
