Yr,Mon,Aportante 23
1997,9,270.3735130207374
1997,10,268.0181996352377
1997,11,92.1766218142848
1997,12,36.231420826156814
1998,1,2.22837963797691
1998,2,31.319236891008448
1998,3,20.549040388432896
1998,4,87.9886174081633
1998,5,144.99824855699933
1998,6,114.34455520864341
1998,7,110.5000670328136
1998,8,115.57677372456891
1998,9,118.29711977752292
1998,10,3.303100870443256
1998,11,17.412324233156983
1998,12,36.15797025635857
1999,1,15.920897565981914
1999,2,12.625514876935872
1999,3,31.04412563583909
1999,4,31.92166342845529
1999,5,229.8039098506195
1999,6,447.9721431944032
1999,7,153.07146971869176
1999,8,327.2900344996238
1999,9,363.87763000306563
1999,10,36.28989270950478
1999,11,32.63945208510791
1999,12,26.169473256655397
2000,1,9.325132581635934
2000,2,180.79331840854505
2000,3,13.70906485808765
2000,4,51.53119331786466
2000,5,94.88064995430587
2000,6,923.3652525513681
2000,7,152.11337556093267
2000,8,257.5846312958526
2000,9,372.64506859065443
2000,10,53.2020934947846
2000,11,52.50638614047136
2000,12,51.99486316819896
2001,1,108.10141263895565
2001,2,5.91196833235275
2001,3,9.676399232600708
2001,4,80.4656234034528
2001,5,581.3140237910376
2001,6,266.19035775553306
2001,7,799.3362810374929
2001,8,324.7552201998074
2001,9,42.983243505471755
2001,10,41.00181269213855
2001,11,52.18961022854127
2001,12,1.277158734942969
2002,1,17.576031515006505
2002,2,194.246557091195
2002,3,201.14875475935867
2002,4,87.71425461069899
2002,5,329.74996714019255
2002,6,330.60550190278343
2002,7,249.19320675290837
2002,8,581.407533086409
2002,9,157.0094586578817
2002,10,298.2336558353255
2002,11,97.57712234468775
2002,12,33.76640652684851
2003,1,37.64410959990224
2003,2,0.21784715228936663
2003,3,6.126660292381511
2003,4,24.84006286810977
2003,5,160.4210473923263
2003,6,479.7835709341585
2003,7,187.02641152681997
2003,8,125.61137671368027
2003,9,155.29670038361843
2003,10,138.74719367937462
2003,11,93.93693192576684
2003,12,38.717801604874296
2004,1,6.156040912080107
2004,2,14.739704721100512
2004,3,74.58846342940161
2004,4,248.60840941217904
2004,5,46.681951099592105
2004,6,342.0048627698252
2004,7,380.7670983758435
2004,8,109.4069701414145
2004,9,198.71582633552202
2004,10,167.93622778526546
2004,11,112.70968212462557
2004,12,52.50604915123127
2005,1,7.047112844489519
2005,2,0.9256111490922007
2005,3,30.782401159321452
2005,4,16.96829531492206
2005,5,615.6557711867907
2005,6,463.91199739028986
2005,7,419.2308255972099
2005,8,478.1396295970879
2005,9,69.55517679519119
2005,10,40.91323467542858
2005,11,96.96157175186475
2005,12,83.51876146401486
2006,1,35.47633917516422
2006,2,24.877632171469713
2006,3,11.64366065344875
2006,4,150.01932745923907
2006,5,210.62767663711097
2006,6,543.1618719811371
2006,7,541.7829083519359
2006,8,330.3655099377523
2006,9,117.52121734608016
2006,10,187.57165213523388
2006,11,20.998057950452438
2006,12,110.65870019916932
2007,1,30.026097234024704
2007,2,111.34683811857091
2007,3,45.17138956524908
2007,4,96.25704508148486
2007,5,45.121880052318474
2007,6,179.31928433984305
2007,7,376.3956902272396
2007,8,174.5913581563756
2007,9,98.39058547979721
2007,10,43.12987133505595
2007,11,13.1697024026046
2007,12,25.02342287836676
2008,1,19.669005057159474
2008,2,23.77620451172722
2008,3,28.292120459925766
2008,4,112.09128300057884
2008,5,692.0260560880558
2008,6,204.45158408122066
2008,7,270.2470819966373
2008,8,399.0379698806458
2008,9,76.05835536089926
2008,10,43.89319093897534
2008,11,19.638684318838514
2008,12,27.39988432388013
2009,1,4.42995667331509
2009,2,25.07010489227222
2009,3,4.787755320101524
2009,4,69.51058535609006
2009,5,409.8287773154092
2009,6,325.41248106705115
2009,7,242.2109003548531
2009,8,307.70461265763555
2009,9,161.876446563332
2009,10,146.73647610690566
2009,11,112.29226081599927
2009,12,15.521592365563802
2010,1,11.49356695219291
2010,2,52.422916180859076
2010,3,7.195778390788861
2010,4,10.761105718427208
2010,5,99.3584774625872
2010,6,372.16251465513227
2010,7,293.70405461864163
2010,8,214.93494666484048
2010,9,27.601484576316274
2010,10,78.22751360839085
2010,11,44.007041836319075
2010,12,53.34701016304776
2011,1,50.143846067396474
2011,2,41.07226840047023
2011,3,72.28834761296685
2011,4,147.01701676730116
2011,5,65.70761765055667
2011,6,347.70955541797326
2011,7,274.4932870183765
2011,8,439.4156918767556
2011,9,132.37865349328592
2011,10,38.749333168830496
2011,11,59.37416302502891
2011,12,5.296925115140656
2012,1,29.266408013071317
2012,2,148.20598849143232
2012,3,9.230340366182235
2012,4,24.61492918014434
2012,5,325.0348685137373
2012,6,373.0504810723333
2012,7,104.44812693531009
2012,8,185.8712872622977
2012,9,32.44075183601521
2012,10,110.51198245987811
2012,11,90.5230010948433
2012,12,240.82020836061153
2013,1,15.43898897600976
2013,2,65.0959167381884
2013,3,11.5867460769277
2013,4,24.628164710203396
2013,5,362.4228711826026
2013,6,251.33713399015235
2013,7,247.70522507669472
2013,8,225.015696536521
2013,9,184.38895085939598
2013,10,85.07278975796515
2013,11,28.770232668131598
2013,12,0.34720822062373297
2014,1,24.41457854920001
2014,2,21.257705830686685
2014,3,57.66830091907417
2014,4,46.78428310509709
2014,5,232.37330891346448
2014,6,384.3083882814714
2014,7,362.2595526501038
2014,8,291.82748808532614
2014,9,264.18112013408165
2014,10,49.83963239972038
2014,11,14.968357567222617
2014,12,52.072772833339
2015,1,0.6348825954709526
2015,2,2.756161063011706
2015,3,6.898637741074847
2015,4,31.78625520156587
2015,5,126.97720761833709
2015,6,244.48909987959763
2015,7,442.1556888860127
2015,8,509.92747586000644
2015,9,172.6210705064608
2015,10,182.47750272701558
2015,11,46.41746378618118
2015,12,6.064099372900056
2016,1,27.800852420144643
2016,2,14.630863183261356
2016,3,1.767921153113606
2016,4,242.82633404005577
2016,5,104.76603341055859
2016,6,19.12575709565238
2016,7,308.1477594329145
2016,8,180.35129698743296
2016,9,56.97600483702173
2016,10,166.77706044341562
2016,11,33.542654785556195
2016,12,49.03206042493998
2017,1,18.127854769580125
2017,2,33.22540837693664
2017,3,42.367030231303815
2017,4,96.35068978946822
2017,5,203.20757940580057
2017,6,407.700190593268
2017,7,198.50893242398774
2017,8,382.3232000430183
2017,9,132.9856810622197
2017,10,182.03186534864724
2017,11,95.55276646914903
2017,12,16.394214414931778
2018,1,23.65539067082815
2018,2,14.324344260249742
2018,3,76.78547439674742
2018,4,165.2808775028773
2018,5,147.60552062704403
2018,6,213.85793738027522
2018,7,134.8114890345606
2018,8,152.52519461005917
2018,9,291.4968968969238
2018,10,174.92367068629667
2018,11,110.71801423063987
2018,12,40.82069955141872
2019,1,37.01385549365479
2019,2,10.864297569294678
2019,3,11.219965136979658
2019,4,23.348455158316458
2019,5,275.56954004913047
2019,6,379.9632899820112
2019,7,150.23000830648033
2019,8,129.9291153629788
2019,9,117.26504745263614
2019,10,80.13332662692028
2019,11,26.07147549218578
2019,12,17.122193285039447
2020,1,22.23621983830083
2020,2,7.522895708023505
2020,3,0.10588685941383807
2020,4,83.8154014924817
2020,5,76.90472502509623
2020,6,534.9046371685679
2020,7,429.8781394075468
2020,8,163.28952897642193
2020,9,62.73447816114135
2020,10,34.512212694765495
2020,11,10.293029288615227
2020,12,42.53798172525027
2021,1,127.33671943254066
2021,2,12.711646305178649
2021,3,13.277850369622984
2021,4,48.01605757582224
2021,5,234.9766741378232
2021,6,216.14833247891792
2021,7,67.66084599555295
2021,8,311.91116402765556
2021,9,121.60440159613047
2021,10,36.64582545874138
2021,11,12.500595093081316
2021,12,25.486186127853667
2022,1,14.268976573518858
2022,2,23.86472635346345
2022,3,11.583616895645022
2022,4,285.41005298732944
2022,5,119.76463209126388
2022,6,254.89774916183532
2022,7,404.0645658970044
2022,8,188.46295808321733
2022,9,79.7292669587636
2022,10,66.5993373517364
2022,11,61.8511128591727
2022,12,4.888226676058837
2023,1,7.104628631978868
2023,2,0.3293530832857487
2023,3,2.9957168186001044
2023,4,147.52962503891123
2023,5,169.22024773561552
2023,6,780.5680196030363
2023,7,309.1522544666436
2023,8,540.9875199411656
2023,9,370.5898645776123
2023,10,2.69769408448663
