Yr,Mon,Aportante 19
1989,1,9.944659125096422
1989,2,8.462107780744025
1989,3,22.228188323818646
1989,4,3.1424049940119416
1989,5,56.90019791233014
1989,6,412.875049605396
1989,7,279.39267327722155
1989,8,319.8962637967841
1989,9,50.581033488903
1989,10,51.05615492411845
1989,11,20.090056077421277
1989,12,60.520053004644055
1990,1,10.734705896563607
1990,2,25.3137995055072
1990,3,138.25053390623754
1990,4,159.274739734957
1990,5,191.16726292130352
1990,6,107.41285743553371
1990,7,147.9232530126416
1990,8,154.99625890732423
1990,9,239.8793778666633
1990,10,53.189713944813455
1990,11,56.197752826541155
1990,12,13.584956487285066
1991,1,29.99929903618759
1991,2,4.461181352190812
1991,3,6.589923391892355
1991,4,190.43728080816828
1991,5,698.0936105559927
1991,6,277.50933282114977
1991,7,336.64686654300874
1991,8,71.50713760757128
1991,9,177.36673986591273
1991,10,120.54819507665046
1991,11,51.69000422576431
1991,12,121.1968375683902
1992,1,6.493855975594915
1992,2,18.74471583302619
1992,3,85.60181883861473
1992,4,177.63561982566785
1992,5,770.4656925627753
1992,6,457.2609907926147
1992,7,147.82760720204925
1992,8,191.05529497221173
1992,9,94.27476724487911
1992,10,70.47017144915142
1992,11,40.592919858020394
1992,12,45.53719802019485
1993,1,13.731402284253717
1993,2,2.1858040736330424
1993,3,8.406509492889397
1993,4,125.34414699912158
1993,5,404.9254238321384
1993,6,644.3615768137245
1993,7,202.65555703173206
1993,8,226.025022523536
1993,9,58.389797024062176
1993,10,122.10967060968775
1993,11,42.00147463946561
1993,12,60.95294282488297
1994,1,3.363147656972988
1994,2,33.579914104581334
1994,3,14.672431205702996
1994,4,244.56093540029696
1994,5,159.87304616337582
1994,6,377.04806812735
1994,7,481.8624093675964
1994,8,51.40010284452445
1994,9,241.95117988279617
1994,10,91.99276442256303
1994,11,21.958374752983296
1994,12,74.55752904093018
1995,1,1.2123197446382707
1995,2,2.9186496480553643
1995,3,10.56404514933345
1995,4,212.0439902562116
1995,5,56.7830301019181
1995,6,469.218501503092
1995,7,487.0238462495202
1995,8,242.28138429272656
1995,9,62.5291624684254
1995,10,75.52629439629355
1995,11,11.318820909003461
1995,12,2.763937617536967
1996,1,8.844036758055667
1996,2,20.104163060185503
1996,3,76.56969821027774
1996,4,80.07436639542148
1996,5,112.60001930207814
1996,6,207.62971286572775
1996,7,102.04291940649271
1996,8,223.6175111760791
1996,9,43.17746013451128
1996,10,58.08017086582423
1996,11,45.70120058632152
1996,12,23.879436710991296
1997,1,15.637328964334476
1997,2,31.39506446346356
1997,3,14.844008175447472
1997,4,361.3758057106007
1997,5,222.6631082590267
1997,6,608.8205507661353
1997,7,254.58540715512535
1997,8,218.49068611315218
1997,9,256.37358289556533
1997,10,263.69802467447107
1997,11,87.74605955651818
1997,12,32.3801278240118
1998,1,1.774967357732698
1998,2,29.11758350544186
1998,3,18.00321564045824
1998,4,82.96796613637561
1998,5,141.10432055449652
1998,6,110.14712010238223
1998,7,98.94401119403503
1998,8,102.9261447557482
1998,9,115.15359354265367
1998,10,2.888717004424013
1998,11,13.78831056071627
1998,12,33.8736874063518
1999,1,13.415427940702786
1999,2,10.59432420881365
1999,3,30.784812092874922
1999,4,30.672560963278162
1999,5,208.75034737313604
1999,6,422.9426415218843
1999,7,152.77735261954382
1999,8,316.19225983236873
1999,9,350.7578228203331
1999,10,36.357477557504446
1999,11,30.7459428426138
1999,12,21.599722535483547
2000,1,7.610239517379364
2000,2,167.49289854453704
2000,3,11.585893362908529
2000,4,51.39042053269414
2000,5,91.90888738402175
2000,6,897.6437886872359
2000,7,141.16733512456003
2000,8,230.93578533027306
2000,9,352.3142659742282
2000,10,49.357034734383895
2000,11,46.793914364381905
2000,12,47.32012214856203
2001,1,105.49178995842091
2001,2,4.70917185699079
2001,3,9.9492503542285
2001,4,77.13910156432716
2001,5,536.1066258734679
2001,6,244.04666597735
2001,7,776.8728525179531
2001,8,315.8835206585051
2001,9,39.92083969726575
