date,0,1,2,3,4,5,6,7
2010-02-10,22.619689936696744,21.25789644431859,18.59857625219752,18.442200600191324,15.381818332845818,14.635363930596249,12.14808844643081,
2010-02-11,21.108355811790183,19.88580056778113,17.55350077067466,17.41247670889862,14.807437148174856,14.168224889119477,12.029970730310241,
2010-02-12,22.58926645443763,21.518239069038557,19.401316407877996,19.275410190260605,16.859633604561537,16.265571985880534,14.287298149898172,
2010-02-13,24.22939179973837,23.155887181617118,20.75776764247133,20.621209539084116,17.69006656998938,16.958405646430126,14.492332318185413,
2010-02-14,22.386321640014632,21.13078028489448,18.57660926165823,18.424497071231738,15.407394735421542,14.664981226603194,12.184626756865436,
2010-02-15,21.93705960968394,20.43955403637276,17.475735097221794,17.28361282195436,13.933831191011322,13.098895957099076,10.445004443464638,
2010-02-16,22.17378816015926,20.509604548872833,17.38928037922813,17.183686077929917,13.765930929460994,12.928985232883027,10.32152880964612,
2010-02-17,21.859987630961854,20.29476190774669,17.37081649715893,17.17664763668937,13.963759461242987,13.170460374620225,10.684062861300099,
2010-02-18,21.259096188015395,19.80845256510011,17.010293572203405,16.824409157013843,13.670330862467836,12.874272213406037,10.34217544204891,
2010-02-19,23.090551371633268,21.509748633970236,18.442300224189264,18.234137278484095,14.796008069617605,13.932819251166451,11.17874223555644,
2010-02-20,24.362791833759815,22.77100424076175,19.724003516686434,19.514963649458707,16.12577073304341,15.276414413452157,12.612269579131068,
2010-02-21,22.2763205587128,20.948521661811988,18.32132265230058,18.14283951449112,15.160103812050368,14.400710806952588,11.996578755872044,
2010-02-22,20.36021714858066,19.131921517300473,16.620912392301854,16.452248954006986,13.56260888058752,12.822557730780714,10.464911682304324,
2010-02-23,21.2167583230101,19.948913897033815,17.374672452479444,17.19718851909105,14.20333717091554,13.432073496500651,10.995936154771156,
2010-02-24,20.561221247543518,19.344250891585997,16.949693539776415,16.783867394014592,14.038969928359561,13.337843875461155,11.05672708270196,
2010-02-25,18.133181531929676,17.2610598772865,15.255444706830035,15.122038102054246,12.565914868874486,11.885233817206489,9.552854836124153,
2010-02-26,18.81822825773263,17.51205135606628,14.954621212334471,14.789377687446603,11.79173589226078,11.027351235283758,8.507073382673624,
2010-02-27,21.678790617577818,20.009263827048898,16.867793285192853,16.651967144395503,13.144643738593347,12.265459891425232,9.444562333205695,
2010-02-28,21.607461759779174,20.341502915970068,17.670362253171877,17.51442971133808,14.241818627372844,13.409024883694116,10.677172443784542,
2010-03-01,20.578564132878807,19.269976753551727,16.588175703144163,16.407769842798967,13.232517089976108,12.409189500596796,9.710065065581256,
2010-03-02,17.477197147887416,16.07671291509735,13.387364618256584,13.19734624380093,10.188213725889996,9.411261025322815,6.902251991184305,
2010-03-03,19.50114230874144,17.905676302925958,14.91001138026062,14.702578517806616,11.339890048552517,10.485830583360473,7.715675257540333,
2010-03-04,22.122046571896394,20.40986076252233,17.186900819131196,16.961083406808434,13.375758920214082,12.47620816887751,9.605245976064431,
2010-03-05,22.88370748920205,21.498284075102344,18.67592796546429,18.50097342341783,15.222048539623495,14.397110824584965,11.699882213548719,
2010-03-06,22.77929701157556,21.928379764835224,19.92133435484446,19.828997516249114,17.253824291551755,16.61147959560819,14.33186271492096,
2010-03-07,20.107817068217706,19.565389551404664,18.152093991031872,18.090766768857705,16.141914886554055,15.64149025132921,13.732739845363604,
2010-03-08,21.329426136723274,20.31432445667414,17.95422624055706,17.813752224167704,14.904651361241465,14.145731430053722,11.606398102332845,
2010-03-09,22.87565998501248,21.556668337855196,18.847959172603556,18.67821074796014,15.522882249565178,14.741268925984704,12.188689891771373,
2010-03-10,21.712743542518137,20.508223467911442,18.074859732040995,17.928056110244242,15.011039585565007,14.283463651869042,11.819827125812424,
2010-03-11,20.125039837684145,19.068567521751454,16.88491542625316,16.752298407190814,14.092125642211881,13.422621465047213,11.117885602753786,
2010-03-12,19.942304276831354,18.621279597255718,16.035688614342316,15.869981506837947,12.887252441856097,12.14094354248048,9.69834806946506,
2010-03-13,19.933011109151952,18.35638174448756,15.349941857483417,15.153967107443492,11.750826909297231,10.902977016872844,8.175912387891778,
2010-03-14,20.96013165226688,19.24531489199934,16.00340904042695,15.784446086653801,12.19816868521206,11.3100472700331,8.5131736974607,
