Yr,Mon,Aportante 21
2015,10,181.47736403179772
2015,11,44.1227363220442
2015,12,5.872915698701549
2016,1,25.043776582194425
2016,2,13.295632063414157
2016,3,1.4821971472657567
2016,4,240.70047549644718
2016,5,103.96185536452565
2016,6,18.58680583610391
2016,7,296.77307781518215
2016,8,169.47026149397132
2016,9,51.552216018629196
2016,10,157.8442504416356
2016,11,30.413926487325153
2016,12,47.071654598632186
2017,1,16.791519806907377
2017,2,30.25706082854097
2017,3,40.043393504202626
2017,4,93.39979437677924
2017,5,197.777443491161
2017,6,398.23748845581736
2017,7,186.4099776585471
2017,8,371.92259310758084
2017,9,131.66294430125072
2017,10,170.93041337788418
2017,11,92.45091103418707
2017,12,13.350129926466094
2018,1,21.25432317587304
2018,2,12.804038665289815
2018,3,72.66040424198277
2018,4,158.91705232793763
2018,5,141.21251974432028
2018,6,202.19290703589112
2018,7,131.49604952875146
2018,8,145.37773618788182
2018,9,283.2116334505936
2018,10,163.33836443839579
2018,11,105.1300097601817
2018,12,36.69043372266525
2019,1,31.205748570147733
2019,2,10.85240271126125
2019,3,9.639661878099592
2019,4,22.613381479513993
2019,5,265.7910056411784
2019,6,354.9641237822292
2019,7,141.27725300675007
2019,8,120.8164170441887
2019,9,112.25569451989848
2019,10,74.45898451891311
2019,11,24.403883007113603
2019,12,16.12206410570783
2020,1,18.058707633438594
2020,2,6.69404296848606
2020,3,0.10218517959385608
2020,4,81.74980705761313
2020,5,74.33285688466863
2020,6,524.8026387492
2020,7,413.34318289834937
2020,8,158.24014270948686
2020,9,61.13803595888133
2020,10,32.787344089290876
2020,11,8.86137369160628
2020,12,37.36516489547508
2021,1,123.72763870337663
2021,2,12.20295556446704
2021,3,12.05791372972141
2021,4,47.23117774746256
2021,5,225.69736216358825
2021,6,204.5223267847697
2021,7,65.3538335220395
2021,8,301.5412743736035
2021,9,120.94732963836768
2021,10,34.792730283667254
2021,11,11.357175695936549
2021,12,26.297063357931137
2022,1,11.96556110507461
2022,2,23.421771356187456
2022,3,10.381627217544178
2022,4,264.8834390510695
2022,5,116.40646625539894
2022,6,243.45022343350652
2022,7,391.6324028524466
2022,8,179.74042062380784
2022,9,79.25173123021314
2022,10,60.921284048022464
2022,11,60.10228325167598
2022,12,4.309851099044704
2023,1,6.296729874353052
2023,2,0.296199734975146
2023,3,2.6838241250790467
2023,4,143.18683140270397
2023,5,155.14276889611043
2023,6,749.6514945876825
2023,7,298.0470532366285
2023,8,537.3353893418075
2023,9,355.89923911208984
2023,10,2.6377439999985604
