,0,1,2,3,4,5,6,7
2023-03-29,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07
2023-03-30,3.075752502832657e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,8.598762555322992e-07,8.598762555322992e-07,8.598762555322992e-07,8.598762555322992e-07,8.598762555322992e-07,8.598762555322992e-07,8.598762555322992e-07,8.598762555322992e-07
2023-04-02,3.4217900974908844e-06,3.4217900974908844e-06,3.4217900974908844e-06,3.4217900974908844e-06,3.4217900974908844e-06,3.4217900974908844e-06,3.4217900974908844e-06,3.4217900974908844e-06
2023-04-03,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07
2023-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-05,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07
2023-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-07,8.573618401896965e-07,8.573618401896965e-07,8.573618401896965e-07,8.573618401896965e-07,8.573618401896965e-07,8.573618401896965e-07,8.573618401896965e-07,8.573618401896965e-07
2023-04-08,2.1484089612215e-06,2.143951348898554e-06,2.143951348898554e-06,2.143951348898554e-06,2.143951348898554e-06,2.143951348898554e-06,2.143951348898554e-06,2.143951348898554e-06
2023-04-09,1.2814997489840607e-06,1.2814997489840607e-06,1.2814997489840607e-06,1.2814997489840607e-06,1.2814997489840607e-06,1.2814997489840607e-06,1.2814997489840607e-06,1.2814997489840607e-06
2023-04-10,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07
2023-04-11,2.9921520763309672e-06,2.9921520763309672e-06,2.9921520763309672e-06,2.9921520763309672e-06,2.9921520763309672e-06,2.9921520763309672e-06,2.9921520763309672e-06,2.9921520763309672e-06
2023-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-13,9.806747110480934e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-14,4.351138613856165e-07,4.351138613856165e-07,4.351138613856165e-07,4.351138613856165e-07,4.351138613856165e-07,4.351138613856165e-07,4.351138613856165e-07,4.351138613856165e-07
2023-04-15,1.5204277694939599e-06,1.3176099248832621e-06,1.2947452256008144e-06,1.3188321955337716e-06,1.3297453118657804e-06,1.4397480396077646e-06,1.29308954102372e-06,1.29308954102372e-06
2023-04-16,1.1468034519885284e-06,9.664361901780418e-07,8.556576871241203e-07,8.616794296073596e-07,8.69934573805293e-07,9.379769634606047e-07,8.552437659798469e-07,8.552437659798469e-07
2023-04-17,1.806847881023434e-06,1.7185871570291056e-06,1.7343161605115004e-06,1.7584649976617512e-06,1.7714740652007124e-06,1.8686193964466132e-06,1.7287282250638077e-06,1.7287282250638077e-06
2023-04-18,1.7169455190924054e-06,1.7169455190924054e-06,1.7169455190924054e-06,1.7169455190924054e-06,1.7169455190924054e-06,1.7169455190924054e-06,1.7169455190924054e-06,1.7169455190924054e-06
2023-04-19,2.5781586714401783e-06,2.5781586714401783e-06,2.5781586714401783e-06,2.5781586714401783e-06,2.5781586714401783e-06,2.5781586714401783e-06,2.5781586714401783e-06,2.5781586714401783e-06
2023-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21,0.0,0.0,5.59828347629971e-07,1.554917610412815e-06,3.3876934989553982e-06,1.4385336065945562e-05,3.904104232788087e-06,3.904104232788087e-06
2023-04-22,0.0001030964219672048,0.00012666023582037244,0.00026549905952480104,0.0003885411494991533,0.0005467400931921162,0.0006505754100133296,0.0007428394423590766,0.0007428394423590766
2023-04-23,0.0009461701679429215,0.0012847236419456108,0.0025754659746060806,0.0035813930831171082,0.004794490679263371,0.00551113330123742,0.00634074074516396,0.00634074074516396
2023-04-24,6.968190425051679e-06,1.5421933820712773e-05,2.5274314711825555e-05,2.6531819668874947e-05,2.233237017890133e-05,1.9523399231113144e-05,1.578103326791178e-05,1.578103326791178e-05
2023-04-25,1.2830369655603135e-06,1.2830369655603135e-06,1.2830369655603135e-06,1.2830369655603135e-06,1.2830369655603135e-06,1.2830369655603135e-06,1.2830369655603135e-06,1.2830369655603135e-06
2023-04-26,9.806747110480934e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-27,2.730988029740814e-06,1.5615137076816676e-06,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-28,1.2872182401613238e-06,9.664361901780418e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07
2023-04-29,4.593063823628273e-05,4.9539248090467e-05,9.248075538279308e-05,0.00013657128416927008,0.00019491186585732006,0.0002811446372218859,0.00025324353686705255,0.00025324353686705255
2023-04-30,0.001503430536125996,0.0012153114826060258,0.000787621063870524,0.0005658285579306397,0.0004766849464716437,0.0004090261479422076,0.0004134175677753168,0.0004134175677753168
2023-05-01,8.604752679275407e-07,8.604752679275407e-07,8.737207445442942e-07,8.978077144772513e-07,9.057894548367004e-07,9.885129851719372e-07,8.720650599672001e-07,8.720650599672001e-07
2023-05-02,4.351138613856165e-07,4.351138613856165e-07,4.351138613856165e-07,4.351138613856165e-07,4.351138613856165e-07,4.351138613856165e-07,4.351138613856165e-07,4.351138613856165e-07
2023-05-03,3.1292438507080073e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-04,1.8658890169011606e-05,2.2495158605925964e-05,4.601275754802082e-05,6.73824463825106e-05,9.445708061330608e-05,0.00011279011425409285,0.00012711046470038746,0.00012711046470038746
2023-05-05,3.0331441122011442e-06,2.7063327606420494e-06,2.5657316200522473e-06,2.5657316200522473e-06,2.5657316200522473e-06,2.5657316200522473e-06,2.5657316200522473e-06,2.5657316200522473e-06
2023-05-06,1.8954022268132058e-06,1.3261850576452756e-06,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07
2023-05-07,9.149185598459521e-07,8.583068833445395e-07,8.583068833445395e-07,8.583068833445395e-07,8.583068833445395e-07,8.583068833445395e-07,8.583068833445395e-07,8.583068833445395e-07
2023-05-08,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07
2023-05-09,8.587039239671412e-07,8.587039239671412e-07,8.587039239671412e-07,8.587039239671412e-07,8.587039239671412e-07,8.587039239671412e-07,8.587039239671412e-07,8.587039239671412e-07
2023-05-10,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07
2023-05-11,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07
2023-05-12,2.5749205860847724e-06,2.5749205860847724e-06,2.5749205860847724e-06,2.5749205860847724e-06,2.5749205860847724e-06,2.5749205860847724e-06,2.5749205860847724e-06,2.5749205860847724e-06
2023-05-13,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07
2023-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-15,2.3868985324089663e-06,2.057475512280293e-06,1.7195939676639682e-06,1.7195939676639682e-06,1.7195939676639682e-06,1.7195939676639682e-06,1.7195939676639682e-06,1.7195939676639682e-06
2023-05-16,5.702126671159433e-06,4.345324804980808e-06,2.5749205860847724e-06,2.5749205860847724e-06,2.5749205860847724e-06,2.5749205860847724e-06,2.5749205860847724e-06,2.5749205860847724e-06
2023-05-17,0.0014109967864586103,0.001540836033554634,0.0015727602979293603,0.001905985595401756,0.00236990654557154,0.003788765917811174,0.0026765314240340863,0.0026765314240340863
2023-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19,2.7548044155805536e-07,1.8283633366684243e-09,3.104408582051595e-08,8.18768430010704e-08,2.4000640775336596e-07,1.0113397689714824e-06,4.3171975347730847e-07,4.3171975347730847e-07
2023-05-20,1.961349422096187e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-21,8.734729554918078e-05,7.342259211042909e-05,0.00014156227310498556,0.00020652797298499273,0.0002932470352923284,0.00035608753766099076,0.0004052776429388258,0.0004052776429388258
2023-05-22,5.4903672286708514e-05,5.688146213314952e-05,0.00011704866256481395,0.0001743889576125721,0.0002536811789478531,0.0003684739339791818,0.0003441193865355451,0.0003441193865355451
2023-05-23,0.0006059864646913334,0.0007148317032341728,0.0014864091760955487,0.0021754480022946315,0.003069097683032478,0.0036755426901205813,0.00417910834976788,0.00417910834976788
2023-05-24,4.494172611366127e-05,5.469165409872376e-05,0.0001127481785627222,0.00016490785976895907,0.00023761269119311278,0.00032588242000478924,0.00032657580596327936,0.00032657580596327936
2023-05-25,1.4284342170350665e-05,1.7023123012800144e-05,3.6217199743128324e-05,5.4583600305075217e-05,7.929175349072019e-05,0.00011942894889450009,0.00010508845239579993,0.00010508845239579993
2023-05-26,0.0001409983404676915,0.00018422256207911955,0.0003906598934501441,0.0005745312496261732,0.000807446461129664,0.0011361172651384688,0.0010536591210931572,0.0010536591210931572
2023-05-27,4.558672648637829e-06,2.2156562867713754e-06,1.3442088023415029e-06,1.4803586617133442e-06,1.978312245794724e-06,5.403967230910758e-06,2.332445534294594e-06,2.332445534294594e-06
2023-05-28,1.8162679345500186e-05,5.03638042733304e-05,9.367648678133062e-05,0.00011015209610862182,0.00010428790325137968,0.00015724754367956597,6.637248894018437e-05,6.637248894018437e-05
2023-05-29,1.9494030210706922e-05,2.383079631196941e-05,5.7156404687298666e-05,9.292332303057361e-05,0.00014477626222078916,0.0002895574251266375,0.00018818510903252495,0.00018818510903252495
2023-05-30,8.612870487922919e-07,8.612870487922919e-07,8.612870487922919e-07,8.612870487922919e-07,8.612870487922919e-07,8.612870487922919e-07,8.612870487922919e-07,8.612870487922919e-07
2023-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07
2023-06-02,1.696999959222012e-06,1.696999959222012e-06,1.696999959222012e-06,1.696999959222012e-06,1.696999959222012e-06,1.696999959222012e-06,1.696999959222012e-06,1.696999959222012e-06
2023-06-03,2.70983337294148e-06,1.8118256879701046e-06,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07
2023-06-04,1.2814998058274796e-06,1.2814998058274796e-06,1.2814998058274796e-06,1.2840451999104142e-06,1.3119128315427916e-06,1.5112430513572815e-06,1.3411044506028702e-06,1.3411044506028702e-06
2023-06-05,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07
2023-06-06,8.608316655056569e-07,8.608316655056569e-07,8.608316655056569e-07,8.608316655056569e-07,8.608316655056569e-07,8.608316655056569e-07,8.608316655056569e-07,8.608316655056569e-07
2023-06-07,1.716613667213096e-06,1.716613667213096e-06,1.716613667213096e-06,1.716613667213096e-06,1.716613667213096e-06,1.716613667213096e-06,1.716613667213096e-06,1.716613667213096e-06
2023-06-08,1.035108423210713e-06,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07
2023-06-09,2.5749205860847724e-06,2.5749205860847724e-06,2.5749205860847724e-06,2.5948595064010953e-06,2.8033847009461825e-06,4.2384923455308e-06,3.041823636825332e-06,3.041823636825332e-06
2023-06-10,6.493837023905749e-05,7.786255262968787e-05,0.00018047897320785624,0.0002914498698040417,0.00045634633668997283,0.0009394706973630305,0.0005946934840924061,0.0005946934840924061
2023-06-11,1.5028521545931824e-07,2.0189702145161078e-07,1.2006817592514885e-06,2.84527332333059e-06,6.708514983536767e-06,2.6786470249907615e-05,9.768332044283548e-06,9.768332044283548e-06
2023-06-12,1.754194286111001e-06,1.7309240652167021e-06,1.7287858958702093e-06,1.7269446096412345e-06,1.6344254461608987e-06,1.9442176760829374e-06,1.2573297125426407e-06,1.2573297125426407e-06
2023-06-13,0.0,1.8283633366684243e-09,4.408260186513265e-08,1.1613360503390166e-07,2.7957998338292857e-07,9.410185356662698e-07,4.602803124321831e-07,4.602803124321831e-07
2023-06-14,1.7203188917847e-06,1.7203188917847e-06,1.7203188917847e-06,1.7203188917847e-06,1.7203188917847e-06,1.7203188917847e-06,1.7203188917847e-06,1.7203188917847e-06
2023-06-15,1.2854092688030505e-06,1.2854092688030505e-06,1.2854092688030505e-06,1.2854092688030505e-06,1.2854092688030505e-06,1.2854092688030505e-06,1.2854092688030505e-06,1.2854092688030505e-06
2023-06-16,2.1413227386801736e-06,2.1413227386801736e-06,2.1413227386801736e-06,2.1413227386801736e-06,2.1413227386801736e-06,2.1413227386801736e-06,2.1413227386801736e-06,2.1413227386801736e-06
2023-06-17,1.7041156752384268e-06,1.7041156752384268e-06,1.7041156752384268e-06,1.7041156752384268e-06,1.7041156752384268e-06,1.7041156752384268e-06,1.7041156752384268e-06,1.7041156752384268e-06
2023-06-18,0.0002913685181202033,0.00034200404684967786,0.0006809093885951573,0.0009848073496088864,0.0013782245213868186,0.0015946858345645748,0.0018732609848181407,0.0018732609848181407
2023-06-19,0.0007084086537361145,0.000552521207215596,0.0003488205580247773,0.00025919880519133866,0.0002506906624700202,0.00029212236404418945,0.00026330062084727816,0.00026330062084727816
2023-06-20,9.318592587230037e-05,0.00014598095329115859,0.0002953509111118061,0.0004190580235890787,0.0005544472992723371,0.0008723946573058729,0.000652019620992582,0.000652019620992582
2023-06-21,0.00044965201453222995,0.0005990563542273118,0.001174197511438201,0.0016506273550320415,0.002214972650316198,0.003056980791871423,0.002799689024584495,0.002799689024584495
2023-06-22,0.005290830033426764,0.007113893482352263,0.011337406566320221,0.014004708434549804,0.016384443740061344,0.01992560667320252,0.018421111727087058,0.018421111727087058
2023-06-23,0.0017370287603195457,0.0027007435511788515,0.005321535076828038,0.00712980425416873,0.009063166868407196,0.011635541875319034,0.01111994621849514,0.01111994621849514
2023-06-24,0.00016983409969408702,0.00022331280568712756,0.0004614232417641992,0.0006643146912026712,0.000938338236651026,0.0013706350468630126,0.001253251855492484,0.001253251855492484
2023-06-25,1.2851288602178101e-06,1.2851288602178101e-06,1.2851288602178101e-06,1.2851288602178101e-06,1.2851288602178101e-06,1.2851288602178101e-06,1.2851288602178101e-06,1.2851288602178101e-06
2023-06-26,1.3528888176652902e-06,1.3982525435628525e-06,1.8455584596368783e-06,2.3103517646162786e-06,3.4080412269460914e-06,8.200528061199093e-06,4.424597629319274e-06,4.424597629319274e-06
2023-06-27,6.324676871420358e-06,4.578889142661819e-06,9.980570061271817e-07,8.846092853154857e-07,1.3893744934873145e-06,5.329624834051202e-06,1.8746902495555184e-06,1.8746902495555184e-06
2023-06-28,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.595795768332931e-07,8.724141266597718e-07,9.532252353416774e-07,8.881092021795211e-07,8.881092021795211e-07
2023-06-29,1.286852693738183e-06,1.286852693738183e-06,1.286852693738183e-06,1.286852693738183e-06,1.286852693738183e-06,1.286852693738183e-06,1.286852693738183e-06,1.286852693738183e-06
2023-06-30,1.7083379475479887e-06,1.7083379475479887e-06,1.7083379475479887e-06,1.7083379475479887e-06,1.7083379475479887e-06,1.7083379475479887e-06,1.7083379475479887e-06,1.7083379475479887e-06
2023-07-01,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07
2023-07-02,9.806747110480934e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03,1.7136334804490616e-06,1.7136334804490616e-06,1.7136334804490616e-06,1.7136334804490616e-06,1.7136334804490616e-06,1.7136334804490616e-06,1.7136334804490616e-06,1.7136334804490616e-06
2023-07-04,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.365794925284778e-07,4.475654597863717e-07,4.351138045421976e-07,4.351138045421976e-07
2023-07-05,8.271417497672102e-07,7.643015269673991e-07,7.658058002056755e-07,8.697292838693762e-07,9.442083579847721e-07,1.7541523913665788e-06,6.931108992426339e-07,6.931108992426339e-07
2023-07-06,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07
2023-07-07,1.975218862119999e-06,1.2461300716048941e-06,8.52346317969932e-07,8.52346317969932e-07,8.578426479184825e-07,9.627271798270982e-07,8.52346317969932e-07,8.52346317969932e-07
2023-07-08,4.2787100085206475e-07,4.2787100085206475e-07,4.3656334488180925e-07,4.5141589611921194e-07,4.693377567972392e-07,5.843331933874651e-07,4.634682192595897e-07,4.634682192595897e-07
2023-07-09,8.531533239874989e-07,8.531533239874989e-07,8.531533239874989e-07,8.531533239874989e-07,8.531533239874989e-07,8.531533239874989e-07,8.531533239874989e-07,8.531533239874989e-07
2023-07-10,1.3407352997239645e-06,1.2964658570969168e-06,1.2876897130809084e-06,1.2876897130809084e-06,1.2876897130809084e-06,1.2876897130809084e-06,1.2876897130809084e-06,1.2876897130809084e-06
2023-07-11,0.004383899755443341,0.004367013379997743,0.004546449939968827,0.004821298746783877,0.00523097576947629,0.0054843827884795944,0.005785415162373889,0.005785415162373889
2023-07-12,0.01110387079792219,0.011753028741692035,0.013191556443631373,0.01414852987616847,0.015059885345965727,0.015751974830556584,0.01609380687014234,0.01609380687014234
2023-07-13,1.727760491121444e-06,1.727760491121444e-06,1.727760491121444e-06,1.7362451380645598e-06,1.8303586501610506e-06,2.5570203178338567e-06,1.926442640372746e-06,1.926442640372746e-06
2023-07-14,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07
2023-07-15,0.0,0.0,0.0,2.1211617357790256e-09,2.534418809609335e-08,1.9499087986880787e-07,4.967053731282552e-08,4.967053731282552e-08
2023-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.557401767471784e-07,8.926527375926347e-07,1.1565953694689724e-06,9.318191776704528e-07,9.318191776704528e-07
2023-07-18,4.624617543736077e-06,5.368207443296154e-06,1.2096284238951841e-05,2.010463131118643e-05,3.320481556929586e-05,8.204532730593973e-05,4.324022853552379e-05,4.324022853552379e-05
2023-07-19,1.962640793800914e-05,4.809925858464977e-05,7.95859264144383e-05,8.206281360193787e-05,6.575511440773805e-05,5.653722363392375e-05,4.168006282472763e-05,4.168006282472763e-05
2023-07-20,8.583068833445395e-07,8.626492462691271e-07,1.4106329102345524e-06,2.3638014253137026e-06,4.148776412543358e-06,1.4524866047182758e-05,4.806700678569895e-06,4.806700678569895e-06
2023-07-21,1.027051699424207e-05,7.781112018608594e-06,1.0199513597955149e-05,1.4736516517598331e-05,2.11653161198258e-05,4.974111700277394e-05,2.5289008912447265e-05,2.5289008912447265e-05
2023-07-22,2.998049946341764e-05,2.32856697262983e-05,1.2602243101708962e-05,8.259273451846163e-06,6.656177651516596e-06,5.623249101623913e-06,5.522949771198506e-06,5.522949771198506e-06
2023-07-23,2.1517275854421314e-06,2.1517275854421314e-06,2.1517275854421314e-06,2.1530002824835986e-06,2.168888348948161e-06,2.316814080175341e-06,2.181529907829827e-06,2.181529907829827e-06
2023-07-24,9.238337844918439e-07,8.583068833445395e-07,8.78278578555738e-07,9.434184979926728e-07,1.3456481387826718e-06,4.210710932342602e-06,1.7142958097022329e-06,1.7142958097022329e-06
2023-07-25,1.3033691175223794e-06,1.3183616968830608e-06,1.4841491772838506e-06,1.7490251982095524e-06,2.4175362684263002e-06,4.406076653775591e-06,3.379183656054212e-06,3.379183656054212e-06
