date,0,1,2,3,4,5,6,7
1982-11-16,0.0874742269515991,0.280739033647946,0.4575125131232377,0.4672332773996143,0.6911631707083206,0.6189750796369677,0.606108029683431,0.606108029683431
1982-11-17,0.0791535377502441,0.2639463648909614,0.4403159847429297,0.4501878229232793,0.676473571266373,0.6048179236572353,0.5877400239308676,0.5877400239308676
1982-11-18,0.0708211263020833,0.2471526066462198,0.4224107202538103,0.4326012074927348,0.6600714383225293,0.5885434374850022,0.5679298241933187,0.5679298241933187
1982-11-19,0.0622558991114298,0.2298449947720482,0.4029900577625956,0.4136124033782257,0.6406386549371099,0.5696477200570609,0.5465816259384155,0.5465816259384155
1982-11-20,0.0537986755371093,0.2127779306400389,0.3835666362605555,0.3945188623980892,0.620136609649796,0.5500134263622795,0.5250208775202433,0.5250208775202433
1982-11-21,0.0461217562357584,0.1976807458060128,0.3665105108837176,0.3778378948664337,0.6022601428449111,0.5332528722931517,0.5066501299540201,0.5066501299540201
1982-11-22,0.0405651728312174,0.1866554725737798,0.3546820448687502,0.3663479166568705,0.5905721877160834,0.5208501316543318,0.4932403961817423,0.4932403961817423
1982-11-23,0.0359890858332316,0.1783953046514874,0.3462325223316219,0.358100246926929,0.5824780746895769,0.5113791685837966,0.4832995732625325,0.4832995732625325
1982-11-24,0.0291118224461873,0.1671518684852691,0.3346141005967423,0.3467891746897472,0.5710606164718485,0.4992366502767275,0.4706424077351888,0.4706424077351888
1982-11-25,0.0220731894175211,0.1547231596140634,0.3211052541428362,0.3336122639829898,0.5569571940173124,0.4851891817869963,0.4560701847076416,0.4560701847076416
1982-11-26,0.0149701038996378,0.1416981870219821,0.3065220187821221,0.3193639426793215,0.541289541226578,0.4703912500642304,0.4405380487442016,0.4405380487442016
1982-11-27,0.0091301997502644,0.1300549808002653,0.2930904189965123,0.3061969098167637,0.5266286047661727,0.4573788038346162,0.4264514446258545,0.4264514446258545
