date,0,1,2,3,4,5,6
1981-01-01,11.071221923828148,11.071221923828148,10.421195564877848,8.424735568640573,6.8181011448171205,5.447874412851896,5.109929310191784
1981-01-02,12.008342997233095,12.008342997233095,11.342428887750735,9.299872618418803,7.666888676133307,6.264443183667747,5.937053934733096
1981-01-03,12.835991795857765,12.835991795857765,12.146955639554095,10.039384231189246,8.385041350726974,6.972955056392803,6.639377212524432
1981-01-04,13.03446222941083,13.03446222941083,12.398252734941368,10.450629723795894,8.926221084923336,7.627823453960995,7.306353505452496
1981-01-05,11.92061703999839,11.92061703999839,11.359747161078745,9.637116831858682,8.26118627247581,7.0703725294633415,6.792280451456723
1981-01-06,12.453632609049501,12.453632609049501,11.817738567758724,9.87282992791954,8.366231947577736,7.0962858257871915,6.761493937174502
1981-01-07,14.152404403686548,14.152404403686548,13.528479125819302,11.61897801253877,10.14220916688908,8.904103030580478,8.560933049519882
1981-01-08,12.852316157023138,12.852316157023138,12.299203406002972,10.594145765623653,9.228984977005927,8.052787422411372,7.742859776814804
1981-01-09,12.620079930623396,12.620079930623396,12.035608952315853,10.23964863367093,8.81372487234931,7.603812026977562,7.278771336873395
1981-01-10,13.304068501790388,13.304068501790388,12.658892921893509,10.680703064116122,9.129175494684462,7.832947748357604,7.464550272623721
1981-01-11,13.159534072876,13.159534072876,12.52429023428065,10.575943590185458,9.02027970904635,7.681141997828635,7.371773656209332
1981-01-12,12.106034215291364,12.106034215291364,11.46794710323167,9.50346459739715,7.923547614637312,6.575174100471275,6.2199665069580305
1981-01-13,12.452150599161811,12.452150599161811,11.784700333375753,9.742814080806783,8.163895382417095,6.86229501204059,6.474692916870144
1981-01-14,12.163831965128603,12.163831965128603,11.562107543683176,9.724791489214715,8.312350635052177,7.140847235014952,6.81316464742027
1981-01-15,10.171300506591818,10.171300506591818,9.55821054202998,7.67868916394544,6.166015629600023,4.857628261681779,4.576573944091817
1981-01-16,10.236592229207377,10.236592229207377,9.543103652639532,7.420634024146184,5.732006549095966,4.2905706116647595,3.959492619832377
1981-01-17,10.594494120279974,10.594494120279974,9.89682578909443,7.764418718037857,6.085029833364068,4.651201329086784,4.32439320882164
1981-01-18,10.813636398315452,10.813636398315452,10.135110873455083,8.060732728279822,6.423660757703925,5.042723534323969,4.7058076222737855
1981-01-19,10.454058583577497,10.454058583577497,9.81137810408869,7.8447519550536455,6.272697847614441,4.923869485566125,4.630246734619163
1981-01-20,11.692562993367538,11.692562993367538,11.072943315800979,9.175361214014984,7.6850785376182005,6.435945302789875,6.099382654825871
1981-01-21,12.958617146809916,12.958617146809916,12.449937989539768,10.880502735312847,9.641717989294873,8.61143179228813,8.27022196451825
1981-01-22,11.234235382080099,11.234235382080099,10.702809198123939,9.067148805639574,7.7578104083236665,6.6386406407211895,6.343935902913432
1981-01-23,11.25824127197267,11.25824127197267,10.65033782749245,8.786503196442162,7.319473465057842,6.088313848322099,5.750510152181003
1981-01-24,11.76835721333824,11.76835721333824,11.15985474340699,9.285217135310036,7.786218381646823,6.523523007017206,6.1562152862549055
1981-01-25,11.529052988688173,11.529052988688173,10.938833379581673,9.120320438541023,7.666317848251606,6.4376796606815345,6.084472910563174
1981-01-26,11.714873886108421,11.714873886108421,11.140289344656564,9.369979117675946,7.957359569920882,6.768652517145334,6.418161646525088
1981-01-27,12.178715642293314,12.178715642293314,11.592916572544626,9.789159778561904,8.345816967592105,7.121504985924925,6.782394027709981
1981-01-28,14.23849449157717,14.23849449157717,13.629561629410107,11.760761810737646,10.327203965495144,9.169962368589472,8.754038111368835
1981-01-29,15.342358525594099,15.342358525594099,14.828385459926167,13.242788479319302,11.994139343248618,10.957600298794828,10.610424931844099
1981-01-30,14.879678980509466,14.879678980509466,14.339858050526672,12.671643637901807,11.343653202960496,10.24170956467137,9.868367131551132
1981-01-31,13.588938649495466,13.588938649495466,13.010818683322812,11.235866834033109,9.813673354222011,8.58787626786666,8.301340993245466
1981-02-01,13.055677032470724,13.055677032470724,12.47945230228388,10.708676967124527,9.307616068390749,8.132665298924325,7.793958282470723
1981-02-02,13.902628199259466,13.902628199259466,13.386950344072632,11.796374387398401,10.529501626329356,9.464461251461152,9.138630803426132
1981-02-03,14.316358184814474,14.316358184814474,13.777205914893962,12.122728651725097,10.808318577256356,9.69091207330878,9.405469512939474
1981-02-04,15.247315343221047,15.247315343221047,14.730267448032066,13.143350160638954,11.87665036387945,10.807812650275956,10.52718187967938
1981-02-05,14.522112147013368,14.522112147013368,14.010506658128074,12.433020785779632,11.172045402625464,10.11481160250578,9.793759282430036
1981-02-06,13.881799316406275,13.881799316406275,13.386671222280434,11.858492206256791,10.635577502977673,9.606917317708335,9.292606608072942
1981-02-07,12.487092590332052,12.487092590332052,11.97543424625992,10.400939084872002,9.12374720347537,8.022044280081092,7.759472147623718
1981-02-08,14.587216313680038,14.587216313680038,14.045020256173615,12.373216618628916,11.028119772780494,9.893354230938542,9.564755376180038
1981-02-09,13.963063812255882,13.963063812255882,13.40598860016398,11.689520427226446,10.299411367569206,9.117970298998292,8.800628916422548
1981-02-10,11.088188425699895,11.088188425699895,10.518539551934886,8.764655508161937,7.350008532961962,6.140923910429994,5.827364857991562
1981-02-11,10.053677495320663,10.053677495320663,9.477892386053083,7.701961310763646,6.290143146564216,5.12665778651382,4.736050542195663
1981-02-12,8.67646052042646,8.67646052042646,8.061985414380525,6.186129638785341,4.690623410378559,3.3869393319794767,3.1483029683431263
1981-02-13,9.262143707275413,9.262143707275413,8.58606965631968,6.524189793280669,4.906040948675629,3.5412892890699155,3.225848134358747
1981-02-14,10.691993331909204,10.691993331909204,10.022304690908362,7.970808883818267,6.333501527968646,4.931478639082489,4.609473800659205
1981-02-15,12.294465637207052,12.294465637207052,11.685619189075629,9.825596743445432,8.388330452694802,7.188855951482597,6.863801574707051
1981-02-16,14.0081242879232,14.0081242879232,13.457070372276748,11.7727569939331,10.48154134824299,9.414822248979062,9.099514261881533
1981-02-17,13.743964131673197,13.743964131673197,13.168795666252256,11.402069842446119,10.000511558460472,8.811836705063342,8.49428965250653
1981-02-18,14.620328521728537,14.620328521728537,14.059770740102698,12.341329939982877,11.004866408316088,9.898049210057138,9.563525136311869
1981-02-19,15.34546368916832,15.34546368916832,14.797721192926943,13.117290526606341,11.836379176557974,10.810949233084038,10.426599756876653
