,0,1,2,3,4,5,6
2004-04-06,0.0,0.0,0.0,0.0,0.0,0.0013464177299310801,0.02518322894377206
2004-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-09,0.0,0.0,0.0,0.0,0.0,0.0006917447254576987,0.03579436105366864
2004-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-21,0.2839772366052378,0.1063020432874539,0.02388001549855504,0.009779195964103928,0.059740869460360856,0.16922297029331504,0.3311642219617931
2004-04-22,0.5190352260966316,0.7080481004259715,0.4576904336304484,0.4562295214879717,0.59745023943811,0.6478139297102827,0.3909536091213469
2004-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2004-04-24,0.0,0.007160584445507504,0.09480814991620257,0.2759047240705422,0.41890545025444326,0.328247550237989,0.017717634514300702
2004-04-25,0.0,0.0,0.12147935280436799,0.45246573343738206,0.6419113218306929,0.5681717044470646,0.49286363887426
2004-04-26,0.0,0.0,0.06385542389700552,0.4599524230583288,0.7305548075033608,0.8086807083113718,0.8251488232276903
2004-04-27,0.0,0.0,0.015752161989147126,0.3418256354556069,0.6863573196949804,0.8455303899123818,0.8296396028906022
2004-04-28,0.0,0.0,0.00024251328021107624,0.12715109039470804,0.5189486888596885,0.7706728721319092,0.7815420371909324
2004-04-29,0.0,0.0,0.0,0.09671698555416723,0.486972779307658,0.7444960368544777,0.7836838806245333
2004-04-30,0.0,0.0,0.0,0.07971270299133836,0.4315587272392231,0.7320955384110289,0.6700280080647886
2004-05-01,0.0,0.0,0.0,0.034646967214154646,0.3602144047109936,0.6921835274610828,0.754780738020104
2004-05-02,0.0,0.0,0.0,0.03544255067705311,0.3755928611506906,0.6872562253988164,0.7286173272151738
2004-05-03,0.0,0.0,0.0,0.01471597660163715,0.260132623204737,0.6293135873967287,0.7253408515626993
2004-05-04,0.0,0.0,0.0,0.017021867837477084,0.3034202425686432,0.6536403622648215,0.6714820960819036
2004-05-05,0.0,0.0,0.0,0.00565592670289238,0.21980534498382212,0.60707831218484,0.7151179540382249
2004-05-06,0.0,0.0,0.0,0.011796044653020461,0.24601659115694283,0.5754098422070969,0.6232286277413852
2004-05-07,0.0,0.0,0.0,0.0026989633876150377,0.1905037672148875,0.5709744224248575,0.6529998115687047
2004-05-08,0.0,0.0,0.0,0.003424672676322985,0.17523464370898295,0.5040375371165514,0.6203429877877991
2004-05-09,0.0,0.0,0.0,0.0005904049622087987,0.10219215485979528,0.393647497605561,0.37585135061808406
2004-05-10,0.0,0.0,0.0,0.0017660992608879097,0.07349405793299822,0.3701737836839403,0.49984228877979847
2004-05-11,0.0,0.0,0.0,0.0016448968786398396,0.1275673465355972,0.46358779140393,0.5600676468196113
2004-05-12,0.0,0.0,0.0,0.0,0.04926796209983293,0.34190214994286444,0.5089142325155788
2004-05-13,0.0,0.0,0.0,0.0,0.12008557013851558,0.41146129343426047,0.48016041168535195
2004-05-14,0.0,0.0,0.0,0.0,0.044895499703672785,0.3266344984639235,0.36967465458055965
2004-05-15,0.0,0.0,0.0,0.0,0.07711732447163647,0.3470831046331593,0.4657678295149274
