date,0,1,2,3,4,5,6
1981-01-01,13.780028742009966,12.384185544408956,10.864756008036956,8.924743163272991,8.157838412126365,7.263360627274404,6.427144430141283
1981-01-02,14.563844299316429,13.108547653386644,11.50696567559394,9.490581525518666,8.706050370427327,7.820215339353176,6.906364553946069
1981-01-03,15.406955337524431,13.889194107055681,12.21449498350515,10.168165863298496,9.374847002675073,8.51866269661049,7.682590103149432
1981-01-04,15.362424468994163,14.014071212580204,12.527439731621891,10.689352890436853,9.97451323048214,9.1976437857616,8.495010912859906
1981-01-05,13.98018735249839,12.769149634278877,11.436850856085238,9.736758241414735,9.068716491034651,8.313570694722204,7.566495584558585
1981-01-06,14.81097310384117,13.393710402500508,11.859986253654434,9.979910696479505,9.255341045976763,8.438670921416138,7.628554845739321
1981-01-07,16.265115992228214,14.96281639852644,13.529498792444391,11.778601625565663,11.106430481568964,10.37990862202907,9.750440427992105
1981-01-08,14.745545323689804,13.581275605566729,12.289764718589547,10.677708004334567,10.053165880098787,9.368127995794461,8.7366025430185
1981-01-09,14.818647638956728,13.477681897010362,12.040573770295147,10.26192177381755,9.582899282142087,8.808125861011007,8.09581054404932
1981-01-10,15.650666809082054,14.192272440592454,12.580802667965687,10.661912717555374,9.940738613166495,9.180175295775967,8.48102524368853
1981-01-11,15.374133682251,14.024297497596288,12.522667149477781,10.640440925025203,9.914219909477152,9.11118670464016,8.295583696718586
1981-01-12,14.41357002258303,13.007571698412503,11.418399861173818,9.479648178462478,8.736784627140485,7.966195697703064,7.219758535314514
1981-01-13,14.778647994995145,13.253821003289893,11.559642338302899,9.573604609372602,8.835084274607821,8.08783664242135,7.3939637502034685
1981-01-14,14.184909439086937,12.842337945066868,11.36415318663015,9.640448504160219,9.00425822055252,8.34822597313743,7.7820141121193585
1981-01-15,12.449539438883484,11.054095675621523,9.501511450233695,7.6082051122612855,6.885512691430354,6.124282541360965,5.389553183096457
1981-01-16,12.817646916707377,11.245383552268718,9.510970208030088,7.4158438786844885,6.610332573071894,5.751174335470719,4.943786239624049
1981-01-17,13.258312479654974,11.68011815577381,9.949949818737108,7.8485669906274795,7.03733089326938,6.168251792940296,5.407762711136466
1981-01-18,13.648922856648786,12.107275027993305,10.415301007444752,8.377866612310006,7.60970180736836,6.773668297504938,6.047821511162681
1981-01-19,13.206499989827497,11.74234872511878,10.128122404086524,8.177737715247458,7.446820903677735,6.647504548045252,5.916768363670092
1981-01-20,14.296404139200872,12.865824470990992,11.30186275506171,9.451630935870012,8.76593888444396,8.027758116018973,7.410363557603652
1981-01-21,14.86275126139325,13.746761105384392,12.53019104003908,11.08001422304099,10.54221915063698,9.960639265556944,9.507110708731213
1981-01-22,13.391461944580099,12.21573720861367,10.923404444088726,9.351985145337686,8.754377352117004,8.102769186237865,7.557739794695834
1981-01-23,13.61712799072267,12.301943950888584,10.857213424586652,9.125883600488832,8.465027118006775,7.762580469311476,7.239948809588431
1981-01-24,14.216436640421572,12.874985631307,11.378738717612988,9.593655457327044,8.922244976450017,8.22194340643924,7.656793989958598
1981-01-25,13.956950124104841,12.629888341456306,11.150673406828888,9.380763452703329,8.71674670095637,8.025256711942674,7.444001628734476
1981-01-26,14.105254745483421,12.803732031363056,11.378893392790799,9.668030087215959,9.024849836309194,8.33287391481722,7.788378298724152
1981-01-27,14.477706527709982,13.181690541020165,11.754720918187566,10.010012540452905,9.348650782372536,8.621973841899175,7.973935911390534
1981-01-28,16.272511418660503,14.986028972672855,13.555737575794916,11.863130371435537,11.227698822646575,10.576629025679528,10.067686476530868
1981-01-29,17.061027145385765,16.014244828400816,14.836631969235983,13.443577491750228,12.926040962123826,12.40322304965764,12.044045808580213
1981-01-30,16.729206975301132,15.577669492179986,14.235688217930837,12.683840564933865,12.107438285436137,11.581958922869589,11.151488876342802
1981-01-31,15.571523284912132,14.379371049669073,13.023820663548129,11.316293721959232,10.63964420432106,9.928560485043995,9.248977350305646
1981-02-01,14.89348627726239,13.679274730917863,12.271984090745084,10.583324108701794,9.932295161580782,9.306821680408135,8.713211031313326
1981-02-02,15.513061141967798,14.424189433345113,13.15501739933807,11.674631734956103,11.121459474189367,10.619790880032332,10.188715800532618
1981-02-03,16.05870844523114,14.930977687129301,13.618092197442214,12.071625703753865,11.486911519697486,10.951084219442855,10.49736585263854
1981-02-04,16.913249588012714,15.839779837337572,14.591760913680929,13.162423241154185,12.638127107114405,12.166900584300954,11.82917479055901
1981-02-05,16.38026644388837,15.234537849897242,13.915713666520027,12.446258072985039,11.920578177461557,11.460322689998785,11.143133559050405
1981-02-06,15.675744628906275,14.579854630835298,13.321048223147606,11.857711418061411,11.31837739339929,10.81477883683953,10.394847276475728
1981-02-07,14.500113423665384,13.368955654568161,12.047842915852863,10.495504987915213,9.914365214240505,9.357920668101423,8.82643901683668
1981-02-08,16.41395785013837,15.3254305003602,14.012085491156434,12.468652426678213,11.88183498686888,11.377107201689759,10.986992065994862
1981-02-09,15.863047536214216,14.723026106092682,13.379960800266865,11.82376952340954,11.236273384505479,10.714630641729263,10.337150545473484
1981-02-10,13.274549102783228,11.965598937611551,10.475243444862615,8.710584259033224,8.043494794285474,7.398947143916463,6.813087152551749
1981-02-11,12.114224370320663,10.731050934026294,9.147167999939354,7.358408097881591,6.7148985311253995,6.131628390294577,5.57042373374659
1981-02-12,11.09540583292646,9.636859253306469,8.032981838970075,6.037791218713679,5.271820858934416,4.418058679543627,3.3542672333894124
1981-02-13,11.79087092081708,10.176762305365699,8.384548753462504,6.218418089171834,5.395314574971593,4.516165834357255,3.5069715429235657
1981-02-14,13.226498540242538,11.590787247080884,9.683644183176874,7.503222128022507,6.703649125422015,5.971595122227472,5.088097932603655
1981-02-15,14.513622538248718,12.995685737515709,11.33111206630491,9.38227070040699,8.663993686743474,7.923949420435181,7.13109939010057
1981-02-16,15.4937199910482,14.245517890836005,12.851464315930263,11.176770455783872,10.545450010048834,9.896130419568825,9.128548911765796
1981-02-17,15.457994079589865,14.242687668035087,12.844773480877192,11.140753762869679,10.493080319449446,9.849242107016956,9.16294561315469
1981-02-18,16.341926829020203,15.119826677110483,13.745057510280018,12.110295596518547,11.510484401148522,10.915802578227478,10.361304360848912
1981-02-19,16.892013168334987,15.726533296373175,14.43072097346468,12.901046371459989,12.348504550665707,11.791685725863724,11.317875798543318
1981-02-20,17.107057189941433,16.15824986210578,15.09341372124055,13.830597042440608,13.375548499840603,12.924796431547337,12.645007493760865
1981-02-21,17.525149917602565,16.704827621836756,15.731758144066767,14.56312005717767,14.116182155535101,13.710173435672436,13.410268190172012
1981-02-22,17.762822087605816,17.025298125655592,16.126229246607373,15.016499958365037,14.578414324965644,14.189033390911595,13.872160918624333
1981-02-23,17.78121655782066,17.06737574353632,16.21001501743149,15.130263026241296,14.700834283503852,14.297716250358585,13.973156300297518
1981-02-24,16.737968699137397,15.83314059222188,14.797897545196733,13.59148979237274,13.145932421040662,12.731530286012093,12.400267961290176
1981-02-25,17.247055943806988,16.15611130043315,14.904368492942199,13.405903998916502,12.844372355110321,12.300496578623546,11.792402804339401
1981-02-26,17.23531875610354,16.21262272022391,15.038180575580725,13.683396896543265,13.197763948165012,12.753195313787861,12.342297561080379
1981-02-27,16.869747416178416,15.703909622004028,14.391386106479104,12.849277238004012,12.288969505609431,11.7330940713245,11.122912202058048
1981-02-28,17.920391337076847,16.603268489131242,15.09684819635356,13.242639914049013,12.529404074079563,11.799635031326192,10.956777332447222
1981-03-01,18.422883605957054,17.044621615939697,15.471821517464504,13.569631099575306,12.83773053536491,12.113347558807929,11.395711658619085
1981-03-02,18.725480651855488,17.38076087103952,15.800323572698638,13.8196320846618,13.02469672778394,12.256945967911681,11.496883646647158
1981-03-03,19.003711954752625,17.669458572952855,16.105039526981376,14.152314788456513,13.376859265352543,12.617441085301751,11.840047313548931
1981-03-04,18.41065368652346,17.17539254647717,15.673391224603241,13.852490318811002,13.132658052629518,12.494234633321419,11.811930451569767
1981-03-05,17.703323618570987,16.355608593976076,14.757504411613423,12.781934004872864,12.00575626565753,11.260420343173868,10.426875050862662
1981-03-06,16.76871261596682,15.287302718927846,13.573833887831983,11.488233958811017,10.676133522405474,9.87854278947914,9.108646788420515
1981-03-07,16.07342363993329,14.52250072808915,12.749678584164803,10.635275493214754,9.829044243507001,9.031627204826291,8.249467115049034
1981-03-08,15.76221618652346,14.303827846197464,12.637940931020294,10.665871348022963,9.916102370459123,9.18721269053158,8.505506840458656
1981-03-09,15.97440363566083,14.690837313805117,13.20735217880154,11.431044710986095,10.752907764258795,10.096342443300697,9.434934234619158
1981-03-10,15.002421951293968,13.688610072194818,12.149893637123354,10.275556125062907,9.544983484417061,8.840476725846491,8.13954760233564
1981-03-11,14.50431531270347,13.07340258845579,11.443853656600863,9.470469509220274,8.699606441186893,7.92363349241689,7.157717005411818
1981-03-12,13.870106633504257,12.505074955504647,10.975334313830496,9.069013050767929,8.320561983668652,7.520376172162979,6.770198864407038
1981-03-13,12.046887969970724,10.649610137939476,9.03225181627574,7.057812860863348,6.288053216642223,5.510365736388446,4.698218988489255
1981-03-14,12.465387598673528,10.961022454720977,9.240976300029656,7.161046527465527,6.363404195603754,5.549055019177911,4.724113365455945
1981-03-15,12.984195963541689,11.490793035059824,9.810248839180431,7.759628404459019,6.961455722428859,6.132372769047848,5.299978298611133
1981-03-16,14.876956558227562,13.359348292409663,11.61047169187534,9.595952307157079,8.838617215602758,8.13679082969063,7.423099136352573
1981-03-17,15.4215847015381,14.094998390291979,12.567615343489743,10.768589266549627,10.09582172786949,9.451387221986183,8.797054898297361
1981-03-18,14.572642262776712,13.353750600932587,11.92849488168393,10.242383042688601,9.606086896441537,9.014090071090791,8.440290917290616
