,0,1,2,3,4,5,6,7
2000-01-01,280.70945231119794,280.70945231119794,287.03561062282984,284.523391847688,282.82658009534543,281.4961809747869,280.1997756366583,280.1997756366583
2000-01-02,281.2059936523437,281.2059936523437,287.6201472206721,285.1107316676194,283.3870796142856,282.0537903201941,280.75822460559,280.75822460559
2000-01-03,279.4720751444499,279.4720751444499,286.1333048381503,283.6030332673856,281.87218968778745,280.52648136485703,279.29864666566675,279.29864666566675
2000-01-04,279.706688563029,279.706688563029,286.07878406464107,283.5274804123049,281.7751201525484,280.4021096686161,279.09761290340776,279.09761290340776
2000-01-05,280.4953428904216,280.4953428904216,285.9605121612548,283.7365538279215,282.22354188252905,281.02572419368863,279.87808599644546,279.87808599644546
2000-01-06,280.0488084157308,280.0488084157308,285.7777483803886,283.4400462483972,281.87305021882736,280.64571567188614,279.5096124900404,279.5096124900404
2000-01-07,279.32133229573566,279.32133229573566,285.9300000629728,283.34705935842624,281.5964546160216,280.2359867997603,279.0009463012065,279.0009463012065
2000-01-08,278.6942418416341,278.6942418416341,286.3013595096649,283.4315867230175,281.49741200348353,280.0196818866152,278.76703422999805,278.76703422999805
2000-01-09,279.9687506357829,279.9687506357829,287.3029675256638,284.5054119234162,282.6166668025029,281.17579387086823,279.924816994088,279.924816994088
2000-01-10,281.3355019887288,281.3355019887288,288.5593518151177,285.8679697145291,284.0250723234487,282.6110024030281,281.36576470170525,281.36576470170525
2000-01-11,281.32030932108563,281.32030932108563,288.10303385295566,285.57931175852207,283.83212750492385,282.4658174295137,281.23226602933823,281.23226602933823
2000-01-12,280.5554021199544,280.5554021199544,287.4238180735755,284.8958721005819,283.1551342596373,281.8098533214223,280.62736209603247,280.62736209603247
2000-01-13,281.1710319519043,281.1710319519043,287.432181040446,285.0571334032508,283.4357595476274,282.1857542234478,281.0590691874502,281.0590691874502
2000-01-14,280.0207684834798,280.0207684834798,286.82751180255224,284.28298295804154,282.5773518923607,281.28482284545896,280.21672792459344,280.21672792459344
2000-01-15,279.3517036437988,279.3517036437988,286.1704292297363,283.609686843748,281.8809941305914,280.57078523115683,279.48478993457724,279.48478993457724
2000-01-16,277.5431963602702,277.5431963602702,284.7946476406521,282.03853783956384,280.19105308888584,278.7885905364066,277.59300451746896,277.59300451746896
2000-01-17,279.4019069671631,279.4019069671631,286.1859703972226,283.50736728140976,281.733574644833,280.3767067718506,279.1246966428535,279.1246966428535
2000-01-18,282.65805689493817,282.65805689493817,288.920471251957,286.4633165375004,284.787946651142,283.50080680615974,282.25926800907735,282.25926800907735
2000-01-19,286.1949094136556,286.1949094136556,291.6411674741715,289.47973468439363,287.9873126684195,286.82945546005715,285.6625292381267,285.6625292381267
2000-01-20,286.3413734436035,286.3413734436035,291.0774264259944,289.2543913988563,288.0146266299303,287.0631679511793,286.1522158738563,286.1522158738563
2000-01-21,284.1618226369222,284.1618226369222,289.7401956527952,287.64617183344154,286.2302158971967,285.1537588940245,284.24524145101697,284.24524145101697
2000-01-22,283.40356826782227,283.40356826782227,289.0499266972618,286.9171870471985,285.44400784315644,284.29993279197004,283.2999384581889,283.2999384581889
2000-01-23,282.2699788411458,282.2699788411458,289.1144283234127,286.5833065374111,284.8538543388705,283.5165555456913,282.3669439902293,282.3669439902293
2000-01-24,282.7469005584717,282.7469005584717,289.0573486146473,286.6384247105296,284.9570650853666,283.65493219317807,282.4730687745165,282.4730687745165
2000-01-25,284.1175575256348,284.1175575256348,289.28388704572404,287.2589144512889,285.82944381331964,284.6705885684852,283.53931960271,283.53931960271
2000-01-26,283.8215707143148,283.8215707143148,289.2189367082384,287.1159948798699,285.6312649024903,284.4460991529985,283.2760501585574,283.2760501585574
2000-01-27,282.5997193654378,282.5997193654378,288.25194104512536,286.07902348526125,284.5766373830716,283.40879089124275,282.340359695198,282.340359695198
2000-01-28,280.6991335550944,280.6991335550944,286.7552607097323,284.41399467282184,282.80959121738823,281.5488629289107,280.3984529263597,280.3984529263597
2000-01-29,278.74877166748047,278.74877166748047,285.7459330483088,282.9733284430775,281.12303924560547,279.7047588833896,278.4442841483025,278.4442841483025
2000-01-30,278.9411385854085,278.9411385854085,285.997895467849,283.1917707706854,281.3308525714723,279.9085783640544,278.64183511167226,278.64183511167226
2000-01-31,280.02574920654297,280.02574920654297,286.8147981431749,284.04238748938087,282.22162303555683,280.8364452292702,279.5769137005473,279.5769137005473
2000-02-01,279.7293752034505,279.7293752034505,286.5935516357422,283.87955493461794,282.0823717171558,280.7217228005149,279.5419386043106,279.5419386043106
2000-02-02,278.1681677500407,278.1681677500407,285.7166161007352,282.7309491072244,280.76570540158014,279.2822715320009,277.99596375950847,277.99596375950847
2000-02-03,278.60753949483234,278.60753949483234,285.99232062082444,283.110711834295,281.16247474618336,279.65949261983235,278.30411969660486,278.30411969660486
2000-02-04,278.72031529744464,278.72031529744464,285.46509533836723,282.78896248049847,281.0037736729957,279.6493098819617,278.44159943928094,278.44159943928094
2000-02-05,278.3265736897786,278.3265736897786,285.4131971086775,282.6214161694534,280.77318660662314,279.3686147054037,278.14170813745307,278.14170813745307
2000-02-06,279.87172508239746,279.87172508239746,287.20664726741734,284.3311352148288,282.3841568119019,280.94121934139366,279.6685795796318,279.6685795796318
2000-02-07,280.5044574737549,280.5044574737549,287.3676515306745,284.6986931746568,282.894943044183,281.501362362486,280.2212723281032,280.2212723281032
2000-02-08,280.1309388478597,280.1309388478597,287.3462844424778,284.6488087506798,282.8026058144944,281.3781103677461,280.09134169881656,280.09134169881656
