,0,1,2,3,4,5,6,7
2023-02-26,279.5810254414876,279.5810254414876,287.05886289808484,284.33742867446523,282.42537093352405,280.96308436075856,279.70745716538545,279.70745716538545
2023-02-27,282.41587829589844,282.41587829589844,289.2067485990978,286.7199817440374,284.9491133619359,283.58276883212005,282.3495477484179,282.3495477484179
2023-02-28,282.11933453877765,282.11933453877765,288.4442992740207,286.18665879722533,284.578090049301,283.3413825087114,282.26651758494614,282.26651758494614
2023-03-01,282.27497418721515,282.27497418721515,288.5047473301963,286.2548836963932,284.650821874573,283.40742861429845,282.30148773291927,282.30148773291927
2023-03-02,283.63017654418945,283.63017654418945,289.4114071679494,287.34400204914374,285.85579108974906,284.6708154528069,283.57982585226847,283.57982585226847
2023-03-03,283.3453998565674,283.3453998565674,288.5862968989781,286.7291770097686,285.3748306061763,284.31097410491026,283.3274839090746,283.3274839090746
2023-03-04,283.3732713063558,283.3732713063558,289.8604481106713,287.5998873982003,285.94534945135365,284.6252788821134,283.44069354725127,283.44069354725127
2023-03-05,283.66532643636066,283.66532643636066,289.68331533765036,287.54576898590335,285.9820326543641,284.75617737741186,283.61466031727554,283.61466031727554
2023-03-06,281.1633879343669,281.1633879343669,287.7545763954284,285.2736015474893,283.55434900963,282.244258406668,281.0703094787992,281.0703094787992
2023-03-07,280.9997310638428,280.9997310638428,287.73361390734476,285.2023980520605,283.44442307447275,282.10265113368183,280.91543315424167,280.91543315424167
2023-03-08,280.93318875630695,280.93318875630695,287.29745625692703,284.9481398884843,283.3439413315878,282.1393644783714,281.15515201282744,281.15515201282744
2023-03-09,282.79041798909503,282.79041798909503,288.52298324827166,286.3600060067526,284.86650265117555,283.7417871001273,282.7734316054549,282.7734316054549
2023-03-10,283.8013725280762,283.8013725280762,288.87315955994626,286.9893151570142,285.64795250398987,284.6208090811065,283.6797482295862,283.6797482295862
2023-03-11,283.55285771687824,283.55285771687824,288.2401038881332,286.5312835259166,285.2814883296129,284.31388665863966,283.4036767550526,283.4036767550526
2023-03-12,282.5754477183024,282.5754477183024,287.98838639637785,285.9343746309358,284.4827370518846,283.37221973534787,282.3494608728769,282.3494608728769
2023-03-13,281.8425000508626,281.8425000508626,287.6730800204807,285.4668509940791,283.9319568976879,282.76897258874146,281.7284154078757,281.7284154078757
2023-03-14,280.947717666626,280.947717666626,287.27494360908634,284.90319425691433,283.2414271709455,281.9675819836241,280.84549213872714,280.84549213872714
2023-03-15,280.50385093688965,280.50385093688965,286.90496817089263,284.4673921073355,282.7805317020525,281.5127629574862,280.4261829908504,280.4261829908504
2023-03-16,282.25650215148926,282.25650215148926,287.87064176892477,285.8043939078726,284.3352026456588,283.2191270331181,282.25784587120825,282.25784587120825
2023-03-17,282.9896895090739,282.9896895090739,288.34715788705006,286.4447155308917,285.0690124368505,284.00902781399816,283.06800155738216,283.06800155738216
2023-03-18,285.2782274881999,285.2782274881999,290.20161383492604,288.4796494584743,287.2146962093141,286.2156619401412,285.2959529176855,285.2959529176855
2023-03-19,285.45190556844074,285.45190556844074,289.7534986829001,288.16123928287163,287.01267491971,286.1035220753063,285.2465902422134,285.2465902422134
2023-03-20,283.7952988942464,283.7952988942464,287.8960766565232,286.40923465945855,285.3315003105398,284.5165521494548,283.82485441952093,283.82485441952093
2023-03-21,282.5312131245931,282.5312131245931,287.64567438761395,285.8510765447849,284.5611315999558,283.59956732085254,282.8369494199137,282.8369494199137
2023-03-22,282.622350692749,282.622350692749,288.3458013685923,286.33129537008637,284.8748820894001,283.761881794785,282.8557831963828,282.8557831963828
2023-03-23,283.2401008605957,283.2401008605957,289.2386302039736,287.0916107611927,285.55688512582964,284.3539856558136,283.30483187692727,283.30483187692727
2023-03-24,282.4160849253337,282.4160849253337,288.95340937659853,286.6055489671908,284.92270283053494,283.60354926600604,282.4323205923233,282.4323205923233
2023-03-25,281.22758865356445,281.22758865356445,287.6925254095168,285.4328488915917,283.8021301469163,282.54399061260807,281.46302222712706,281.46302222712706
2023-03-26,283.22974395751953,283.22974395751953,288.81862470838763,286.8734470150335,285.4607232086217,284.3348710586086,283.359189272543,283.359189272543
2023-03-27,282.4366652170817,282.4366652170817,288.37953824845573,286.2392864537433,284.7156293497965,283.5225817061916,282.47056038927974,282.47056038927974
2023-03-28,281.3075586954753,281.3075586954753,287.9298576476082,285.563758477932,283.9513391922223,282.7251597548976,281.7585447838756,281.7585447838756
2023-03-29,281.4526227315267,281.4526227315267,288.5286008441259,286.1157880643519,284.4141215605405,283.1030219384396,282.08906201305933,282.08906201305933
