Yr,Mon,EST. PALPAL A
1998,7,75.69002482241363
1998,8,91.32965559882126
1998,9,83.01280428955761
1998,10,0.6839370482949327
1998,11,20.712623302722744
1998,12,10.651568730162353
1999,1,7.755029468002015
1999,2,18.438398267250165
1999,3,15.561637286310969
1999,4,30.90537916926932
1999,5,201.22114170045273
1999,6,342.43422434237687
1999,7,118.24909691655616
1999,8,216.56454006089137
1999,9,235.42202378769133
1999,10,18.641097300706054
1999,11,17.593201946865676
1999,12,4.930407159375039
2000,1,2.887309627262252
2000,2,135.21835773035667
2000,3,10.665707723896627
2000,4,37.783913562073145
2000,5,74.27398307151107
2000,6,619.9339960487374
2000,7,98.88656650945626
2000,8,214.12829785545858
2000,9,260.4351705126479
2000,10,43.59223343884994
2000,11,37.931847410488515
2000,12,27.82452335697452
2001,1,73.4341602404861
2001,2,8.078945204522398
2001,3,46.29428242802606
2001,4,54.41270510508235
2001,5,417.6870769562665
2001,6,213.4263248782722
2001,7,542.8177226467
2001,8,219.28406533651616
2001,9,33.786499277862056
2001,10,29.035344585726985
2001,11,38.530422732213744
2001,12,0.0384419605577679
2002,1,6.650511232260927
2002,2,146.19550425287565
2002,3,126.00987554861587
2002,4,77.33024220494299
2002,5,213.56348527074024
2002,6,174.7792070337619
2002,7,170.36263024653863
2002,8,420.0002136323102
2002,9,122.71927269895261
2002,10,199.67588679957117
2002,11,81.8905273072466
2002,12,17.314639082205517
2003,1,27.734728821623026
2003,2,0.7230739229567666
2003,3,9.960759741627502
2003,4,23.294284060920255
2003,5,113.02452572986694
2003,6,315.4315324713865
2003,7,121.48217367615732
2003,8,103.37102082990263
2003,9,128.38812473020778
2003,10,89.44057977348461
2003,11,87.8349375186811
2003,12,17.807007797433062
2004,1,1.775880113000452
2004,2,5.3905865015394046
2004,3,54.54889547231878
2004,4,179.1934376604321
2004,5,32.40319804339055
2004,6,273.1606897141186
2004,7,292.8206912954383
2004,8,99.95640505984238
2004,9,105.74186774868689
2004,10,116.98574046530089
2004,11,60.02218958376495
2004,12,22.562508159493703
2005,1,3.541958317918658
2005,2,0.15435902687800868
2005,3,35.262272102907104
2005,4,17.98868708957855
2005,5,371.76440911039265
2005,6,362.1764922172106
2005,7,267.22453649073486
2005,8,275.3746961876221
2005,9,46.53604157485964
2005,10,25.180537318083
2005,11,43.44425643917408
2005,12,49.0315296222144
2006,1,19.568107544340616
2006,2,6.800591396969723
2006,3,17.920270374757706
2006,4,161.70522504879995
2006,5,148.7755188032059
2006,6,378.35152664355996
2006,7,376.9808349848044
2006,8,234.85356360144564
2006,9,89.554715021348
2006,10,107.4043327428304
2006,11,9.23958682776374
2006,12,82.25355392404047
2007,1,15.195082970328185
2007,2,47.72703863330283
2007,3,27.030076637288623
2007,4,112.36600716901249
2007,5,72.0562375314758
2007,6,140.40057477920897
2007,7,208.8225645924836
2007,8,132.040020965503
2007,9,60.60269901910742
2007,10,40.73115686706654
2007,11,8.20775116043658
2007,12,22.267106876411493
2008,1,3.253513168584461
2008,2,2.2943130613374096
2008,3,16.582196791859253
2008,4,102.49048900888673
2008,5,448.8329771532352
2008,6,165.24830289428812
2008,7,230.22524878706665
2008,8,247.7348422353322
2008,9,55.91178974316348
2008,10,34.94923371172534
2008,11,21.334443991695696
2008,12,15.14044106542842
2009,1,3.0562841952962057
2009,2,7.038882042619751
2009,3,13.194849831888144
2009,4,32.63546725839957
2009,5,263.91654556526214
2009,6,276.88790566131985
2009,7,146.67849862264484
2009,8,227.87005917376393
2009,9,95.44415754896114
2009,10,104.14594025665237
2009,11,73.98640903797458
2009,12,6.457936429329908
2010,1,12.5349973211228
2010,2,79.14337615660551
2010,3,8.892722796597834
2010,4,6.053741924288464
2010,5,63.50669096899202
2010,6,265.3124182135265
2010,7,240.0611244113026
2010,8,157.41388935628927
2010,9,23.96949697804019
2010,10,54.053854849679475
2010,11,28.54212758450984
2010,12,32.1522993406194
2011,1,39.60087937210264
2011,2,15.770809221791605
2011,3,46.52321056261947
2011,4,104.90118746583579
2011,5,37.60515282531595
2011,6,232.7359007875904
2011,7,188.20689029122306
2011,8,261.11907598826537
2011,9,94.36682400994623
2011,10,20.356370339036797
2011,11,35.11105491964932
2011,12,0.9666874354563754
2012,1,18.950795335580654
2012,2,99.08180521764909
2012,3,7.39001242902837
2012,4,19.95102503405936
2012,5,204.12157314717902
2012,6,263.7330644151245
2012,7,50.16098925775833
2012,8,128.94088407943738
2012,9,28.01643181235955
2012,10,58.585463202520216
2012,11,57.75188026725339
2012,12,148.14362422378505
2013,1,8.119771261219048
2013,2,38.5313065225483
2013,3,13.881556100341136
2013,4,18.090157461710977
2013,5,238.84140936847655
2013,6,200.69341020621405
2013,7,166.45134957042973
2013,8,160.76961229484675
2013,9,91.99682825218036
2013,10,56.052623905508504
2013,11,16.32221444486429
2013,12,0.09505459395769787
2014,1,18.80433067690703
2014,2,21.28087240284156
2014,3,80.79211515208436
2014,4,34.06129687773872
2014,5,170.75282883446656
2014,6,329.4190175763434
2014,7,295.2661797584536
2014,8,181.5472292252435
2014,9,178.79733280348145
2014,10,21.155069852990234
2014,11,4.815825645041612
2014,12,18.469587407072748
2015,1,0.04573288824444478
2015,2,0.5161044826220318
2015,3,2.235870735270911
2015,4,32.507420847146236
2015,5,105.30273763527761
2015,6,185.90153857666377
2015,7,333.9045397100253
2015,8,296.8229712049924
2015,9,110.57094044808164
2015,10,133.15116596007604
2015,11,25.353379689619782
2015,12,6.775689811541273
2016,1,15.04330994271831
2016,2,1.4648883607450682
2016,3,12.33285332403265
2016,4,149.67526241637972
2016,5,84.84468429954522
2016,6,8.423969594958912
2016,7,254.61401581609155
2016,8,111.51025277229292
2016,9,32.8099932591168
2016,10,103.8873064869641
2016,11,16.270062193592498
2016,12,48.50357657630213
2017,1,11.728318656320779
2017,2,17.18230113418421
2017,3,26.201481894587832
2017,4,51.427735040859176
2017,5,129.4870615885128
2017,6,249.27457891980202
2017,7,134.3002727348211
2017,8,313.56524852778807
2017,9,98.50356736804122
2017,10,122.59471581590097
2017,11,73.82033726782097
2017,12,8.407207283831449
2018,1,17.895382131335047
2018,2,9.439600173807015
2018,3,72.53123743172021
2018,4,92.36148716492536
2018,5,145.00529601986622
2018,6,141.7739994829338
2018,7,120.75678866487851
2018,8,105.85000264801968
2018,9,207.8050128111274
2018,10,118.31477819788894
2018,11,112.66782812377897
2018,12,21.82669132739126
2019,1,23.662274314597486
2019,2,8.91148530731329
2019,3,22.54130036238908
2019,4,13.503226775293212
2019,5,210.72943115662633
2019,6,398.1217268932275
2019,7,121.65031021306159
2019,8,89.65322315787003
2019,9,66.95181329144775
2019,10,48.44069154531388
2019,11,13.488664785549208
2019,12,8.939058432918667
2020,1,10.321569535152618
2020,2,6.03689040371048
2020,3,13.228826150742991
2020,4,49.86840916714547
2020,5,57.224438356557556
2020,6,361.8080192902863
2020,7,266.17336349623156
2020,8,95.39255281579972
2020,9,45.04242406119385
2020,10,16.101259739501124
2020,11,1.7443678454136955
2020,12,14.682712621529356
2021,1,77.10107338638439
2021,2,10.242807971657566
2021,3,5.61986096730165
2021,4,42.20469552155608
2021,5,186.73531179247584
2021,6,206.41518560053981
2021,7,70.50944248129514
2021,8,186.4683485281421
2021,9,69.09351382370724
2021,10,21.685785523179376
2021,11,8.510355656322318
2021,12,5.354907725650799
2022,1,13.770232024888804
2022,2,15.140171625934297
2022,3,15.124682207389808
2022,4,184.4321494987155
2022,5,89.79401964202937
2022,6,204.24785891138387
2022,7,281.90648981955695
2022,8,157.21920492251246
2022,9,38.84856462463289
2022,10,45.89000050695086
2022,11,31.739730946773737
2022,12,6.367961929809192
2023,1,10.218816744350546
2023,2,0.10500618030459094
2023,3,5.881270890997819
2023,4,71.98710334687699
2023,5,116.9691065176879
2023,6,373.00503482411364
2023,7,211.01270682099687
2023,8,258.93582074993947
2023,9,201.32697388942108
2023,10,56.11674801317428
2023,11,12.226600390608871
