,0,1,2,3,4,5
2000-02-15,1.7208540157298557e-06,1.7208540157298557e-06,1.7208540157298557e-06,2.0601940956442957e-06,2.683363533905909e-06,2.3914062694530003e-06
2000-02-16,2.1391178961494006e-06,2.1391178961494006e-06,2.1391178961494006e-06,2.1391178961494006e-06,2.1391178961494006e-06,2.1391178961494006e-06
2000-02-17,1.2814998058274796e-06,1.2814998058274796e-06,1.2814998058274796e-06,1.2814998058274796e-06,1.2820272805600053e-06,1.2814998058274796e-06
2000-02-18,1.7138382304437982e-06,1.7138382304437982e-06,1.7138382304437982e-06,1.7348353212169472e-06,2.1389828648594164e-06,2.637710224462353e-06
2000-02-19,2.3206534024211578e-05,2.0905711372741953e-05,1.4981093045207672e-05,2.4952679185926996e-05,5.8446989035562497e-05,7.165020906541031e-05
2000-02-20,7.987022399902344e-06,1.232607381327169e-05,2.3499131202697754e-05,4.650720141150735e-05,0.00013417704442961027,0.00017793476581573486
2000-02-21,5.3325295443329424e-05,8.574105225579186e-05,0.00016921162604788265,0.00020212354984653046,0.00036226896057644283,0.00046994686126211604
2000-02-22,0.0006590540651814081,0.0005936556822075704,0.00042525484604993835,0.000469205820991192,0.0005679375524102068,0.0005655641798512079
2000-02-23,6.644626972729384e-05,0.00010443902057538373,0.00020227035400921523,0.00020141624654260423,0.00025351346932461034,0.0003243406665092152
2000-02-24,0.000659555196762085,0.0010334805591956718,0.001996338367462158,0.002164723520929163,0.003191638704949776,0.004003867506980896
2000-02-25,6.36607407500378e-05,8.448485300862883e-05,0.0001381069420745007,0.0002449323506849313,0.0006542958252229641,0.0008605897425582043
2000-02-26,0.00027423501014212093,0.0002776237217646659,0.00028634965419271907,0.0003744503991120625,0.0007054587908500963,0.0008682996034572454
2000-02-27,0.00010207891455138451,0.00015582729877366858,0.00029422938814605004,0.00033831040958499546,0.0005586073724714928,0.0007094055413290334
2000-02-28,2.157688129500457e-06,2.157688129500457e-06,2.157688129500457e-06,3.381615323922398e-06,7.652392418219432e-06,9.459257114485808e-06
2000-02-29,3.853440284729004e-05,6.213033949578559e-05,0.00012288987636566162,0.00017452002926306292,0.0003927314439706043,0.0005191266536712646
2000-03-01,1.284479992591514e-06,1.284479992591514e-06,1.284479992591514e-06,4.642551585282656e-05,0.0002076447272754468,0.00027951896180411495
2000-03-02,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.462152617179527e-06,1.9358533571263673e-05,2.649724473258175e-05
2000-03-03,1.2814998058274796e-06,1.2814998058274796e-06,1.2814998058274796e-06,1.617283977979737e-05,6.965501640340649e-05,9.378790849723373e-05
2000-03-04,0.0006357312201998866,0.000572016772644878,0.0004079520701907313,0.00045538923952583645,0.0005684948072569497,0.0005741298198245204
2000-03-05,4.351138613856165e-07,4.351138613856165e-07,4.351138613856165e-07,3.1853940899137263e-06,1.3269497184514917e-05,1.801848407012585e-05
2000-03-06,3.0192732765499386e-05,5.245069102428162e-05,0.00010976493354064587,0.00011126825750745246,0.00014542143424727636,0.00018509030337554577
2000-03-07,1.2852550526076811e-06,1.2852550526076811e-06,1.2852550526076811e-06,1.3917714454692032e-05,5.8896309076417874e-05,7.881599674419704e-05
2000-03-08,3.366470326682247e-05,3.233922934804106e-05,2.8926134007178916e-05,5.2071701294277184e-05,0.0001348383130257228,0.0001720368861128918
2000-03-09,2.980232238769531e-07,4.81422130878155e-07,9.5367431640625e-07,2.8025020252574574e-05,0.000124851291158558,0.0001681298017501831
2000-03-10,0.00010924041265525375,9.929519010741584e-05,7.368624204673324e-05,0.00016403435300431244,0.00047850582446262626,0.0006122440099147752
2000-03-11,5.03128921991447e-06,6.3025770979909835e-06,9.576143384038005e-06,8.444567315150792e-05,0.0003539680885731174,0.00047601229107385734
2000-03-12,4.261732087229575e-07,4.261732087229575e-07,4.261732087229575e-07,6.5555762159487e-05,0.00029822957199089606,0.00040202736854411114
2000-03-13,0.0,0.0,0.0,6.7136504433371815e-06,3.08082167026216e-05,4.166364669799805e-05
2000-03-14,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.846934557566452e-05,0.00022021339520206636,0.00029696822156211056
2000-03-15,0.0006983399390492195,0.0006288400896097187,0.0004498779773030037,0.0005237443879919242,0.0007482994446030137,0.0008210361003193611
2000-03-16,0.0005868822336196899,0.0005350887150197596,0.00040172040462493896,0.00044729425148530436,0.0005965695708198883,0.0006580203771591187
2000-03-17,2.2063624555812567e-05,3.0904285504665964e-05,5.3668987447963445e-05,0.00012001335969878048,0.0003729490474396481,0.0004998693582365377
2000-03-18,4.4792890548706055e-05,6.449993673738066e-05,0.00011524558067321777,0.00017921965230594984,0.0004337572418482958,0.0005694329738616943
2000-03-19,0.00039283931255340576,0.00040841571517757604,0.00044852495193481445,0.0005367377942258661,0.0009244344139521102,0.0011652261018753052
2000-03-20,0.00019097626199027218,0.00031026891468059943,0.0006174474953581921,0.0006457651202305732,0.0009042274634426794,0.0011535167693068615
2000-03-21,1.7169218153867405e-06,1.7169218153867405e-06,1.7169218153867405e-06,1.7169218153867405e-06,1.7169218153867405e-06,1.7169218153867405e-06
2000-03-22,8.553265615773853e-07,8.553265615773853e-07,8.553265615773853e-07,3.0617144065300556e-06,1.096240178018317e-05,1.4504790215141838e-05
2000-03-23,1.2809125564672286e-06,1.2809125564672286e-06,1.2809125564672286e-06,1.2809125564672286e-06,1.2809125564672286e-06,1.2809125564672286e-06
2000-03-24,1.7106531231547706e-06,1.7106531231547706e-06,1.7106531231547706e-06,1.7106531231547706e-06,1.7106531231547706e-06,1.7106531231547706e-06
2000-03-25,4.410743663640915e-07,5.411101338192925e-07,7.987022350164352e-07,7.926063054371338e-07,8.132077901608887e-07,8.583068797918258e-07
2000-03-26,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07
2000-03-27,8.642672355563263e-07,8.642672355563263e-07,8.642672355563263e-07,8.642672355563263e-07,8.642672355563263e-07,8.642672355563263e-07
2000-03-28,1.7195934560731985e-06,1.7195934560731985e-06,1.7195934560731985e-06,1.7195934560731985e-06,1.7195934560731985e-06,1.7195934560731985e-06
2000-03-29,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07
2000-03-30,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,1.9149278950242824e-05,8.610993349764339e-05,0.00011608302582999386
2000-03-31,4.261732087229575e-07,4.261732087229575e-07,4.261732087229575e-07,4.5439736395409955e-06,1.9557418020059508e-05,2.65479087815379e-05
2000-04-01,2.8654932975769043e-05,5.0262658746092465e-05,0.00010590255260467529,0.00010986930944702843,0.0001520691192255611,0.00019471347332000732
2000-04-02,0.003123044967651367,0.00317395483697211,0.0033050477504730225,0.003493188457055525,0.004121618460764928,0.0043517351150512695
2000-04-03,0.0006170049816205392,0.0006740587143258222,0.0008209720760419259,0.0008794902907011833,0.0011726998760736049,0.001376040330512751
2000-04-04,1.2814997489840607e-06,1.2814997489840607e-06,1.2814997489840607e-06,1.2814997489840607e-06,1.2814997489840607e-06,1.2814997489840607e-06
2000-04-05,1.2875348716079316e-06,1.2875348716079316e-06,1.2875348716079316e-06,1.2875348716079316e-06,1.2875348716079316e-06,1.2875348716079316e-06
2000-04-06,3.6615133240047726e-05,3.9524506810203156e-05,4.701614375335339e-05,8.514889257391836e-05,0.00022617372786776568,0.00029324293132049206
2000-04-07,1.2814997489840607e-06,1.2814997489840607e-06,1.2814997489840607e-06,1.2814997489840607e-06,1.2814997489840607e-06,1.2814997489840607e-06
2000-04-08,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-09,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07
2000-04-10,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07
2000-04-11,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07
2000-04-12,5.844235317908897e-06,9.433018475364235e-06,1.867413510581173e-05,1.847093745316835e-05,2.2459953129830957e-05,2.8255581753455772e-05
2000-04-13,0.00287354900859782,0.003075379505752643,0.003595093035926311,0.0038742046542717453,0.00512893100841539,0.005906829381217449
2000-04-14,0.005130618810596843,0.005052911860069039,0.004852816462459941,0.005166610533484056,0.005884926271592746,0.005827352404537578
2000-04-15,0.0017357200383685267,0.0020644250657553855,0.0029108405112765467,0.002924657612993542,0.0033417948842648848,0.003833669424011532
2000-04-16,0.006185010075569153,0.0059137672602713525,0.005215317010879517,0.005244203250516545,0.004979922840025573,0.004547715187072754
2000-04-17,0.0011051595209892184,0.0014920228426803447,0.002488195896034995,0.00259336355046261,0.0033014385045020294,0.003879934549217978
2000-04-18,1.1620409736678994e-06,1.3412717236918014e-06,1.8027909050033486e-06,1.5501484902167495e-06,1.0453371890966148e-06,1.176942134861747e-06
2000-04-19,1.7225741544280027e-06,1.7225741544280027e-06,1.7225741544280027e-06,1.7225741544280027e-06,1.7225741544280027e-06,1.7225741544280027e-06
2000-04-20,1.716613724056515e-06,1.716613724056515e-06,1.716613724056515e-06,1.716613724056515e-06,1.716613724056515e-06,1.716613724056515e-06
2000-04-21,4.261732051702438e-07,4.261732051702438e-07,4.261732051702438e-07,4.261732051702438e-07,4.261732051702438e-07,4.261732051702438e-07
2000-04-22,8.471404271404026e-07,8.471404271404026e-07,8.471404271404026e-07,8.471404271404026e-07,8.471404271404026e-07,8.471404271404026e-07
2000-04-23,1.7155998079942947e-06,1.7155998079942947e-06,1.7155998079942947e-06,1.7155998079942947e-06,1.7155998079942947e-06,1.7155998079942947e-06
2000-04-24,1.2757066087942803e-06,1.2757066087942803e-06,1.2757066087942803e-06,1.2757066087942803e-06,1.2757066087942803e-06,1.2757066087942803e-06
2000-04-25,2.5517856556689367e-06,2.5517856556689367e-06,2.5517856556689367e-06,5.3640411682532765e-06,1.4128273610407859e-05,1.6797295756987296e-05
2000-04-26,4.261732051702438e-07,4.261732051702438e-07,4.261732051702438e-07,3.0833211762368054e-06,1.2121870449459945e-05,1.571476459005794e-05
2000-04-27,0.0,0.0,0.0,0.0,0.0,0.0
2000-04-28,8.70227722771233e-07,8.70227722771233e-07,8.70227722771233e-07,8.70227722771233e-07,8.70227722771233e-07,8.70227722771233e-07
2000-04-29,4.410743663640915e-07,4.410743663640915e-07,4.410743663640915e-07,4.410743663640915e-07,4.410743663640915e-07,4.410743663640915e-07
2000-04-30,2.1338462374842493e-06,2.1338462374842493e-06,2.1338462374842493e-06,6.280433002426766e-06,2.076135267925887e-05,2.6899576141659054e-05
2000-05-01,1.8007238452355523e-05,1.6940190266166714e-05,1.4192541186730523e-05,6.537396593454434e-05,0.00022762147736016112,0.0002802080708192989
2000-05-02,4.2855739579295005e-06,7.032389405970228e-06,1.4105439184675106e-05,2.1114742212608398e-05,4.971446716537827e-05,6.549954414225567e-05
2000-05-03,0.0030634790658936595,0.0034093027139862897,0.004299798607824812,0.0044840457087199125,0.005620521096000264,0.006537118554113874
2000-05-04,0.0018021464347839355,0.0018186023185303162,0.001860976219177246,0.0019091340628537266,0.002069578761548068,0.00212705135345459
2000-05-05,8.583068797918258e-07,8.624750367691259e-07,8.732080409856735e-07,8.725307154768621e-07,9.308346555140933e-07,1.0073184917303024e-06
2000-05-06,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07
2000-05-07,4.410743663640915e-07,4.410743663640915e-07,4.410743663640915e-07,4.410743663640915e-07,4.410743663640915e-07,4.410743663640915e-07
2000-05-08,2.5510787509119837e-06,2.5510787509119837e-06,2.5510787509119837e-06,2.5510787509119837e-06,2.5510787509119837e-06,2.5510787509119837e-06
2000-05-09,0.001098930835723877,0.0014333337336987048,0.0022944211959838867,0.0022983557798645715,0.0027719704450759218,0.0033769309520721436
2000-05-10,0.0007068514823913574,0.001183338515408389,0.002410292625427246,0.002396747469902038,0.0029570404934672126,0.003723233938217163
2000-05-11,7.3462724685668945e-06,1.2439760294827547e-05,2.555549144744873e-05,3.190338611602783e-05,6.193595122447057e-05,8.161365985870361e-05
2000-05-12,2.282857849422726e-06,2.395398087809827e-06,2.6851892016566126e-06,3.1075016564004314e-06,5.176056757325536e-06,6.6787004016077844e-06
2000-05-13,0.00019770416963638127,0.0003317437617123961,0.0006768957113081342,0.0006738721302368008,0.0008279842550059303,0.0010359242891126996
2000-05-14,0.017410176992314064,0.017167440202584018,0.01654239296902915,0.01692560139017277,0.01730406780148292,0.016551691293614113
2000-05-15,0.005505824089045319,0.006039694139168841,0.0074144095182369085,0.0075067123906129175,0.008428861187617636,0.009331920742983613
2000-05-16,5.8144330978393555e-05,9.605371868693746e-05,0.000193670392036438,0.00020201030102643102,0.00028140816540844673,0.0003590136766433716
2000-05-17,1.2874602361989673e-06,1.2874602361989673e-06,1.2874602361989673e-06,1.2874602361989673e-06,1.2874602361989673e-06,1.2874602361989673e-06
2000-05-18,1.1865359226703731e-05,1.939305072770761e-05,3.87768563427926e-05,4.1639233943028976e-05,5.567028960138938e-05,6.440685359621057e-05
2000-05-19,1.2814998058274796e-06,1.2814998058274796e-06,1.2814998058274796e-06,1.2814998058274796e-06,1.2814998058274796e-06,1.2814998058274796e-06
2000-05-20,2.1393034330685623e-06,2.1393034330685623e-06,2.1393034330685623e-06,2.1393034330685623e-06,2.1393034330685623e-06,2.1393034330685623e-06
2000-05-21,2.1492290898095234e-06,2.1492290898095234e-06,2.1492290898095234e-06,2.1492290898095234e-06,2.1492290898095234e-06,2.1492290898095234e-06
2000-05-22,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07
2000-05-23,0.0,0.0,0.0,6.051903421228583e-07,1.727347880338146e-06,1.2218952178955078e-06
2000-05-24,0.0030450999735762707,0.0028502969890851757,0.0023486793040206067,0.0027051909402344295,0.0032532209315162966,0.002825397252934181
2000-05-25,0.009687771171286386,0.00902618879137839,0.007322614163115304,0.007546826516995059,0.007385056885689049,0.006482158869459909
2000-05-26,1.2993811537853617e-06,1.2993811537853617e-06,1.2993811537853617e-06,1.2993811537853617e-06,1.2999086285178872e-06,1.2993811537853617e-06
2000-05-27,2.1453013232530793e-06,2.1453013232530793e-06,2.1453013232530793e-06,2.1453013232530793e-06,2.1453013232530793e-06,2.1453013232530793e-06
2000-05-28,4.737381459563039e-06,4.737381459563039e-06,4.737381459563039e-06,4.737381459563039e-06,4.737381459563039e-06,4.737381459563039e-06
2000-05-29,2.9534101031458704e-06,2.93256931825937e-06,2.878904297176632e-06,2.681125248603745e-06,2.262286334854228e-06,2.3722648165858118e-06
2000-05-30,4.410743663640915e-07,4.410743663640915e-07,4.410743663640915e-07,4.410743663640915e-07,4.410743663640915e-07,4.410743663640915e-07
2000-05-31,0.0,0.0,0.0,2.587383443659002e-07,6.208377601826087e-07,2.384185791015625e-07
2000-06-01,2.1338461806408304e-06,2.1338461806408304e-06,2.1338461806408304e-06,2.1338461806408304e-06,2.1349011301058814e-06,2.1338461806408304e-06
2000-06-02,7.728997104550217e-06,7.212145639365011e-06,5.881253116513108e-06,1.0373275890949364e-05,1.718767400819893e-05,1.1424485080624436e-05
2000-06-03,1.7195939108205494e-06,1.7195939108205494e-06,1.7195939108205494e-06,1.7195939108205494e-06,1.7195939108205494e-06,1.7195939108205494e-06
2000-06-04,1.2934207802572928e-06,1.2934207802572928e-06,1.2934207802572928e-06,2.784891550659681e-06,5.278228647121793e-06,3.6478042488852225e-06
2000-06-05,1.1622905731201172e-06,2.2710203290819287e-06,5.125999450683594e-06,5.936758084730669e-06,1.0069228906547075e-05,1.2934207916259766e-05
2000-06-06,1.0979175385728013e-05,1.8556884770459493e-05,3.806948643614305e-05,4.7383389507806654e-05,9.035726545930508e-05,0.00011776089650084032
2000-06-07,0.0,0.0,0.0,0.0,0.0,0.0
2000-06-08,4.4107436991680515e-07,4.4107436991680515e-07,4.4107436991680515e-07,4.4107436991680515e-07,4.4107436991680515e-07,4.4107436991680515e-07
2000-06-09,8.189678187164873e-06,7.789535117344068e-06,6.759166712555498e-06,2.246092665781806e-05,5.139196867994004e-05,3.8051605219635576e-05
2000-06-10,2.652406692504883e-06,3.252621297236089e-06,4.798173904418945e-06,1.4331530440937389e-05,3.275921386955059e-05,2.5793910026550293e-05
2000-06-11,1.7108055772041553e-06,1.7108055772041553e-06,1.7108055772041553e-06,1.7108055772041553e-06,1.7110693145704183e-06,1.7108055772041553e-06
2000-06-12,7.178623570780474e-05,0.0001252553534126097,0.00026293833150248247,0.0002884640206275435,0.0004326578102278146,0.0005399509180961104
2000-06-13,0.00025768876002985053,0.0003391262110523388,0.000548827647435246,0.0005638006051330276,0.0007184218509116033,0.0008726000778551679
2000-06-14,0.03728640079498291,0.03671558836956958,0.03524574637413025,0.035757695748047394,0.036345555587152474,0.03549396991729736
2000-06-15,0.02486721575259665,0.025076407214973385,0.025615075230593476,0.025618416138665685,0.02598439048876307,0.026458212733263764
2000-06-16,1.0967254588933883e-06,1.2801243658945903e-06,1.7523765514226852e-06,5.603649394523494e-06,1.2788994117421675e-05,9.590387339386552e-06
2000-06-17,0.00026758015155792236,0.00030523944984782827,0.00040221214294433594,0.0004490427672863006,0.0005741028395374265,0.0005831718444824219
2000-06-18,4.162639186233719e-06,4.754517477010325e-06,6.278604075760086e-06,1.6820498294898492e-05,3.627266352872845e-05,2.722963671430989e-05
2000-06-19,0.0001433521508715785,0.0002407161297043302,0.0004914283751986659,0.0005060982297312544,0.0006729358592464798,0.0008431702851794398
2000-06-20,0.0002077615088182938,0.0003438309933422537,0.0006942099159914505,0.0006976967877108109,0.000886592214731061,0.0011205470389086258
2000-06-21,0.0010067164897691327,0.0013795998129583948,0.002339774370170744,0.002570153095482717,0.003869068147839115,0.004851871728874357
2000-06-22,2.5527891693855054e-06,2.5861344252039058e-06,2.6719984589362866e-06,1.593335459595189e-05,3.891742470443157e-05,2.5589984375073982e-05
2000-06-23,0.030242741107940674,0.03031793882796814,0.03051157295703888,0.030144611881537876,0.029253706467890106,0.029251351952552795
2000-06-24,0.03315148353567565,0.032844152817268386,0.03205277621736968,0.03160409480324234,0.03035899485097922,0.03019646406164611
2000-06-25,0.002610149361942149,0.0031910445590835695,0.004686849691722728,0.004969536911429176,0.006683505467105184,0.008040549733493663
2000-06-26,8.714497084838513e-05,0.00015326861313627303,0.00032353699202758435,0.00032079145307761797,0.0003960170312865582,0.0005017101764224208
2000-06-27,0.020642501115730738,0.021522565779917867,0.023788732290199732,0.02426111467853141,0.02665149392800557,0.02826341688626144
2000-06-28,0.006514847278594971,0.006832410822381506,0.007650136947631836,0.007753601805730298,0.008573752061455652,0.009326905012130737
2000-06-29,0.017761677503585815,0.019334831646272352,0.023385703563690186,0.02319079298864711,0.024568356507647358,0.02694934606552124
2000-06-30,0.0006865782473823856,0.001158046819398748,0.0023720783923408817,0.00239348594237237,0.0030733497195368515,0.003888360950782044
2000-07-01,0.003327453136439118,0.0034153929123461944,0.003641837835306916,0.004034899310627212,0.0052609715050250935,0.005622008442873749
2000-07-02,1.28767067053559e-06,1.3293522403085905e-06,1.4366822824740666e-06,1.4522607691767253e-06,1.622617125689334e-06,1.7943101511264103e-06
2000-07-03,0.0,0.0,0.0,0.0,7.912120987883711e-10,0.0
2000-07-04,2.580881073299679e-06,2.580881073299679e-06,2.580881073299679e-06,2.580881073299679e-06,2.580881073299679e-06,2.580881073299679e-06
2000-07-05,1.288117061903904e-06,1.288117061903904e-06,1.288117061903904e-06,1.288117061903904e-06,1.288117061903904e-06,1.288117061903904e-06
2000-07-06,0.0,0.0,0.0,0.0,0.0,0.0
2000-07-07,0.0038415372370650402,0.004950675472410628,0.007806706428425514,0.007774454219672448,0.009106681093603122,0.010932582616703712
2000-07-08,0.0028850018977095715,0.0035969314457463732,0.005430150031941139,0.005533115701139609,0.006647300087142846,0.007757651805775367
2000-07-09,0.021790683269500732,0.021476045771912262,0.020665854215621948,0.020881792699748818,0.02108799554077925,0.020681023597717285
2000-07-10,0.0003574281930696088,0.0003830540221660495,0.0004490405320893842,0.0004904288459680504,0.0005708911513632874,0.0005375683307420331
2000-07-11,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07
2000-07-12,3.0015512493264396e-06,3.0015512493264396e-06,3.0015512493264396e-06,3.0015512493264396e-06,3.0015512493264396e-06,3.0015512493264396e-06
2000-07-13,8.583068833445395e-07,8.583068833445395e-07,8.583068833445395e-07,8.583068833445395e-07,8.583068833445395e-07,8.583068833445395e-07
2000-07-14,2.9981135867274133e-06,2.9981135867274133e-06,2.9981135867274133e-06,2.9981135867274133e-06,2.9981135867274133e-06,2.9981135867274133e-06
2000-07-15,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.534013242784021e-07,8.523463748133508e-07
2000-07-16,1.2874602930423862e-06,1.2874602930423862e-06,1.2874602930423862e-06,1.2874602930423862e-06,1.2874602930423862e-06,1.2874602930423862e-06
2000-07-17,0.0,0.0,0.0,0.0,0.0,0.0
