,0,1,2,3,4,5,6,7,8
2023-02-26,287.80464754606544,286.49376615173617,284.96463146702075,284.12731458299754,281.62285891098657,279.8562263398481,277.5884374806063,276.8044141133626,276.8044141133626
2023-02-27,289.96833426492253,288.68846075631046,287.2164729468349,286.4134716540093,284.02510734342025,282.3510729246121,280.21434050269545,279.41392517089844,279.41392517089844
2023-02-28,289.87245268570746,288.78706462215774,287.48240151496316,286.7437451248416,284.50133547066093,283.064931628737,281.05398623148596,280.33613141377765,280.33613141377765
2023-03-01,289.9059984642162,288.6925966151627,287.26477371241515,286.479446108673,284.15070405598567,282.56771131662225,280.4125319144709,279.60151227315265,279.60151227315265
2023-03-02,290.2066268251653,289.15676962563094,287.94265928172103,287.26797535967296,285.1984363481111,283.6754391085232,281.7348191972544,280.93681716918945,280.93681716918945
2023-03-03,289.7213121715344,288.78458913452425,287.6402170607271,286.99406273233853,284.9652822648258,283.4690438407883,281.4458487942922,280.76231066385907,280.76231066385907
2023-03-04,290.2421014016134,289.02374075702846,287.6321979205884,286.8492730335125,284.51476797880963,282.69232602467434,280.42725507246786,279.3847459157308,279.3847459157308
2023-03-05,290.63613235741326,289.46535811260316,288.08352644863623,287.3013943422188,284.9652606939179,283.3832708204522,281.25862913794936,280.3818384806315,280.3818384806315
2023-03-06,288.5144792857923,287.36937182473497,286.0264368260616,285.25103027072157,282.86307890233394,281.21000482909074,279.0336023097416,278.31809171040857,278.31809171040857
2023-03-07,288.5575431355259,287.3990564474611,286.0093059796677,285.2299420440082,282.85396730260914,281.1412221129829,278.908606892867,278.17766888936364,278.17766888936364
2023-03-08,287.98858726233766,286.8809952130054,285.58897020359234,284.8487939248193,282.61970698121854,281.13599931088663,279.22918321074343,278.67423693339026,278.67423693339026
2023-03-09,289.305400513766,288.32279417439963,287.1412395729896,286.46755583926705,284.42928900625196,283.13646397035734,281.31237717955514,280.7718226114909,280.7718226114909
2023-03-10,289.8620735971551,288.96811364121146,287.8703834927577,287.2694258581859,285.43476798695417,284.22938041762256,282.4456040178843,281.8954887390137,281.8954887390137
2023-03-11,289.3568534851074,288.5313010850117,287.5073628923307,286.94309576583913,285.16226218396025,283.9836782797789,282.20394153732184,281.61938603719074,281.61938603719074
2023-03-12,288.79419129354915,287.8644675210631,286.7067282427308,286.0732362308935,284.0900183924923,282.78907004286793,280.81809422609615,280.2157878875732,280.2157878875732
2023-03-13,288.480550866378,287.4789465603451,286.2556459959911,285.5821546906407,283.50205536387335,282.11743273161346,280.1052281496336,279.5023307800293,279.5023307800293
2023-03-14,288.48574363976184,287.41754568068615,286.13725217183435,285.4147663857173,283.18456236978506,281.5318224265496,279.38019199965953,278.719934463501,278.719934463501
2023-03-15,288.0281129468951,286.9387850882583,285.6492554485865,284.91611280101796,282.69093946153566,281.19397436514413,279.2037781045305,278.5873470306396,278.5873470306396
2023-03-16,288.7141309035452,287.71401693860156,286.5075044706882,285.812469216998,283.7208023029735,282.3120340313432,280.4396538723001,279.80362129211426,279.80362129211426
2023-03-17,289.15854273344337,288.210567072368,287.0312509568854,286.40667043766155,284.4846358513261,283.22065400418916,281.27585862065956,280.6241703033447,280.6241703033447
2023-03-18,290.6853448298939,289.7299255975515,288.5590514066377,287.944796972676,286.1178370972345,284.9939370465702,283.2141338412424,282.54942703247065,282.54942703247065
2023-03-19,290.81592352348457,289.9653544689686,288.90335857506955,288.32645698967104,286.4917042135933,285.2605376008465,283.44017627999654,282.86023076375324,282.86023076375324
2023-03-20,289.22008216590206,288.4424748185504,287.48542032338156,286.9590376511361,285.2683504499382,284.2103215843968,282.5535253209175,282.03366152445477,282.03366152445477
2023-03-21,288.5489026119834,287.64585010317586,286.57429147756733,285.97285383650404,284.12799440437936,282.92433755637626,281.2607562479069,280.8201128641764,280.8201128641764
2023-03-22,289.51173999853296,288.4651580690803,287.21695285587333,286.50873483577595,284.33759081223434,282.84814610001604,280.8086756562157,280.109655380249,280.109655380249
2023-03-23,289.8767660709849,288.7975031021643,287.504482688861,286.7639351878738,284.4914378363582,282.9254182819314,280.79265725298177,279.97976557413745,279.97976557413745
2023-03-24,289.9194622039795,288.69321372940226,287.2497119946379,286.3937930690432,283.79619709172795,281.8023758273153,279.41064650263434,278.49876721700036,278.49876721700036
2023-03-25,288.42113648799426,287.18295106189316,285.7570904861262,284.9804565158091,282.63379482526926,281.01178110186635,278.92916098944573,278.17749913533527,278.17749913533527
2023-03-26,289.05756913569934,288.0326356189312,286.8580071120686,286.1962014849518,284.2353011087655,282.6451408040124,280.5943354874206,279.49418894449866,279.49418894449866
2023-03-27,289.3321430473996,288.25700472217324,286.97530218353444,286.2305654939325,283.95859436417464,282.20828610858507,279.9881718633271,279.13673845926917,279.13673845926917
2023-03-28,288.8300174913908,287.75563629789025,286.50243168754884,285.77875385469605,283.5953492175001,281.8665234718097,279.84702634010955,279.1806869506836,279.1806869506836
2023-03-29,289.13271927415275,287.98212214471334,286.6352212865211,285.8565342356858,283.50904730005203,281.55308659871423,279.29609170634683,278.48847071329754,278.48847071329754
