,0,1,2,3,4,5,6,7,8
2000-01-01,288.20519698293583,287.0983186958439,285.7656917893124,284.96509855696297,282.56198499093654,280.72671743539667,278.47147784701923,277.61199951171875,277.61199951171875
2000-01-02,288.9320314641584,287.79285115012493,286.4155668693226,285.6202479489028,283.23871541075204,281.3354493391349,278.9976843232445,278.1501261393229,278.1501261393229
2000-01-03,287.3043055618018,286.139569845613,284.7565225372143,283.94210668520645,281.4669492551185,279.37449545926125,276.93829064860904,276.0621630350749,276.0621630350749
2000-01-04,287.55770067583046,286.39728137587923,285.0169395099987,284.19852170357814,281.69142663577543,279.687809317775,277.3101684744124,276.499901453654,276.499901453654
2000-01-05,287.30204133820115,286.273309217262,285.0335258265538,284.2910517041352,282.0868622216784,280.3825915748551,278.3196114052971,277.5833148956299,277.5833148956299
2000-01-06,287.1306062330279,286.02600079124466,284.7209228982294,283.93462645274536,281.62720085343506,280.1370132453813,278.16239586608293,277.43593406677246,277.43593406677246
2000-01-07,287.0966136999297,285.8921188445726,284.4571120222544,283.6036949528074,281.13492364156224,279.5022925051477,277.35019182529953,276.628054300944,276.628054300944
2000-01-08,287.366973475406,286.06352333103064,284.50991046361787,283.613037232828,281.0154065466655,279.1819582455728,276.8056999407798,275.9610061645508,275.9610061645508
2000-01-09,288.4444200950756,287.19026719793254,285.6785362085242,284.82181254636896,282.3365902412432,280.5793465796777,278.25807893876544,277.4593105316162,277.4593105316162
2000-01-10,289.6057870764481,288.41690409308234,286.9694639499206,286.1324417768559,283.66522938098785,281.83523064111114,279.46637131670394,278.6381956736247,278.6381956736247
2000-01-11,289.410887634545,288.30327640698806,286.9506741126646,286.15120440856543,283.72551786717764,281.7860716080525,279.3955075609312,278.5827604929606,278.5827604929606
2000-01-12,288.53512345698846,287.37452311152305,285.977410835583,285.1484957451188,282.6751203848646,280.8022121602497,278.4722438418894,277.63206227620446,277.63206227620446
2000-01-13,288.14240110966193,287.07802641659043,285.77957588735256,285.0145862048498,282.7655007572216,281.2869530025084,279.20075153561226,278.4752311706543,278.4752311706543
2000-01-14,287.6904612089458,286.57962644545665,285.2424706395896,284.4713949925692,282.1767623219875,280.4827554992435,278.2378223794255,277.4371503194173,277.4371503194173
2000-01-15,287.1432311074775,286.0461789859607,284.7178973188304,283.95777523941985,281.6970872052096,280.02294734525964,277.7868061477332,276.98301060994464,276.98301060994464
2000-01-16,285.75762678447524,284.59009179655567,283.1989863017861,282.38488301644435,280.0083357385042,278.2472622888328,275.97858164579173,275.15733210245776,275.15733210245776
