,0,1,2,3,4,5
2000-09-04,0.0,0.0,0.0075478206424693115,0.29098837444551456,0.8450385705698622,0.7878483262108023
2000-09-05,0.0,0.0,0.0033071953719485047,0.33489440525568553,0.9997793156008319,0.9094680174933345
2000-09-06,0.0,0.0,0.005595693366983103,0.3043657788537262,0.9565683030959183,0.8953047094227798
2000-09-07,0.0,0.0,0.0,0.2136356527581986,0.811414969476083,0.8355664507163211
2000-09-08,0.0,0.0,0.0,0.0,0.0,0.0
2000-09-09,0.0,0.0,0.0,0.0,0.0,0.0
2000-09-10,0.5910660929400242,0.5623443452438184,0.532193509139167,0.44992565054228745,0.5350520247824623,0.5431578460721015
2000-09-11,0.0,0.0,0.0,0.060693360801017754,0.4886643152620311,0.7126488908897728
2000-09-12,0.08321193537163117,0.12265862614906856,0.1945896255636672,0.15314725794133846,0.2504812961518367,0.2622922379913614
2000-09-13,0.4797656858665873,0.20857060112724057,0.38217604124863763,0.5044634517114008,0.5525793378035945,0.5614191159710863
2000-09-14,0.0,0.015429783005024202,0.9677298238945823,0.9518711958057855,0.9158190203308196,0.8824701611556764
2000-09-15,0.0,0.015557535277233761,0.7755612645326614,0.9334269548818006,0.8523029107881289,0.8204148729651748
2000-09-16,0.0,0.0,0.4952340120023106,1.0,0.9675221867942431,0.9087066811410213
2000-09-17,0.0,0.0,0.0,0.020492998494629447,0.1332107696728769,0.391956901119276
2000-09-18,0.0,0.0,0.19390988058382533,0.9099510984951301,0.9964444942837899,0.9104258545437642
2000-09-19,0.0,0.0,0.008083621411135904,0.47388883834327045,0.555756144839377,0.5419671855826599
2000-09-20,0.0,0.16383126866964254,0.2049071425172043,0.2985742013875429,0.622705746809898,0.6564871020872315
2000-09-21,0.0,0.03565894701094808,0.9238519534531578,0.9751552370458136,0.9111334572823127,0.8873001893630632
2000-09-22,0.0,0.0,0.2209423474148406,0.8929818455770676,0.9561462233999861,0.9082246314030902
2000-09-23,0.0,0.0,0.024829195817682972,0.7749586641123207,1.0,0.9887090524599431
2000-09-24,0.0,0.0,0.037523253037494,0.7509366859556245,1.0,0.9701346184773855
2000-09-25,0.0,0.0,0.02058277888180331,0.6292419612884649,1.0,0.9779453521811395
2000-09-26,0.0,0.0,0.012268182837857883,0.5513491640180906,1.0,0.9429953969612288
2000-09-27,0.0,0.0,0.011359485510817937,0.5377209208756433,1.0,0.9674041974147831
2000-09-28,0.0,0.0,0.00044234731324550885,0.44241606846258935,1.0,0.9555838797625844
2000-09-29,0.0,0.0,0.0009530739078485827,0.4046844869291378,0.9891901932065944,0.9282661301973539
2000-09-30,0.0,0.0,0.0003781188258500856,0.365101151478366,1.0,0.9220815546410722
2000-10-01,0.0,0.0,0.0,0.3466970906273609,0.9345156619370051,0.9278097973508874
2000-10-02,0.0,0.0,0.0003278743342859764,0.29444297999963015,0.9727325053394008,0.9346673340989498
2000-10-03,0.0,0.0,0.000282538690707105,0.31565974968905436,0.9026497226227405,0.8858353259269776
2000-10-04,0.0,0.0,0.0005248604787080995,0.2711097158983194,0.940993408653767,0.9150569367036314
2000-10-05,0.0,0.0,0.0,0.2741041009580559,0.951512037235019,0.8875230283865041
2000-10-06,0.0,0.0,0.0007530970659458996,0.2777111049014911,0.8589138176731754,0.8559305654890319
2000-10-07,0.0,0.0,0.0022824706924404184,0.2267576319947054,0.9374616581308961,0.9048991683664184
2000-10-08,0.0,0.0,0.00952185618006758,0.2604107060659401,0.8688479435937734,0.8827274426815755
2000-10-09,0.0,0.0,0.0,0.21571496156100028,0.888914840161147,0.8820843996426151
2000-10-10,0.0,0.0,0.0,0.2289386888734981,0.8492654675546574,0.8940494330552369
2000-10-11,0.0,0.0,0.0,0.15727231704118985,0.861328532925146,0.8577096224036663
2000-10-12,0.0,0.0,0.0,0.17415674675783593,0.8621934703143003,0.9008630085937541
2000-10-13,0.0,0.0,0.0003730600396627041,0.1616677829990931,0.8331802416467191,0.8785064004305622
2000-10-14,0.0,0.0,0.0,0.1466875412568401,0.8274227082134153,0.8860884520423623
2000-10-15,0.0,0.0,0.0,0.12343671457222205,0.7839133250137038,0.8177580971934167
2000-10-16,0.0,0.0,0.0,0.12926620062579436,0.7871414395594741,0.8498517438051572
2000-10-17,0.0,0.0,0.0,0.09497486078195086,0.719796723982889,0.8489043036120374
2000-10-18,0.0,0.0,0.0,0.09497486078195086,0.719796723982889,0.8489043036120374
2000-10-19,0.0,0.0,0.0,0.1063475956609302,0.7791853786382115,0.8796983475838666
2000-10-20,0.0,0.0,0.0,0.08102886348586705,0.7091546152508811,0.7752774860032274
2000-10-21,0.0,0.0,0.0,0.04762879561895889,0.6632662051641212,0.8118620135912868
2000-10-22,0.0,0.0,0.0,0.04904620413878928,0.6122477061722279,0.8059550550261096
2000-10-23,0.0,0.0,0.0,0.032244299417461576,0.6004289673712203,0.8112784335763514
2000-10-24,0.0,0.0,0.0,0.056325529052519134,0.5603330924667791,0.7610510175835152
2000-10-25,0.0,0.0,0.0,0.03254196036249306,0.5273350041548667,0.7172302416874542
2000-10-26,0.0,0.0,0.0,0.014809244320414906,0.503901912930257,0.78530789968883
2000-10-27,0.0,0.0,0.0,0.014809244320414906,0.503901912930257,0.78530789968883
2000-10-28,0.0,0.0,0.0,0.016688499201674374,0.4967154062822114,0.7928727398221648
2000-10-29,0.0,0.0,0.0,0.0035811329902258825,0.15204977689304766,0.45122325874970304
2000-10-30,0.0,0.0,0.0,0.0,0.006831784486365524,0.2506853044029484
2000-10-31,0.0,0.0,0.063422739674431,0.21725876558184146,0.2258323665140079,0.002289246878813465
2000-11-01,0.0,0.0,0.0,0.0041360342779026915,0.3756629110130971,0.4097370771982752
2000-11-02,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-03,0.0,0.0,0.0,0.0,0.21780815765305805,0.5350825414824978
2000-11-04,0.0,0.0,0.0,0.056189198292617204,0.48589081358311764,0.5369656656647888
2000-11-05,0.0,0.0,0.0,0.011978107519516093,0.21139182011911553,0.6975487104636191
2000-11-06,0.585344923799317,0.5875932138062235,0.5973547965844312,0.6127901515144354,0.6054654424180376,0.6250771746679389
2000-11-07,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-08,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-09,0.0,0.0,0.0,0.013088103711841157,0.23351978437863644,0.6784800070494252
2000-11-10,0.0,0.0,0.0,0.0,0.0,0.0
2000-11-11,0.0,0.0,0.0,0.002669082356993708,0.21578105174976678,0.7113325031211941
2000-11-12,0.0,0.0,0.0,0.008362035166716,0.24541232492317044,0.6734144244678917
2000-11-13,0.0,0.0,0.0,0.0038435537581320164,0.24080574774396962,0.7087074790092672
2000-11-14,0.0,0.0,0.0,0.0,0.21848998579758858,0.6140893068049894
2000-11-15,0.0,0.0,0.0,0.0,0.23280646466082738,0.6824496063365304
2000-11-16,0.0,0.0,0.0,0.0,0.19962874935590622,0.6415236496369549
2000-11-17,0.0,0.0,0.0,0.0,0.20097098538286493,0.5409819768233993
2000-11-18,0.0,0.0,0.0,0.0010025052317864543,0.09598454606285681,0.5702935359166633
2000-11-19,0.0,0.0,0.0,0.0,0.15106243297931238,0.5500807291951397
2000-11-20,0.0,0.0,0.0,0.0,0.09432209935301857,0.5667121224961188
2000-11-21,0.0,0.0,0.0,0.0,0.12075854883128316,0.49471699330576724
2000-11-22,0.0,0.0,0.0,0.0,0.09155408627992694,0.5916614642539522
2000-11-23,0.0,0.0,0.0,0.0,0.08722804078898293,0.5520991409497026
2000-11-24,0.0,0.0,0.0,0.0,0.08352353852318811,0.4925812251886912
2000-11-25,0.0,0.0,0.0,0.0,0.05828967468837417,0.39577762138787886
2000-11-26,0.0,0.0,0.0,0.0,0.0586526951250988,0.40969764070096193
2000-11-27,0.0,0.0,0.0,0.0,0.016083908125009223,0.22325114138294191
2000-11-28,0.0,0.0,0.0,0.0,0.028723698486931536,0.30228743923981855
2000-11-29,0.0,0.0,0.0,0.0,0.005714100522241565,0.19882072150250618
2000-11-30,0.0,0.0,0.0,0.0,0.0006755215350471299,0.2418384707698932
2000-12-01,0.0,0.0,0.0,0.0,0.012920716029789066,0.20433246752306528
2000-12-02,0.0,0.0,0.0,0.0,0.000379464044582491,0.16726647123626645
2000-12-03,0.0,0.0,0.0,0.0,0.006759448956891764,0.18467188807881738
2000-12-04,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-05,0.0,0.0,0.0,0.0,0.002607806110528669,0.20145023685581012
2000-12-06,0.0,0.0,0.0,0.0,0.0,0.0
2000-12-07,0.0,0.0,0.0,0.0,0.0,0.0
