,0,1,2,3,4,5,6
2000-01-01,281.96531168619794,281.96531168619794,288.32756212022565,286.7761665113045,285.2656865195623,283.68533479324486,282.9036092122396
2000-01-02,282.52638753255206,282.52638753255206,288.9095689561632,287.38357358990294,285.8869861421131,284.2922656126696,283.56584065755214
2000-01-03,280.6879768371582,280.6879768371582,287.46890131632483,285.8003934224447,284.24017255268404,282.58734466090345,281.8556037902833
2000-01-04,281.0449860890706,281.0449860890706,287.3793149736193,285.7276522896507,284.2045799437024,282.6494542324182,281.90532137552896
2000-01-05,281.5768044789632,281.5768044789632,287.1094976213243,285.5819406798392,284.2307341742137,282.89903311295944,282.1739398956299
2000-01-06,281.2072556813558,281.2072556813558,287.0426506466336,285.42360404043484,284.0514397091336,282.65454011011605,282.01601219177246
2000-01-07,280.52226003011066,280.52226003011066,287.3064153035482,285.5411282163678,283.9692461528476,282.33845049925515,281.60074310302736
2000-01-08,279.9449742635091,279.9449742635091,287.87340579562715,285.83366463401103,284.0081630888439,282.11775276877665,281.2771682739258
2000-01-09,281.2469895680745,281.2469895680745,288.8182433658176,286.9001452706077,285.1560781872462,283.3316736895629,282.5207200368245
2000-01-10,282.6468626658122,282.6468626658122,289.98481839497884,288.1901245695172,286.51660346984863,284.73543084269824,283.9668821970622
2000-01-11,282.65437507629395,282.65437507629395,289.4176807403565,287.76448342294407,286.20298182775105,284.55182368345936,283.84145189921065
2000-01-12,281.7525863647461,281.7525863647461,288.7533730400933,287.0546040390477,285.4612878466409,283.760492575289,283.00647633870443
2000-01-13,282.228079477946,282.228079477946,288.66535432603627,287.0929051023541,285.5981816488599,284.0259788204925,283.2593620300293
2000-01-14,281.1958986918132,281.1958986918132,288.2258493211535,286.5086890711929,284.93599597991465,283.2333086187189,282.5412762959798
2000-01-15,280.6797472635905,280.6797472635905,287.55625279744464,285.8615820913604,284.3009223937988,282.622187103888,281.96762161254884
2000-01-16,278.79628880818683,278.79628880818683,286.2938202752007,284.4549432234331,282.771166544112,280.9616974724663,280.2368161519368
2000-01-17,280.5313014984131,280.5313014984131,287.60438635084364,285.8556645133279,284.20692822289845,282.48721438706525,281.6445176442464
2000-01-18,283.6860516866048,283.6860516866048,290.18423690795896,288.54242671619767,286.98006966000514,285.3984774579905,284.5180503845215
2000-01-19,287.0703976949056,287.0703976949056,292.66905220879454,291.349092541319,289.9664141337077,288.5743991967404,287.7591346740723
2000-01-20,287.1968421936035,287.1968421936035,292.02317682902014,290.84892700657707,289.684997982449,288.4785857152457,287.80221328735354
2000-01-21,285.18493461608887,285.18493461608887,290.87974798414444,289.4323794625023,288.1131538814969,286.72962683860703,286.11096000671387
2000-01-22,284.41276423136395,284.41276423136395,290.15360895792645,288.6509326588025,287.28434044974193,285.8991607897209,285.204854075114
2000-01-23,283.5098876953125,283.5098876953125,290.4696072048611,288.72221050840443,287.1387697250124,285.4679682567866,284.76481933593755
2000-01-24,283.96817334493,283.96817334493,290.27863612704806,288.6616751352947,287.1396143171522,285.5998702579074,284.83163363138834
2000-01-25,285.00159072875977,285.00159072875977,290.2670529683431,288.89604799675226,287.57217013646687,286.2877121357002,285.48609593709307
2000-01-26,284.64668464660645,284.64668464660645,290.213324186537,288.7575281894569,287.3400847117106,285.9920829040836,285.09448738098143
2000-01-27,283.4882284800212,283.4882284800212,289.3529447343615,287.80328548315805,286.3773687756251,284.9723565650708,284.1694784800212
2000-01-28,281.6847292582194,281.6847292582194,287.9669639587402,286.32390143654567,284.82990961226204,283.3259078902427,282.53782170613607
2000-01-29,279.96914927164715,279.96914927164715,287.24137149386934,285.3685217192679,283.6875882829939,281.9375087082988,281.14774627685546
2000-01-30,280.2379322052002,280.2379322052002,287.5227602216933,285.6617168657708,283.9777417561365,282.2160338392161,281.4320565541585
2000-01-31,281.37210337320965,281.37210337320965,288.3206439548068,286.5244378754587,284.90067654564274,283.2105994176383,282.47830454508465
2000-02-01,281.0394337972005,281.0394337972005,288.08691101074214,286.2878320867365,284.6743878561353,282.9614632346413,282.25173848470047
2000-02-02,279.51501019795734,279.51501019795734,287.36466297573514,285.3895265405829,283.5995434049576,281.69876331753204,280.9074255625407
2000-02-03,279.915319442749,279.915319442749,287.50940310160325,285.5624317400384,283.77305036877834,281.94400195882776,281.047985458374
2000-02-04,280.02524693806964,280.02524693806964,286.9132514953613,285.1856612003211,283.6037357269772,281.92321064496275,281.22291946411127
2000-02-05,279.7456817626953,279.7456817626953,286.9398820665148,285.1344710841323,283.4839562310113,281.7255247482146,281.02208150227864
2000-02-06,281.24184226989746,281.24184226989746,288.7274162716336,286.84136749036384,285.1095548660036,283.28847374578913,282.52387351989745
2000-02-07,281.7318337758382,281.7318337758382,288.76962945726183,287.01696875601107,285.3807808709523,283.6701694642655,282.87756945292153
2000-02-08,281.4551575978597,281.4551575978597,288.74478162129725,286.98083305358887,285.32817879934163,283.5590902964274,282.769887415568
2000-02-09,281.22809346516925,281.22809346516925,288.7448957655165,286.91314651026875,285.1820216103206,283.37799272633555,282.54143981933595
2000-02-10,282.1687863667806,282.1687863667806,289.43017688327365,287.65034450184226,286.0224502200172,284.27705533576733,283.5420936584473
2000-02-11,282.1463979085286,282.1463979085286,288.96975402832027,287.2008884314335,285.6613500685919,284.0209389118233,283.40027160644536
2000-02-12,280.47034072875977,280.47034072875977,287.3953244527181,285.5948228547068,284.0054877750457,282.349014860211,281.59981664021814
2000-02-13,279.4461250305176,279.4461250305176,286.3316447787814,284.59094481034714,283.01617982652454,281.35078010173754,280.6067532857259
