,0,1,2,3,4,5,6
2023-02-26,289.0277214050293,288.5814716295264,286.4139816749823,284.1945902304675,281.8440462748209,280.0140235748798,277.60251885873294
2023-02-27,290.8008066813151,290.39723193873846,288.44271771784673,286.4343528949395,284.2262586602417,282.487360670189,280.20685775191697
2023-02-28,290.07750511169434,289.70575657840885,287.90282536000706,286.06193630279057,284.09300072841376,282.5438101906845,280.4955461996573
2023-03-01,289.81232770284015,289.46823347391296,287.79899452997483,286.0568694160098,284.09255201219594,282.5258453069203,280.419207043118
2023-03-02,290.62863032023114,290.3132829483441,288.77653254477633,287.14332978183,285.241157771988,283.71172816465594,281.6163419087728
2023-03-03,289.78013292948407,289.4807454324773,288.02719120688283,286.5154870754827,284.8137950838619,283.4554556385095,281.63108055679885
2023-03-04,291.36562156677246,291.00570590285963,289.25525338437075,287.4323675468486,285.35610308258947,283.680658141904,281.37593876874
2023-03-05,291.03625742594403,290.6894449109775,289.0057587601209,287.2562016482076,285.2709774480254,283.69107745942614,281.58712005615234
2023-03-06,289.1150480906169,288.72774003565996,286.85473916676125,284.93858867221405,282.8744994455036,281.2630795006736,279.1790129343669
2023-03-07,289.3482011159261,288.944542186927,286.98694004363296,284.9859926637519,282.857690348237,281.1924380453454,278.9992427825928
2023-03-08,288.9112974802653,288.53867714980555,286.728081976304,284.8899164452124,283.00447369354293,281.54454959560996,279.61869042008016
2023-03-09,289.88123830159503,289.5354060907473,287.8629420822214,286.1715382974615,284.39752296881375,283.01619264216123,281.2249069213868
2023-03-10,289.96730677286786,289.66628793007567,288.2106439115855,286.7154983237938,285.06542130219776,283.7653943650086,282.07317338166416
2023-03-11,289.41687138875324,289.1275787791986,287.7257986829874,286.2860352652413,284.6956597312072,283.4440907703285,281.8206438135217
2023-03-12,289.18449719746906,288.85895391442307,287.28185428923837,285.65986870457886,283.89469965042605,282.5081611561485,280.69825949492275
2023-03-13,288.9093132019043,288.5656791920863,286.90161188331564,285.19538271868674,283.36217981036725,281.92881119686905,280.06237128928854
2023-03-14,288.9080041249593,288.52586885795733,286.66800930578376,284.76205776355886,282.7325131435365,281.14067122204887,279.02286776789913
2023-03-15,288.54804039001465,288.1589868698997,286.2705424760988,284.34442517114064,282.3320738181541,280.7679480978289,278.71864043341736
2023-03-16,289.4623940785726,289.10997661868265,287.4014655189335,285.67489072002434,283.85817865878573,282.4445355838847,280.61009011445225
2023-03-17,289.6520430246989,289.33672184414337,287.8096902426419,286.24568451775446,284.54674528564357,283.2123782030108,281.4712162017822
2023-03-18,290.8485399881999,290.6091942476587,289.44884109497076,288.203139390895,286.67655660626343,285.4220100943563,283.6793686195656
2023-03-19,290.5262870788574,290.2895978876457,289.13963939326464,287.9210101536342,286.5176787779261,285.3913643711297,283.8648558722602
2023-03-20,289.2564805348714,288.99999818034553,287.74663066416275,286.45712150089327,285.1114565033334,284.0650072340685,282.66871650130656
2023-03-21,289.33695856730145,289.02440244301977,287.4991567728105,285.95096642630443,284.386655247889,283.182014976493,281.59387588500977
2023-03-22,290.211950302124,289.87124036737777,288.20413894832416,286.4874481423192,284.70254770035746,283.3058784734107,281.40993930675364
2023-03-23,290.898385365804,290.5415808579017,288.80501705044304,287.023215500766,285.1045105578163,283.5842669540861,281.52205615573456
2023-03-24,290.7543824513753,290.3597950770937,288.4427157388606,286.4828541568978,284.3657045759913,282.6881835722052,280.4337082615606
2023-03-25,289.41915766398114,289.04841936776467,287.2422250559632,285.3788311872533,283.3714279842816,281.7885329667912,279.65792719523114
2023-03-26,290.11166127522785,289.8163446594471,288.3725438722422,286.83962403151094,285.07773285380887,283.65190176050265,281.64063262939453
2023-03-27,289.84006690979004,289.49828874288386,287.83519842479154,286.1169921330043,284.25189389171686,282.7726411090737,280.77014322634096
2023-03-28,289.6089096069336,289.251156598672,287.5010321173869,285.6897744072808,283.8118422196208,282.3380043562068,280.30200675681783
2023-03-29,290.63654200236004,290.2498793766416,288.3515846180803,286.38894078088185,284.3619048005791,282.76444654580894,280.5272845515498
