Sources and Destinations,Decrease in Storage for AC_Las Ramadas_Tasc,Decrease in Storage for AC_Most_Rapel,Decrease in Storage for AC_Tasc_Most,Decrease in Storage for SHAC Cogoti_B Frag_1,Decrease in Storage for SHAC Cogoti_B Frag_2,Decrease in Storage for SHAC Cogoti_S Frag_1,Decrease in Storage for SHAC Cogoti_S Frag_2,Decrease in Storage for SHAC Comb_B Ram_1,Decrease in Storage for SHAC Comb_B Ram_2,Decrease in Storage for SHAC Comb_S Ram_1,Decrease in Storage for SHAC Grande_B Pal_B QdaSeca_1,Decrease in Storage for SHAC Grande_B Pal_B QdaSeca_2,Decrease in Storage for SHAC Grande_B Pal_S Qda Seca_1,Decrease in Storage for SHAC Grande_B Pal_S Qda Seca_2,Decrease in Storage for SHAC Grande_B Ponio_1,Decrease in Storage for SHAC Grande_B Ponio_2,Decrease in Storage for SHAC Grande_S Ponio_1,Decrease in Storage for SHAC Grande_S Ponio_2,Decrease in Storage for SHAC Guatulame_B BOC Cog_1,Decrease in Storage for SHAC Guatulame_B BOC Cog_2,Decrease in Storage for SHAC Guatulame_B Tome_1,Decrease in Storage for SHAC Guatulame_B Tome_2,Decrease in Storage for SHAC Guatulame_S BOC Cog_1,Decrease in Storage for SHAC Guatulame_S BOC Cog_2,Decrease in Storage for SHAC Limari_ Bajo Talinay_1,Decrease in Storage for SHAC Limari_ Bajo Talinay_2,Decrease in Storage for SHAC Limari_Barraz Panam_1,Decrease in Storage for SHAC Limari_Barraz Panam_2,Decrease in Storage for SHAC Limari_Hurt_Inge_1,Decrease in Storage for SHAC Limari_Hurt_Inge_2,Decrease in Storage for SHAC Limari_Ing Barraz_1,Decrease in Storage for SHAC Limari_Ing Barraz_2,Decrease in Storage for SHAC Pama 1,Increase in Storage for AC_Las Ramadas_Tasc,Increase in Storage for AC_Most_Rapel,Increase in Storage for AC_Tasc_Most,Increase in Storage for SHAC Cogoti_B Frag_1,Increase in Storage for SHAC Cogoti_B Frag_2,Increase in Storage for SHAC Cogoti_S Frag_1,Increase in Storage for SHAC Cogoti_S Frag_2,Increase in Storage for SHAC Comb_B Ram_1,Increase in Storage for SHAC Comb_B Ram_2,Increase in Storage for SHAC Comb_S Ram_1,Increase in Storage for SHAC Grande_B Pal_B QdaSeca_1,Increase in Storage for SHAC Grande_B Pal_B QdaSeca_2,Increase in Storage for SHAC Grande_B Pal_S Qda Seca_1,Increase in Storage for SHAC Grande_B Pal_S Qda Seca_2,Increase in Storage for SHAC Grande_B Ponio_1,Increase in Storage for SHAC Grande_B Ponio_2,Increase in Storage for SHAC Grande_S Ponio_1,Increase in Storage for SHAC Grande_S Ponio_2,Increase in Storage for SHAC Guatulame_B BOC Cog_1,Increase in Storage for SHAC Guatulame_B BOC Cog_2,Increase in Storage for SHAC Guatulame_B Tome_1,Increase in Storage for SHAC Guatulame_B Tome_2,Increase in Storage for SHAC Guatulame_S BOC Cog_1,Increase in Storage for SHAC Guatulame_S BOC Cog_2,Increase in Storage for SHAC Limari_ Bajo Talinay_1,Increase in Storage for SHAC Limari_ Bajo Talinay_2,Increase in Storage for SHAC Limari_Barraz Panam_1,Increase in Storage for SHAC Limari_Barraz Panam_2,Increase in Storage for SHAC Limari_Hurt_Inge_1,Increase in Storage for SHAC Limari_Hurt_Inge_2,Increase in Storage for SHAC Limari_Ing Barraz_1,Increase in Storage for SHAC Limari_Ing Barraz_2,Increase in Storage for SHAC Pama 1,Inflow from Below CL_Cogoti Inflow,Inflow from Below Embalse Cogoti,Inflow from Below Quebrada Seca Inflow,Inflow from Below Rio Cogoti Headflow,Inflow from Below Rio Combarbala Headflow,Inflow from Below Rio Grande Inflow,Inflow from Below Rio Ponio Inflow,Inflow from Below Rio Rapel Inflow,Inflow from Below Sanitaria Ovalle Return,Inflow from Below Withdrawal Node 16,Inflow from Below Withdrawal Node 18,Inflow from Below Withdrawal Node 19,Inflow from Below Withdrawal Node 21,Inflow from Below Withdrawal Node 22,Inflow from Below Withdrawal Node 23,Inflow from Below Withdrawal Node 24,Inflow from Below Withdrawal Node 25,Inflow from Below Withdrawal Node 26,Inflow from Below Withdrawal Node 27,Inflow from Below Withdrawal Node 28,Inflow from Below Withdrawal Node 30,Inflow from Below Withdrawal Node 31,Inflow from Below Withdrawal Node 9,Inflow from Return Flow from DR Cogoti_Bajo Fraguita to SHAC Cogoti_B Frag_1,Inflow from Return Flow from DR Cogoti_Bajo Fraguita to SHAC Cogoti_B Frag_2,Inflow from Return Flow from DR Cogoti_Sobre Fraguita to SHAC Cogoti_S Frag_1,Inflow from Return Flow from DR Cogoti_Sobre Fraguita to SHAC Cogoti_S Frag_2,Inflow from Return Flow from DR Combarbala_Bajo Ramadillas to SHAC Comb_B Ram_1,Inflow from Return Flow from DR Combarbala_Bajo Ramadillas to SHAC Comb_B Ram_2,Inflow from Return Flow from DR Combarbala_Sobre Ramadillas to SHAC Comb_S Ram_1,Inflow from Return Flow from DR Guatulame B BOC Cog to SHAC Guatulame_B BOC Cog_1,Inflow from Return Flow from DR Guatulame B BOC Cog to SHAC Guatulame_B BOC Cog_2,Inflow from Return Flow from DR Guatulame S BOC Cog to SHAC Guatulame_S BOC Cog_1,Inflow from Return Flow from DR Guatulame S BOC Cog to SHAC Guatulame_S BOC Cog_2,Inflow from Return Flow from DR Guatulame_B El Tome to SHAC Guatulame_B Tome_1,Inflow from Return Flow from DR Guatulame_B El Tome to SHAC Guatulame_B Tome_2,Inflow from Return Flow from DR Pama to SHAC Pama 1,Inflow from Return Flow from DR_Camarico to SHAC Grande_B Pal_S Qda Seca_1,Inflow from Return Flow from DR_Camarico to SHAC Grande_B Pal_S Qda Seca_2,Inflow from Return Flow from DR_Gran_B Pal_B QdaSeca to SHAC Grande_B Pal_B QdaSeca_1,Inflow from Return Flow from DR_Gran_B Pal_B QdaSeca to SHAC Grande_B Pal_B QdaSeca_2,Inflow from Return Flow from DR_Grande_BajPal_SobreQdaSeca to SHAC Grande_B Pal_S Qda Seca_1,Inflow from Return Flow from DR_Grande_BajPal_SobreQdaSeca to SHAC Grande_B Pal_S Qda Seca_2,Inflow from Return Flow from DR_Grande_S Palom_SobrPonio to SHAC Grande_S Ponio_1,Inflow from Return Flow from DR_Grande_S Palom_SobrPonio to SHAC Grande_S Ponio_2,Inflow from Return Flow from DR_Grande_SobPal_B Ponio to SHAC Grande_B Ponio_1,Inflow from Return Flow from DR_Grande_SobPal_B Ponio to SHAC Grande_B Ponio_2,Inflow from Return Flow from DR_Limari_Bajo Talinay to SHAC Limari_ Bajo Talinay_1,Inflow from Return Flow from DR_Limari_Bajo Talinay to SHAC Limari_ Bajo Talinay_2,Inflow from Return Flow from DR_Limari_Barr_Panam to SHAC Limari_Barraz Panam_1,Inflow from Return Flow from DR_Limari_Barr_Panam to SHAC Limari_Barraz Panam_2,Inflow from Return Flow from DR_Limari_Inge_Barraza to SHAC Limari_Ing Barraz_1,Inflow from Return Flow from DR_Limari_Inge_Barraza to SHAC Limari_Ing Barraz_2,Inflow from Return Flow from DR_Limari_Inge_Hurt to SHAC Limari_Hurt_Inge_1,Inflow from Return Flow from DR_Limari_Inge_Hurt to SHAC Limari_Hurt_Inge_2,Inflow from Return Flow from Rio Grande_Chac y Tasc_SHAC_RGrande to AC_Tasc_Most,Inflow from Return Flow from Rio Grande_Cuy y QMac_SHAC_RGrande to AC_Tasc_Most,Inflow from Return Flow from Rio Grande_LR_SHAC_RGrande to AC_Las Ramadas_Tasc,Inflow from Return Flow from Rio Grande_Most y QVHon_SHAC_RGrande to AC_Tasc_Most,Inflow from Return Flow from Rio Grande_QMac y Chac_SHAC_RGrande to AC_Tasc_Most,Inflow from Return Flow from Rio Grande_QVHon y Cuy_SHAC_RGrande to AC_Tasc_Most,Inflow from Return Flow from Rio Grande_Rap y Most_SHAC_RGrande to AC_Most_Rapel,Inflow from Return Flow from Rio Grande_Tasc y Tur_SHAC_RGrande to AC_Las Ramadas_Tasc,Natural Recharge,Outflow to Below CL_10 Inflow,Outflow to Below CL_Cogoti Inflow,Outflow to Below Embalse Cogoti,Outflow to Below ENTREGA_COGOTI Return,Outflow to Below Quebrada Seca Headflow,Outflow to Below Rio Cogoti Headflow,Outflow to Below Rio Limari Headflow,Outflow to Below Withdrawal Node 11,Outflow to Below Withdrawal Node 20,Outflow to Below Withdrawal Node 24,Outflow to Below Withdrawal Node 27,Outflow to Below Withdrawal Node 28,Outflow to Below Withdrawal Node 29,Outflow to Below Withdrawal Node 30,Outflow to Below Withdrawal Node 9,Outflow to DR Cogoti_Bajo Fraguita,Outflow to DR Cogoti_Bajo Fraguita,Outflow to DR Cogoti_Sobre Fraguita,Outflow to DR Cogoti_Sobre Fraguita,Outflow to DR Combarbala_Bajo Ramadillas,Outflow to DR Combarbala_Bajo Ramadillas,Outflow to DR Combarbala_Sobre Ramadillas,Outflow to DR Guatulame B BOC Cog,Outflow to DR Guatulame B BOC Cog,Outflow to DR Guatulame S BOC Cog,Outflow to DR Guatulame S BOC Cog,Outflow to DR Guatulame_B El Tome,Outflow to DR Guatulame_B El Tome,Outflow to DR Pama,Outflow to DR_Gran_B Pal_B QdaSeca,Outflow to DR_Gran_B Pal_B QdaSeca,Outflow to DR_Grande_BajPal_SobreQdaSeca,Outflow to DR_Grande_BajPal_SobreQdaSeca,Outflow to DR_Grande_S Palom_SobrPonio,Outflow to DR_Grande_S Palom_SobrPonio,Outflow to DR_Grande_SobPal_B Ponio,Outflow to DR_Grande_SobPal_B Ponio,Outflow to DR_Limari_Bajo Talinay,Outflow to DR_Limari_Bajo Talinay,Outflow to DR_Limari_Barr_Panam,Outflow to DR_Limari_Barr_Panam,Outflow to DR_Limari_Inge_Barraza,Outflow to DR_Limari_Inge_Barraza,Outflow to DR_Limari_Inge_Hurt,Outflow to DR_Limari_Inge_Hurt,Outflow to SSR Grande_B Ponio,Outflow to SSR Grande_BQda Seca,Outflow to SSR Guat_B Tome,Outflow to SSR Limari_Barr Panam,Outflow to SSR Limari_Hurt Ing,Outflow to SSR_Cog B Frag,Outflow to SSR_Cog_S Frag,Outflow to SSR_Grande_Sobre Ponio,Outflow to SSR_Guat_B BOC,Outflow to SSR_Guat_S BOC,Outflow to SSR_Pama,Overflow
May-00,0,0,0,0,0,0,0,0.00496569,0,0.00110549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131302,0,0,0,0,0,0,0,0.00433043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563266,0.121094,0.0121563,5.30244E-05,2.13675E-05,3.15487E-05,0.00117567,0.000534188,4.32341E-06,0.00111111,6.94444E-05,0.00873656,0.000279167,9.53546E-06,0.507832,0.0123634,0.0109977,0.0537428,0.000245963,5.83623E-07,0.0175835,0.989507,0.0327799,0.0109266,0.00678619,0.00226206,0.00994255,0.00331418,0.000397142,0.0532254,0.0228109,0.0343346,0.0147148,0.232616,0.0129231,0.00675812,0.0349912,0.174956,0.0317934,0.0136257,0.00771665,0.0108033,0.00185563,0.000463906,0.00699497,0.00466331,0.00104641,0.000261603,0.0254557,0.0109096,0.0709674,0.0125237,0.0635957,0.0635957,0.00230243,0.0198849,0.00241668,0.0165254,0.00912541,0.00184156,0.0426232,0.00519165,0,0,0,0,0,0,0,0,-0.000201372,-4.41073E-05,0,0,0,-3.57415E-05,0,0,0,-0.0895627,0,-0.0185325,-0.0324918,-1.98108E-07,-0.00155566,0,-0.0118296,0,-2.20967E-06,0,-2.05727E-06,-0.021452,0,0,0,0,-2.36206E-07,0,0,-1.98108E-07,0,-0.00236896,0,0,0,0,0,0,-0.00253678,-0.00380518,-0.000317098,-0.000634196,-5.39066E-09,-0.00761035,-0.000317098,-0.000951294,-0.00475647,-0.00221969,-0.000634196,-2.68365
Jun-00,0,0,0,0,0,0,0,0,0,0.000851629,0,0,0,0,0.00057086,0,0.000433629,0,0,0,0,0,0,0,0.00109557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00513121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00447477,0,0.20899,0.121094,0.0254845,0.000120152,2.13675E-05,3.15487E-05,0.00117567,0.000534188,4.32341E-06,0.00111111,6.94444E-05,0.00873656,0.000279167,9.57272E-06,1.07451,0.028162,0.0363047,0.199404,0.000245963,5.83623E-07,0.0417174,3.6714,0.00422742,0.00140914,0.000875101,0.0002917,0.00160001,0.000533338,0.000306878,0.00427642,0.00183275,0.00275856,0.00118224,0.0455659,0.00253144,0.000726563,0.0146197,0.0730983,0.00731214,0.00313377,0.00444415,0.00622181,0.000513341,0.000128335,0.00193467,0.00128978,0.00089658,0.000224145,0.0150349,0.00644354,0.0381586,0.00673386,0.0315451,0.0315451,0.000628827,0.00514626,0.000535667,0.00589716,0.00231533,0.000657337,0.00942316,0.000464191,0,0,0,0,0,0,0,0,-0.000201372,-4.41073E-05,0,0,0,-3.57415E-05,0,0,0,-0.0115453,-1.38493E-08,-0.00238994,-0.00515201,-2.36206E-08,-0.00127866,0,-3.77929E-07,0,-2.20459E-07,0,-2.20459E-06,0,0,0,0,0,-9.44822E-09,0,-2.9132E-07,0,0,-0.00200173,0,0,0,0,0,0,-0.00253678,-0.00380518,-0.000317098,-0.000634196,-5.39066E-09,-0.00761035,-0.000317098,-0.000951294,-0.00475647,-0.00221969,-0.000634196,-5.70278
Jul-00,0,0,0,0,0,0,0,0,0,0.000215034,0,0,0,0,0.000373297,0,0.000381487,0,0,0,0,0,0,0,0.00190333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981814,0.121094,0.0401331,0.000288908,2.13675E-05,3.15752E-05,0.00117567,0.000534188,4.3377E-06,0.00111111,6.94444E-05,0.00873656,0.000279167,9.60281E-06,1.70071,0.0810185,0.0361527,0.0936777,0.000245963,5.83623E-07,0.115226,1.72478,0.00584822,0.00194941,0.00121057,0.000403523,0.00196459,0.000654862,0.000376728,0.00537996,0.0023057,0.0034704,0.00148731,0.0559961,0.0031109,0.00116079,0.0193208,0.0966039,0.00887974,0.0038056,0.00565136,0.0079119,0.000565485,0.000141371,0.00213199,0.00142133,0.00151024,0.00037756,0.0187757,0.00804674,0.0447027,0.00788872,0.03711,0.03711,0.000521496,0.00502377,0.000695587,0.00660381,0.00220334,0.000736001,0.0103736,0.000411523,0,0,0,0,0,0,0,0,-0.000201372,-4.41073E-05,0,0,0,-3.57415E-05,0,0,0,-1.62745E-07,0,-2.77625E-08,-0.00354883,0,-0.00088067,0,-9.9054E-08,0,-2.74303E-07,0,-2.43825E-06,0,0,0,0,-3.12401E-06,0,-1.6763E-08,-8.38149E-08,0,0,-0.00342317,0,0,0,0,0,0,-0.00253678,-0.00380518,-0.000317098,-0.000634196,-5.39066E-09,-0.00761035,-0.000317098,-0.000951294,-0.00475647,-0.00221969,-0.000634196,-4.40828
Aug-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303213,0,0,0,0,0,0.00534801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00203452,0,0,0,0,-0.000925743,0,-0.000801129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566104,0.121094,0.0401331,0.00029172,2.13675E-05,3.15931E-05,0.00117567,0.000534188,4.3507E-06,0.00111111,6.94444E-05,0.00873656,0.000279167,9.65682E-06,1.70071,0.0810185,0.032993,0.0540136,0.000245963,5.83623E-07,0.115226,0.994492,0.0344733,0.0114911,0.00713657,0.00237886,0.00908896,0.00302965,0.00174296,0.0451628,0.0193555,0.0291339,0.0124859,0.20076,0.0111534,0.00750806,0.0500905,0.250453,0.0373959,0.0160268,0.0114439,0.0160214,0.00188081,0.000470202,0.00709056,0.00472704,0.00397456,0.000993641,0.042438,0.0181877,0.104135,0.0183767,0.0843909,0.0843909,0.0019935,0.0200555,0.00280761,0.0173042,0.00928123,0.00192821,0.0375644,0.00490719,0,0,0,0,0,0,0,0,-0.000201372,-4.41073E-05,0,0,0,-3.57415E-05,0,0,0,-2.58478E-06,0,-2.39332E-07,0,-3.80977E-08,-1.6001E-07,0,-0.124741,0,-2.81923E-06,0,-6.85758E-07,-0.0238281,0,0,0,0,-3.50499E-07,0,-9.9054E-08,0,0,-0.00933223,0,0,0,0,0,0,-0.00253678,-0.00380518,-0.000317098,-0.000634196,-5.39066E-09,-0.00761035,-0.000317098,-0.000951294,-0.00475647,-0.00221969,-0.000634196,-4.30197
Sep-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104119,0,0,0,0,0,0.00365903,0.00412839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000113832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115916,0.121094,0.0401331,0.000265113,2.13675E-05,3.15487E-05,0.00117567,0.000534188,4.32341E-06,0.00111111,6.94444E-05,0.00873656,0.000279167,9.80858E-06,1.70071,0.0810185,0.0361527,0.112834,0.000245963,5.83623E-07,0.115226,2.03634,0.0690703,0.0230234,0.0142989,0.00476629,0.0157876,0.00526255,0.00302751,0.118107,0.0506174,0.0761888,0.0326524,0.423651,0.0235362,0.0148977,0.0770159,0.38508,0.0529173,0.0226788,0.0163254,0.0228556,0.00347774,0.000869435,0.0131095,0.00873964,0.00683116,0.00170779,0.067437,0.0289016,0.162397,0.0286582,0.124256,0.124256,0.00366253,0.0375364,0.00563013,0.0302299,0.017475,0.0033686,0.0738164,0.00928142,0,0,0,0,0,0,0,0,-0.000201372,-4.41073E-05,0,0,0,-3.57415E-05,0,0,0,-1.48386E-06,0,-1.58278E-06,-2.36206E-07,0,-5.51146E-08,-3.22814E-06,-0.330304,0,-0.169599,0,-0.0503653,-0.040447,0,0,0,-2.20459E-06,-3.38561E-07,0,-1.88964E-06,0,-0.00579208,-0.0105,0,0,0,0,0,0,-0.00253678,-0.00380518,-0.000317098,-0.000634196,-5.39066E-09,-0.00761035,-0.000317098,-0.000951294,-0.00475647,-0.00221969,-0.000634196,-6.05602
Oct-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142962,0,0,0,0.0439257,0,0.00325615,0.00473538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560428,0.121094,0.0401331,0.000263672,2.13675E-05,3.15487E-05,0.00117567,0.000534188,4.32341E-06,0.00111111,6.94444E-05,0.00873656,0.000279167,9.90907E-06,1.70071,0.0810185,0.0361527,0.0581421,0.000245963,5.83623E-07,0.115226,0.984523,0.126823,0.0422742,0.0262551,0.00875171,0.0310503,0.0103501,0.00595443,0.278193,0.119225,0.176894,0.0758119,0.892845,0.0496025,0.0317661,0.103014,0.515068,0.0728683,0.0312293,0.0205431,0.0287604,0.00576801,0.001442,0.0217436,0.0144957,0.00700126,0.00175032,0.0832183,0.035665,0.203093,0.0358399,0.156141,0.156141,0.00623036,0.063131,0.00866026,0.0519814,0.0291642,0.00579242,0.155707,0.0145591,0,0,0,0,0,0,0,0,-0.000201372,-4.40606E-05,0,0,0,-3.57415E-05,0,0,0,-8.61594E-07,0,-2.20185E-06,-6.09563E-07,0,-1.6001E-07,-0.166498,-0.47548,-0.0758119,-0.274941,0,-0.759271,-2.24014E-06,0,0,0,0,0,-1.14293E-07,-1.52391E-07,0,-0.00644163,-0.0102673,0,0,0,0,0,0,-0.00253678,-0.00380518,-0.000317098,-0.000634196,-5.39066E-09,-0.00761035,-0.000317098,-0.000951294,-0.00381754,-0.0019218,-0.000634196,-5.31367
Nov-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895466,0,0,0,0.0437313,0,0.00313619,0.0052786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597586,0.121094,0.0401331,0.000263672,2.13675E-05,3.15487E-05,0.00117567,0.000534188,4.32341E-06,0.00111111,6.94444E-05,0.00873656,0.000279167,1.00015E-05,1.70071,0.0810185,0.0361527,0.0627551,0.000245963,5.83623E-07,0.115226,0.977045,0.184969,0.0616563,0.0382926,0.0127642,0.0475044,0.0158348,0.00910979,0.341455,0.146338,0.17923,0.0768128,1.32814,0.0737858,0.0502974,0.133604,0.668018,0.103963,0.0445556,0.0256031,0.0358443,0.008137,0.00203425,0.0306732,0.0204488,0.00735381,0.00183845,0.0855127,0.0366483,0.223271,0.0394007,0.185632,0.185632,0.00797277,0.0807404,0.0095629,0.0737209,0.0365715,0.0082149,0.245735,0.0176429,0,0,0,0,0,0,0,0,-0.000201372,-0.000044005,0,0,0,-3.57415E-05,0,0,0,-0.000016817,-2.76986E-06,0,0,-3.77929E-06,-2.75573E-07,-0.330183,-0.489,-0.0768128,-0.2805,0,-1.02382,-1.54321E-06,0,0,0,0,-3.38561E-07,0,-1.5747E-07,0,-0.00707305,-0.0105,0,0,0,0,0,0,-0.00253678,-0.00380518,-0.000317098,-0.000634196,-5.39066E-09,-0.00761035,-0.000317098,-0.000951294,-0.00475647,-0.00221969,-0.000634196,-5.99062
Dec-00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087857,0,0,0.00374934,0.00364938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128034,0,0,0,0,0,0,0,0,0,0,0,0.112536,0.121094,0.0401331,0.000263672,2.13675E-05,3.15487E-05,0.00117567,0.000534188,4.32341E-06,0.00111111,6.94444E-05,0.00873656,0.000279167,1.00876E-05,1.70071,0.0810185,0.0361527,0.146058,0.000245963,5.83623E-07,0.115226,2.16113,0.213397,0.0711323,0.0441778,0.0147259,0.055395,0.018465,0.0106229,0.333239,0.142817,0.177131,0.0759131,1.45024,0.0805687,0.0623987,0.146236,0.731178,0.128151,0.0549219,0.0283787,0.0397302,0.00984454,0.00246114,0.0371101,0.0247401,0.0065079,0.00162697,0.0825595,0.0353826,0.233042,0.0411251,0.212389,0.212389,0.00877178,0.0883559,0.00925714,0.0841653,0.0377335,0.00937877,0.284622,0.0193537,0,0,0,0,0,0,0,0,-0.000201372,-4.39453E-05,0,0,0,-3.57415E-05,0,0,-1.72319E-05,0,-1.81892E-06,0,0,-3.50499E-06,-5.33367E-07,-0.319532,-0.476637,-0.0759131,-0.275501,-0.16839,-1.05115,-2.24014E-06,0,0,0,0,0,-1.98108E-07,-9.14344E-07,0,-0.00523241,-0.0102673,0,0,0,0,0,0,-0.00253678,-0.00380518,-0.000317098,-0.000634196,-5.39066E-09,-0.00761035,-0.000317098,-0.000951294,-0.00266077,-0.001362,-0.000634196,-7.52487
Jan-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00325868,0.0375256,0,0.00544655,0,0,0,0,0,0,0,0.0381578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.360703,0,0,0,0,0,0,-0.000963961,0,0,0,0,0,0,0,0,0.0622224,0.121094,0.0401331,0.000263672,2.13675E-05,3.15487E-05,0.00117567,0.000534188,4.32341E-06,0.00111111,6.94444E-05,0.00873656,0.000279167,0.000010194,1.70071,0.0810185,0.0361527,0.84267,0.000234058,5.83623E-07,0.115226,0.97206,0.188458,0.0628193,0.039015,0.013005,0.063729,0.021243,0.0101048,0.333199,0.1428,0.177115,0.0759064,1.36436,0.075798,0.0451638,0.157524,0.787621,0.128042,0.0548752,0.0277044,0.0387861,0.0103603,0.00259007,0.0390551,0.0260367,0.00403145,0.00100786,0.0824866,0.0353514,0.23417,0.0413242,0.218225,0.218225,0.0086416,0.0896041,0.00880715,0.0898672,0.0328622,0.0100141,0.297119,0.0194516,0,0,0,0,0,0,0,0,-0.000201372,-4.39027E-05,0,0,0,-3.55098E-05,0,0,0,-1.53172E-05,0,-1.05306E-06,-0.0427966,0,-0.00155566,-0.319532,-0.476525,-0.0759064,-0.275464,-0.0790212,-1.05115,-0.118972,0,0,0,0,0,-9.14344E-08,-2.59064E-06,0,0,-0.0094882,0,0,0,0,0,0,-0.00253678,-0.00380518,-0.000317098,-0.000634196,-5.39066E-09,-0.00761035,-0.000317098,-0.000951294,-0.00277207,-0.00139907,-0.0005026,-6.51143
Feb-01,0,0,0,0,0.144158,0,0.0125317,0.00254842,0.0465241,0.00117659,0,0,0,0,0,0,0,0,0,0,0,0,0.037234,0,0.00489958,0,0,0,0,0,0,0,0.062865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0638169,0,0,0,-0.000850021,0,0,0,0,0,0,0,0,0.0662481,0.121094,0.0401331,0.000106049,2.13675E-05,3.15487E-05,0.00117567,0.000534188,4.32341E-06,0.00111111,6.94444E-05,0.00873656,0.000279167,1.03485E-05,1.70071,0.0247269,0.0209952,0.167754,0.000245963,5.83623E-07,0.0351671,2.01274,0.144162,0.0480541,0.0213069,0.0071023,0.0563239,0.0187746,0.000439692,0.325969,0.139701,0.179238,0.0768161,1.14934,0.0638524,0.038274,0.138458,0.692292,0.119019,0.051008,0.0245575,0.0343805,0.00897429,0.00224357,0.0338296,0.0225531,0.00357574,0.000893935,0.0762446,0.0326763,0.215626,0.0380517,0.201582,0.201582,0.00819806,0.0831453,0.00837446,0.0798703,0.023292,0.0089002,0.256324,0.0182453,0,0,0,0,0,0,0,0,-0.000201372,-4.39141E-05,0,0,0,-3.55012E-05,0,0,-0.192212,-0.177,-0.0196346,-0.027,-0.0940394,-0.0900255,-0.00172233,-0.28684,-0.488967,-0.0768161,-0.2805,0,-0.873891,-0.1215,0,0,0,-0.0259361,0,-1.01231E-07,-1.26539E-06,0,0,-0.00848567,0,0,0,0,0,0,-0.00253678,-0.00380518,-0.000317098,-0.000634196,-5.39066E-09,-0.00761035,-0.000317098,-0.000951294,-0.00475647,-0.00221969,-0.000634196,-6.31379
