Yr,Mon,EST. SAN VICENTE B
1996,5,132.79641057164284
1996,6,208.81259386338544
1996,7,92.61241798271621
1996,8,242.83474881997662
1996,9,51.23435743201285
1996,10,61.465043019225675
1996,11,68.72009772485714
1996,12,27.588796736814338
1997,1,19.74574078307729
1997,2,44.43133155032706
1997,3,10.5788260826616
1997,4,375.5411451432572
1997,5,202.11588852066234
1997,6,552.4212738203954
1997,7,261.7339227744626
1997,8,189.92000616541858
1997,9,255.44122413145342
1997,10,238.3016079656436
1997,11,94.78981386593377
1997,12,42.21521309680103
1998,1,4.393956892408641
1998,2,43.18742474876833
1998,3,25.31387768653304
1998,4,92.03245350424402
1998,5,131.1852713361994
1998,6,112.10634656909734
1998,7,124.47723155222783
1998,8,139.70235828992455
1998,9,120.24225440867573
1998,10,4.629110046988484
1998,11,26.54509351713775
1998,12,34.17852809773945
1999,1,21.394679385042704
1999,2,21.047710441070503
1999,3,29.09719765940753
1999,4,35.81791813993979
1999,5,262.09750561887824
1999,6,455.48775415409955
1999,7,145.23695210702743
1999,8,331.5198024800884
1999,9,332.9617741120733
1999,10,36.495459888721136
1999,11,33.78740339393521
1999,12,29.61344688492271
2000,1,16.268812921333858
2000,2,203.49459647225044
2000,3,22.839693047254123
2000,4,55.51080133663663
2000,5,86.52867039808085
2000,6,839.4814822518297
2000,7,162.07523616576927
2000,8,308.5570135781543
2000,9,362.4109871391105
2000,10,70.31843299318935
2000,11,55.255977773769956
2000,12,55.99388598250206
2001,1,107.57450998479477
2001,2,8.740681949308797
2001,3,19.838354757783588
2001,4,76.50497333649719
2001,5,594.006170820317
2001,6,310.7405730221776
2001,7,761.127526386371
2001,8,306.8675358252647
2001,9,51.099246397757895
2001,10,49.38307254708437
2001,11,64.9435591103845
2001,12,1.0930546579301788
2002,1,18.843746578647366
2002,2,190.26448767841185
2002,3,199.67736404212195
2002,4,105.3120140941758
2002,5,278.03535585942006
2002,6,306.51616291560157
2002,7,218.3090068824422
2002,8,569.1806585030553
2002,9,155.01991514415477
2002,10,336.5835173575464
2002,11,120.04186342606573
2002,12,37.43264528985494
2003,1,42.34215500329877
2003,2,1.4442649610039215
2003,3,11.639592121668297
2003,4,25.588366255486886
2003,5,143.51237161600517
2003,6,484.9700053526268
2003,7,200.10885521595833
2003,8,141.7057070488741
2003,9,160.7190964701536
2003,10,130.04889572440504
2003,11,93.87041516269377
2003,12,49.74636421101279
2004,1,5.007616974410031
2004,2,15.242731573011204
2004,3,81.61880100478237
2004,4,252.2356427867274
2004,5,51.33889435540651
2004,6,362.1992037595765
2004,7,378.1975909187803
2004,8,112.15114995394273
2004,9,176.70638253127902
2004,10,178.6219237740389
2004,11,139.91468947586574
2004,12,51.74577938635707
2005,1,11.109169660593643
2005,2,1.1277924482619432
2005,3,45.50664424748886
2005,4,22.638899415214887
2005,5,565.7852272061672
2005,6,448.453948762752
2005,7,383.794889950662
2005,8,465.16375051409483
2005,9,67.0864779571915
2005,10,42.801730008668734
2005,11,90.09494484946003
2005,12,83.68694460055688
2006,1,38.5746709489757
2006,2,28.592455493366764
2006,3,27.316003189504038
2006,4,170.58233664164067
2006,5,207.2295672865681
2006,6,512.202636401099
2006,7,526.2236814302555
2006,8,326.5039544427528
2006,9,137.63955283848412
2006,10,196.82526961234785
2006,11,30.787715448514877
2006,12,126.20220739656762
2007,1,40.33347833409326
2007,2,93.33656094377898
2007,3,45.62522720103401
2007,4,115.58945167241396
2007,5,46.28777432605008
2007,6,186.65175005542307
2007,7,364.2277901431791
2007,8,176.66272711271435
2007,9,103.90384243221622
2007,10,61.46455263269258
2007,11,15.453632126661478
2007,12,39.26987472360133
2008,1,32.1716128093023
2008,2,27.14401627832232
2008,3,37.95171305254079
2008,4,120.96629699579994
2008,5,628.001059920912
2008,6,212.07085954329236
2008,7,265.7348610661396
2008,8,395.16147812148404
2008,9,78.28680071858946
2008,10,54.677384032595505
2008,11,28.530187279218694
2008,12,36.195373053826955
2009,1,8.047852405680548
2009,2,31.872432911596263
2009,3,14.324202860279646
2009,4,83.12770960356538
2009,5,413.74996283451316
2009,6,304.31619491782914
2009,7,217.68458300037216
2009,8,303.8566306335244
2009,9,163.07677412464793
2009,10,165.53639206718506
2009,11,135.33497621999228
2009,12,25.693465134430667
2010,1,15.182468094110195
2010,2,61.8612461822305
2010,3,15.615323092016467
2010,4,13.066969216174382
2010,5,93.73047402052707
2010,6,363.7926070541062
2010,7,313.9010284667826
2010,8,215.24920248129212
2010,9,29.26188393623548
2010,10,86.68739219815919
2010,11,47.592164399895395
2010,12,62.238831762029186
2011,1,62.3956512815759
2011,2,42.96471215942686
2011,3,75.0465729064497
2011,4,148.7776373437727
2011,5,57.809449353166784
2011,6,350.9806377236542
2011,7,278.4179120411872
2011,8,412.96641439433404
2011,9,140.79095415600742
2011,10,44.64739898020076
2011,11,61.461310843054754
2011,12,3.95108331703022
2012,1,41.75745885236901
2012,2,162.64491015288002
2012,3,19.68667215075102
2012,4,26.670721387579412
2012,5,305.8332396530832
2012,6,352.59105149357237
2012,7,96.56334592321949
2012,8,159.40844387322107
2012,9,38.821296925068125
2012,10,97.64846630898323
2012,11,95.74068198236772
2012,12,225.76354821748959
2013,1,25.65163337712667
2013,2,70.79989570479442
2013,3,22.2871622125138
2013,4,31.956714558473085
2013,5,331.14414817152493
2013,6,253.74810378180186
2013,7,237.3476680952657
2013,8,239.04292180372616
2013,9,198.97864270657973
2013,10,94.22888085248724
2013,11,35.36403936250384
2013,12,0.3684715904404987
2014,1,32.4203593453257
2014,2,30.301477256990545
2014,3,78.55105360833873
2014,4,49.58320012966695
2014,5,228.98595351312022
2014,6,398.49040311112424
2014,7,372.2732582399914
2014,8,285.31570474119184
2014,9,274.1784153498079
2014,10,58.92353890087272
2014,11,18.82203367861273
2014,12,42.67363812657005
2015,1,0.7588660813162225
2015,2,2.9754080606832245
2015,3,10.472088161947537
2015,4,38.93363317091543
2015,5,145.17408585961758
2015,6,283.83293917303826
2015,7,410.5680952213287
2015,8,467.41133121080196
2015,9,161.90455424394062
2015,10,174.88742481486463
2015,11,55.2492760160095
2015,12,18.37007270735874
2016,1,27.74411611630418
2016,2,11.3750499617038
2016,3,8.852933939708942
2016,4,227.6592316140179
2016,5,95.43671325484293
2016,6,18.330348470054705
2016,7,310.2494450258508
2016,8,192.37120353403773
2016,9,55.14832807859903
2016,10,177.27271279652246
2016,11,39.758554519982745
2016,12,60.13261044609542
2017,1,22.412931620510708
2017,2,33.54474017608131
2017,3,49.32199940658982
2017,4,93.68908895106885
2017,5,202.28373448959107
2017,6,366.77323200744655
2017,7,204.62791457981095
2017,8,384.47626701809855
2017,9,134.7568388843337
2017,10,203.19417495042413
2017,11,101.01715701763196
2017,12,25.002123211008847
2018,1,34.44788061734799
2018,2,23.145221869613906
2018,3,92.12675609188109
2018,4,164.56394409371472
2018,5,160.3046918521895
2018,6,226.19352769761545
2018,7,139.8837285526001
2018,8,163.93110072914314
2018,9,309.1202617970522
2018,10,203.18434803833912
2018,11,115.77523060948378
2018,12,46.31987747317135
2019,1,55.105314766052665
2019,2,16.597124517839184
2019,3,19.655242645204275
2019,4,28.862459716514977
2019,5,279.06102522482297
2019,6,458.3132774436689
2019,7,188.75765604383113
2019,8,140.41389477443215
2019,9,120.47536323969582
2019,10,97.04823161584348
2019,11,34.41765611315205
2019,12,15.526233406338985
2020,1,25.317053967778698
2020,2,10.965054677931976
2020,3,4.3988541530146374
2020,4,78.82525219048414
2020,5,82.95813013495219
2020,6,496.7941382866217
2020,7,421.8075907711183
2020,8,161.18240641700552
2020,9,65.27810126886365
2020,10,39.16451798941434
2020,11,14.806165800757192
2020,12,46.48630948847736
2021,1,128.96585079564565
2021,2,14.533290451615931
2021,3,19.655796595138707
2021,4,52.41583182780136
2021,5,239.37798615806756
2021,6,239.8054558161488
2021,7,75.65894162197502
2021,8,300.2201679455033
2021,9,98.02917983949946
2021,10,39.68655685078461
2021,11,19.530117426564736
2021,12,19.683187919081405
2022,1,25.45211366499538
2022,2,23.754301355262935
2022,3,21.206283649978634
2022,4,305.87680916081797
2022,5,113.27365398516518
2022,6,272.5515765121062
2022,7,406.2464238854952
2022,8,195.39761265382793
2022,9,70.88102709847142
2022,10,84.05838888374399
2022,11,54.5547203071235
2022,12,8.641207331970351
2023,1,12.60823899568258
2023,2,0.46743125548748626
2023,3,6.100764959331917
2023,4,125.88573642005113
2023,5,174.81758376711213
2023,6,703.6372585056902
2023,7,309.4154239597281
2023,8,479.2887152022498
2023,9,349.14048254902264
2023,10,88.80482233180584
2023,11,13.891336842971006
