,0,1,2,3,4,5,6
2023-02-26,286.1979688008626,286.1979688008626,285.5136342392754,282.62083532983775,281.2826331648517,279.6712760925293,279.9271354675293
2023-02-27,288.41498311360675,288.41498311360675,287.7608523549083,284.988535855465,283.71423944050827,282.1908742706408,282.38804626464844
2023-02-28,287.910431543986,287.910431543986,287.3114505584298,284.7564134195847,283.58679064808274,282.16658931308325,282.30504417419434
2023-03-01,288.28636741638184,288.28636741638184,287.6593564023677,284.9989961280677,283.7706981761343,282.2833782250736,282.48444684346515
2023-03-02,288.78276443481445,288.78276443481445,288.2370589606951,285.9214980465242,284.83683420987734,283.5012475427333,283.71668370564777
2023-03-03,288.0189838409424,288.0189838409424,287.49344387906524,285.2581060197618,284.1839535391037,282.86127249741634,283.0722878774007
2023-03-04,289.06068992614746,289.06068992614746,288.4562849916544,285.9036148992078,284.67714555044836,283.20433036913585,283.47076479593915
2023-03-05,289.21309661865234,289.21309661865234,288.6111674882293,286.06347957333384,284.8593898320891,283.41109204035934,283.64083099365234
2023-03-06,287.1091887156169,287.1091887156169,286.5072461616542,283.956048000818,282.7064659195458,281.2007449502159,281.4582284291585
2023-03-07,287.0286210378011,287.0286210378011,286.3843305725412,283.6613802197336,282.36907158922025,280.84864039403993,281.0763912200928
2023-03-08,286.6874205271403,286.6874205271403,286.10056435365453,283.61494537148894,282.4164326260287,280.9939666460919,281.20931180318195
2023-03-09,288.01038869222003,288.01038869222003,287.4669819992432,285.16128350034984,284.05009731830364,282.71033198859107,282.9182662963867
2023-03-10,288.4100151062012,288.4100151062012,287.909114051111,285.7782596135049,284.77997827209884,283.5642262257128,283.72585169474286
2023-03-11,287.8256441752116,287.8256441752116,287.35812410702005,285.34884127620535,284.365956325659,283.1841974976242,283.27746709187824
2023-03-12,287.35287284851074,287.35287284851074,286.81346049751204,284.51411978038334,283.38315666335274,282.05451025330467,282.20150566101074
2023-03-13,287.086722056071,287.086722056071,286.53260170061566,284.17118722908344,283.00408618935535,281.61921901087607,281.792776743571
2023-03-14,286.9573205312093,286.9573205312093,286.36164341431714,283.8306555108549,282.594113561131,281.1079290451542,281.33166948954266
2023-03-15,286.61908531188965,286.61908531188965,286.0201873844842,283.48089891192564,282.2764828274447,280.84309964880725,281.04039065043133
2023-03-16,287.38825670878094,287.38825670878094,286.8476312053982,284.5443701396957,283.42769170074115,282.1159559065296,282.2534097035726
2023-03-17,287.54991086324054,287.54991086324054,287.0501399023836,284.9184621832837,283.9128922626743,282.6897658139574,282.83433469136554
2023-03-18,289.5451545715332,289.5451545715332,289.0707289312304,287.05592201495995,286.1287320454916,284.9900146675793,285.1534716288249
2023-03-19,289.74536259969074,289.74536259969074,289.29908024896054,287.4086487137952,286.472131554179,285.30507117103934,285.5530611673991
2023-03-20,288.0391953786214,288.0391953786214,287.623212473499,285.8559608240237,285.0101202510347,283.9547515992195,284.1406764984131
2023-03-21,287.36381403605145,287.36381403605145,286.88515159108795,284.8514358257425,283.8890495470973,282.71616058623067,282.8879025777181
2023-03-22,288.3415075937907,288.3415075937907,287.80179740800895,285.51525808020114,284.3955156509775,283.0343305594605,283.2804724375407
2023-03-23,288.754586537679,288.754586537679,288.1990877525094,285.8457529499156,284.6841211084285,283.2732943599797,283.5338020324707
2023-03-24,288.909574508667,288.909574508667,288.26949567893115,285.57081956973025,284.22090186902074,282.58616431041435,282.9439169565837
2023-03-25,287.35568110148114,287.35568110148114,286.73374754129003,284.10537615955104,282.85302996368745,281.3693381005291,281.60494867960614
2023-03-26,288.13721466064453,288.13721466064453,287.6439306252601,285.5603300072681,284.5499286523601,283.348502183046,283.55786895751953
2023-03-27,287.95025571187335,287.95025571187335,287.37381956093907,284.92430384405725,283.72099073354565,282.2582290471668,282.49900245666504
2023-03-28,287.4645411173503,287.4645411173503,286.88504775529054,284.43574561926596,283.26015281250545,281.8212384459793,282.0997136433919
2023-03-29,287.74355697631836,287.74355697631836,287.1098534888828,284.44430511299225,283.1967529791847,281.6587194217149,281.99664942423504
