date,0,1,2,3,4,5,6,7,8
2000-01-21,1.7106522136600688e-06,1.7106522136600688e-06,1.7106522136600688e-06,1.7106522136600688e-06,1.7106522136600688e-06,1.7106522136600688e-06,1.7106522136600688e-06,1.7106522136600688e-06,
2000-01-22,1.7285328794969246e-06,1.7285328794969246e-06,1.7285328794969246e-06,2.077085845120564e-06,2.492357887344302e-06,1.7285328794969246e-06,1.7285328794969246e-06,1.7285328794969246e-06,
2000-01-23,1.7152830196209834e-06,1.7152830196209834e-06,1.7152830196209834e-06,1.7152830196209834e-06,1.7152830196209834e-06,1.7152830196209834e-06,1.7152830196209834e-06,1.7152830196209834e-06,
2000-01-24,1.293522416290216e-06,1.293522416290216e-06,1.293522416290216e-06,1.293522416290216e-06,1.293522416290216e-06,1.293522416290216e-06,1.293522416290216e-06,1.293522416290216e-06,
2000-01-25,1.2874602361989673e-06,1.2874602361989673e-06,1.3089636029725014e-06,1.3201810133165518e-06,1.3242788767716517e-06,1.7725994699243788e-06,2.190208606107562e-06,2.948939709312981e-06,
2000-01-26,9.725369222643657e-05,0.0001169636720542576,0.00012855848612352395,0.00013671093635015668,0.0001544025339376276,0.0002021049187841787,0.00020269848443421737,9.810162561052493e-05,
2000-01-27,4.351138045421976e-07,4.351138045421976e-07,4.701952955591342e-06,3.175215680222828e-05,6.518776065948779e-05,7.646839523301553e-05,0.00017725998873487157,0.00026880130161544,
2000-01-28,1.635606051877403e-05,1.3491544813300924e-05,1.1900415087651137e-05,0.00010378651380220805,0.00022550453562078992,3.190414498216601e-05,9.855587638417543e-05,2.4456331743749615e-05,
2000-01-29,0.0009317799255374946,0.0007432359481302638,0.0007040814353807778,0.0006521828796455595,0.000697649104152268,0.0008636093564372716,0.0009285009659540444,0.00046110078682204403,
2000-01-30,0.0007872436968892335,0.000646626643279625,0.0006208710512839292,0.0005629575958587283,0.0005836661627061922,0.0007753682901628573,0.0007915680138676879,0.00037628411382684135,
2000-01-31,8.523463748133508e-07,8.523463748133508e-07,9.369486834629753e-07,2.4024216549862093e-05,5.0804649035074224e-05,9.532272770229609e-06,1.925871917872148e-05,3.7208199046290247e-06,
2000-02-01,7.696197576303978e-05,7.776339588916771e-05,6.837555890320583e-05,7.866583092025946e-05,9.876455572664002e-05,6.733196054093631e-06,3.7388486494459716e-06,2.6494263920540106e-06,
2000-02-02,0.00034330854045685143,0.00038402691764822573,0.000418482914012103,0.00046766945680093934,0.0005821416718278148,0.0007486999034540531,0.0008023555461835922,0.0003888741135256168,
2000-02-03,2.977481198321095e-06,3.078244490585433e-06,3.2726611705408877e-06,7.0575690706518255e-06,1.3934544097732475e-05,1.0170361768554616e-05,2.2769792992476343e-05,7.774680796046596e-06,
2000-02-04,0.0001458658620838203,0.000129107621469249,0.00012168557684729061,0.00012846154505387038,0.00014977182650552227,0.00011313983362047761,0.00011366150526148157,5.0763785736762657e-05,
2000-02-05,0.0006607429389567607,0.0007346084880495807,0.0007618363775607172,0.0008239752913289498,0.0009674380570119994,0.000978537301879052,0.0010199780370305314,0.00046830429982946953,
2000-02-06,3.4724290440653235e-06,5.702044795547053e-06,6.4965803587462325e-06,9.134158299647625e-06,1.1172890651778289e-05,7.429186775555405e-06,7.320694859632508e-06,5.402415979460784e-06,
2000-02-07,3.2089536005212976e-05,4.212367180157751e-05,4.764096443782478e-05,6.584199391605369e-05,9.513587610920082e-05,9.463237864488454e-05,0.00014544550206492917,7.313266396380413e-05,
2000-02-08,1.6930310380303126e-06,1.6930310380303126e-06,2.0116006922245314e-05,8.752595628646611e-05,0.0001500082223069512,0.00023766547809275706,0.00033474822988562285,0.0007021295635354363,
2000-02-09,1.2886997069472272e-06,1.2886997069472272e-06,1.3718908571523382e-06,3.7181215462761273e-06,9.481392191121682e-06,7.576351109556916e-06,2.1953499051355875e-05,5.554157098686118e-06,
2000-02-10,2.1428672968026008e-06,2.661923194902977e-06,2.7732932860014054e-06,3.036694446647934e-06,3.062764774508001e-06,2.3252509598543315e-06,1.9589771427290744e-06,2.0855551383647253e-06,
2000-02-11,1.2882969713245984e-06,1.2882969713245984e-06,1.2882969713245984e-06,1.5489128484447303e-06,1.8655253812279885e-06,1.2882969713245984e-06,1.2882969713245984e-06,1.2882969713245984e-06,
2000-02-12,9.150766104364895e-05,0.00010740745654285593,0.0001082663083878794,0.00016631599950331428,0.00022212311811732174,8.081583226352709e-05,4.455898184275341e-05,0.00013262099639632652,
2000-02-13,0.0004732113617207618,0.0006577584646412915,0.0007376808894827338,0.0008757742793269162,0.0009756106988814802,0.0009170666336103749,0.000750743409343568,0.0004550166427179647,
2000-02-14,6.415018668541543e-05,7.916003022730477e-05,0.00010832032060676926,0.0001323997250107717,0.00015905349595206122,0.0004572672503335135,0.0007688730627625853,0.001124754548072815,
2000-02-15,9.921306893654848e-06,1.3776462892681037e-05,1.5764534860472247e-05,1.9176728227693575e-05,2.111269726654947e-05,2.211500897309244e-05,1.960756929163056e-05,2.3420670004270505e-05,
2000-02-16,2.1391178961494006e-06,2.1391178961494006e-06,2.144023351694613e-06,2.2575389898972195e-06,2.5630261297919784e-06,2.5139885370403393e-06,3.287653551244428e-06,2.295580088684801e-06,
2000-02-17,3.1595046135197874e-06,4.604300565630943e-06,5.226729227569949e-06,1.0557818816073273e-05,2.1900517543079848e-05,1.7050972949813768e-05,4.047793995758704e-05,8.925795498271327e-06,
2000-02-18,2.4245769447343967e-05,3.118004610322735e-05,3.45034654486365e-05,3.8211873313012066e-05,4.272190195550658e-05,4.8949774156881173e-05,4.8812069415057374e-05,2.5812741171193917e-05,
2000-02-19,0.00047531808083406835,0.0006787624932377762,0.0007638522036516968,0.0008808730203512241,0.0009425428359640396,0.0009109470438748499,0.0007221481198060216,0.00044616109335038345,
2000-02-20,0.0001872468453187209,0.0002088255373535642,0.00022611431903473556,0.0002388752959642008,0.0002854154620851789,0.00039433847580637243,0.00041911922968350916,0.00019006803631782532,
2000-02-21,0.0021601427059857446,0.00299478072648857,0.003311646666704599,0.003848189136821908,0.004039251821376731,0.003495206045247962,0.002841174127631401,0.002747634053225312,
2000-02-22,0.0012215614378174697,0.0012638574603008501,0.001306976007717032,0.0013713175129818,0.001435957319826619,0.0015178424703273256,0.0012870618662058765,0.000978810632659588,
2000-02-23,0.00048082349142165333,0.0006294579820566966,0.0006931197611826816,0.0007806830722333489,0.0008607543190654982,0.000879276300645415,0.0007657392609148402,0.00042566111204678236,
2000-02-24,0.005581356699650104,0.006522397927924074,0.007102914633315471,0.007672968540897192,0.008372632673808507,0.01064330179776464,0.011755991686176465,0.009903639554977417,
2000-02-25,0.001169562339680397,0.0012852718241897455,0.0013497239370408806,0.0014436011465895448,0.0015108807426519367,0.0015750816889148413,0.0013446903162236973,0.001143343001501762,
2000-02-26,0.0036770128286752117,0.0042465744757551925,0.0044292980647494306,0.004732962582172849,0.0049697880574585355,0.00446193580116047,0.0036654046767310823,0.0023186035454223486,
2000-02-27,0.002147373327751176,0.0028661582625951624,0.0031198659434156293,0.0035705633678917424,0.003773587686583986,0.0033416662896472967,0.0030203188021504916,0.0032146893440767603,
2000-02-28,2.157688129500457e-06,2.157688129500457e-06,2.157688129500457e-06,2.1870857026920367e-06,2.1692684604853898e-06,2.1917479265149652e-06,2.157688129500457e-06,2.157688129500457e-06,
2000-02-29,0.0003574107701961811,0.00024373500337013517,0.00021602260421335764,0.00020100810086411868,0.00018825846058981763,0.00019228245530809673,0.00013265218381043316,0.0002638213336467743,
2000-03-01,4.6335732830672135e-06,4.6159810057459505e-06,4.304493459892084e-06,9.421238292467491e-06,1.407284385803515e-05,4.14422569942222e-06,3.382841862026248e-06,2.32756127616085e-06,
2000-03-02,5.2490371821862105e-05,6.820935975106593e-05,7.651417664485447e-05,0.00011525464269237477,0.00015849586885302155,0.00011314143017346264,0.00010788509468704014,8.365437378188291e-05,
2000-03-03,3.0000851647680696e-05,3.333899113666472e-05,3.671452918168864e-05,4.399326584975705e-05,5.238796977762052e-05,6.769810398411989e-05,6.12467199323044e-05,7.420778268851791e-05,
2000-03-04,0.0006157251504296605,0.0005390980440644772,0.0005309612734424807,0.0005112917189317165,0.000555602584520914,0.0006951321448143841,0.000683000159742133,0.0003218382596514857,
2000-03-05,0.00024386346335631974,0.00033837304368908175,0.0003793351376959324,0.00043182810810537013,0.00046367890489662907,0.0004703437642936998,0.0003844176510733383,0.00022942498321754098,
2000-03-06,0.0007970323928965138,0.0011947531861662428,0.0013746667001886643,0.0016687377104566917,0.0018403852326074619,0.0018894883138338109,0.0020125208155994706,0.002106297016098324,
2000-03-07,0.0007263638378162796,0.000662611696847811,0.0006711763474454872,0.0006821144849630378,0.0007620004161036768,0.0009903895302451407,0.0011302055782987355,0.0008616708518047744,
2000-03-08,0.00042847945129726497,0.000488225036769849,0.0005322631678477324,0.0005579853542537184,0.0006475244929789107,0.0009047165512015454,0.0009296443435148801,0.00043395459641715206,
2000-03-09,0.0005535960197448731,0.0005587315356908585,0.0005744918088902212,0.000567812507198571,0.0006192310878208704,0.0007895727242742266,0.0007864653572931395,0.00037846341729164124,
2000-03-10,0.0011606035323674965,0.0009224996634540563,0.0008487079833751393,0.0007399993231104736,0.0007269125835667702,0.0007974719362031073,0.0007595726912579796,0.00035286694759406606,
2000-03-11,0.0008240610055648946,0.0009824455282043322,0.0010412724022171049,0.0011102342889075184,0.0012197351215737788,0.001283900351882039,0.0011810114445045025,0.0006157404795885668,
2000-03-12,2.820881513306754e-05,2.7248073533939263e-05,2.372775902869416e-05,2.8575073827695358e-05,3.5429511750026316e-05,3.8080981785323526e-06,4.490980720981078e-07,4.261732087229575e-07,
2000-03-13,0.0,0.0,7.05579222256597e-10,4.222162541872779e-06,9.040628160749163e-06,2.553420407431466e-07,2.1786807657598139e-07,1.1175870895385742e-08,
2000-03-14,8.953993034748028e-06,9.768049579197549e-06,1.064135085349446e-05,2.5454845131869036e-05,4.6064853565894735e-05,2.7261142117497782e-05,4.043719915491418e-05,1.2471526758872642e-05,
2000-03-15,0.0005881795515698776,0.0003660220248761176,0.00029060159883913814,0.00022422506003140263,0.0001856729983601326,6.94091830252676e-05,3.393023871842241e-05,1.3013184002375056e-05,
2000-03-16,0.0004194612686450665,0.00039521834146698064,0.0003797486844433738,0.0003637833476833483,0.0003949637583323888,0.00038799100688525606,0.00039237811342700496,0.00018136948347091675,
2000-03-17,0.0006293430261149087,0.000662823648185149,0.000692751332690125,0.0007293025797433886,0.0007963243839094503,0.0008958496226958751,0.0008384844914487004,0.00045296795337890217,
2000-03-18,0.0007976738306192252,0.0011529845923122072,0.00129112691997541,0.0015291945051516356,0.0016534750120980395,0.001412860197680337,0.0010613024562269775,0.0006908848881721497,
2000-03-19,0.0010285166593698354,0.0009283458857526193,0.0008848703633300886,0.000823469237398471,0.0008486578634807042,0.0008511539016451154,0.0008144246025399847,0.00039335712790489197,
2000-03-20,0.00261543759922653,0.0031839500692482305,0.0034637997893952033,0.003781120537586706,0.004086088197469573,0.004456327323300358,0.0040091984709827375,0.0022751159964968792,
2000-03-21,1.7169218153867405e-06,1.7169218153867405e-06,1.7169218153867405e-06,1.7169218153867405e-06,1.7169218153867405e-06,1.7169218153867405e-06,1.7169218153867405e-06,1.7169218153867405e-06,
2000-03-22,8.553265615773853e-07,8.553265615773853e-07,8.672206113239964e-07,1.2173001584406582e-06,1.9200187863524275e-06,1.8549816039532222e-06,3.852097451781847e-06,1.3209878488851245e-06,
2000-03-23,1.2809125564672286e-06,1.2809125564672286e-06,1.2809125564672286e-06,1.2809125564672286e-06,1.2809125564672286e-06,1.2809125564672286e-06,1.2809125564672286e-06,1.2809125564672286e-06,
2000-03-24,1.7106531231547706e-06,1.7106531231547706e-06,1.7106531231547706e-06,1.7106531231547706e-06,1.7106531231547706e-06,1.7106531231547706e-06,1.7106531231547706e-06,1.7106531231547706e-06,
2000-03-25,4.410743663640915e-07,4.410743663640915e-07,4.4241832678743733e-07,4.806971824049159e-07,5.820478662071439e-07,5.347388081539909e-07,6.834229220442511e-07,5.155801723333298e-07,
2000-03-26,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,2.447739833523383e-06,4.8060416152111425e-06,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,
2000-03-27,1.3351439292819126e-06,1.3898890870947232e-06,1.4393479007060365e-06,1.4699637562492078e-06,1.6343422161558657e-06,1.9293809503194227e-06,2.105648587320712e-06,1.2554227168948273e-06,
2000-03-28,1.7195934560731985e-06,1.7195934560731985e-06,1.7195934560731985e-06,1.7195934560731985e-06,1.7195934560731985e-06,1.7195934560731985e-06,1.7195934560731985e-06,1.7195934560731985e-06,
2000-03-29,4.351138045421976e-07,4.351138045421976e-07,4.4277437895526924e-07,6.226831030580356e-07,1.0995523247012377e-06,1.0243482928932019e-06,2.2592779331077235e-06,6.660818030468363e-07,
2000-03-30,1.9561784894834163e-06,1.894067198288025e-06,1.6962694663046974e-06,2.780433021436057e-06,3.833702530040941e-06,2.0730707303430657e-06,3.370151312657861e-06,9.082256724468607e-07,
2000-03-31,0.00016208726626033994,0.00017859698480719092,0.00019360385255445708,0.00020885302860139718,0.0002554943902137714,0.0003443473151737716,0.00036214940495401317,0.0001650728285298442,
2000-04-01,0.0004080412479547354,0.000601816930335545,0.0007080272125687109,0.0008441055562344512,0.0009135729925973073,0.0012448992047991072,0.0016272408621651785,0.002109471708536148,
2000-04-02,0.0052263677120208745,0.0057343605850406,0.0057983746187259535,0.006021974937160839,0.006186990806034634,0.004956553024905068,0.004023318598558614,0.002935029566287995,
2000-04-03,0.00208918056142518,0.0026831075486129403,0.0028123202512541795,0.0031130058482412284,0.0031991006386966935,0.0023672781326776462,0.0022022509328119486,0.002746455422027339,
2000-04-04,1.2814997489840607e-06,1.2814997489840607e-06,1.2814997489840607e-06,1.2814997489840607e-06,1.2814997489840607e-06,1.2814997489840607e-06,1.2814997489840607e-06,1.2814997489840607e-06,
2000-04-05,1.2875348716079316e-06,1.2875348716079316e-06,1.2875348716079316e-06,1.2875348716079316e-06,1.2875348716079316e-06,1.2875348716079316e-06,1.2875348716079316e-06,1.2875348716079316e-06,
2000-04-06,0.00013751204192675895,0.0001842563445452489,0.00019013647157708262,0.00021877274328051203,0.0002281537055514491,0.00010835932829260334,6.447850343327765e-05,9.800791735870007e-05,
2000-04-07,1.2814997489840607e-06,1.2814997489840607e-06,1.485647337290303e-06,1.6636895030638618e-06,1.5129020099006344e-06,3.4317373092562773e-06,2.7906107551653795e-06,7.264315968313895e-06,
2000-04-08,0.0,0.0,0.0,0.0,1.2942722865513393e-09,0.0,0.0,0.0,
2000-04-09,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,
2000-04-10,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,
2000-04-11,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,
2000-04-12,1.284479992591514e-06,1.284479992591514e-06,1.284479992591514e-06,1.284479992591514e-06,1.284479992591514e-06,1.284479992591514e-06,1.284479992591514e-06,1.284479992591514e-06,
2000-04-13,0.006627504097726754,0.007647196993732229,0.008064445721000972,0.00864420196228492,0.008998688687825376,0.009619995456310855,0.01023313296283252,0.011279636764754741,
2000-04-14,0.002980651075966552,0.003161149767749985,0.0031127548170166385,0.0031303953621141145,0.0032959056751500223,0.002594533136855911,0.0023306620480681617,0.0015069656073478654,
2000-04-15,0.0011877527603281544,0.0012877627542368995,0.0013660373655034344,0.001433064545152384,0.0015467249665486764,0.001917174564895114,0.0020217497924727218,0.0015612013637564814,
2000-04-16,0.004331696033477784,0.003960670938917027,0.0037238619037249713,0.0033869689558130075,0.003368566615240914,0.0032575720122882297,0.0037280801724601576,0.0036391988396644592,
2000-04-17,0.004409633691380595,0.003971259874789026,0.003937409722301588,0.003804319453517723,0.003778181825251652,0.004641278726600312,0.00506947885491457,0.004757307469731131,
2000-04-18,1.9105377628665547e-06,2.1508643136120788e-06,2.3044073335119134e-06,2.5599488354006716e-06,2.6023446399189455e-06,2.6366173106647953e-06,2.042028229225452e-06,2.920377994541923e-06,
2000-04-19,1.7225741544280027e-06,1.7225741544280027e-06,1.7225741544280027e-06,1.7225741544280027e-06,1.7225741544280027e-06,1.7225741544280027e-06,1.7238022721088142e-06,1.7337500253233886e-06,
2000-04-20,1.716613724056515e-06,1.716613724056515e-06,1.716613724056515e-06,1.716613724056515e-06,1.716613724056515e-06,1.716613724056515e-06,1.716613724056515e-06,1.716613724056515e-06,
2000-04-21,4.261732051702438e-07,4.261732051702438e-07,4.261732051702438e-07,4.261732051702438e-07,4.2644568354635994e-07,4.261732051702438e-07,4.261732051702438e-07,4.261732051702438e-07,
2000-04-22,8.471404271404026e-07,8.471404271404026e-07,8.471404271404026e-07,8.471404271404026e-07,8.471404271404026e-07,8.471404271404026e-07,8.471404271404026e-07,8.471404271404026e-07,
2000-04-23,1.7155998079942947e-06,1.7155998079942947e-06,1.7155998079942947e-06,1.7155998079942947e-06,1.7155998079942947e-06,1.7155998079942947e-06,1.7155998079942947e-06,1.7155998079942947e-06,
2000-04-24,1.2757066087942803e-06,1.2757066087942803e-06,1.2757066087942803e-06,1.2757066087942803e-06,1.2766602831106865e-06,1.2757066087942803e-06,1.2757066087942803e-06,1.2757066087942803e-06,
2000-04-25,2.5517856556689367e-06,2.5517856556689367e-06,2.5517856556689367e-06,2.6009307291131208e-06,2.5740267031194107e-06,2.6062813308921508e-06,2.5517856556689367e-06,2.5517856556689367e-06,
2000-04-26,7.749474965111657e-05,7.81385761867279e-05,6.841254475729461e-05,5.648329778955095e-05,5.030722277007677e-05,4.443526263031572e-06,6.021215315745219e-07,9.141862342687546e-07,
2000-04-27,0.0,0.0,1.6799505291823738e-10,1.8852791503295463e-09,1.2363706316266738e-08,9.047133581978933e-09,2.8656079218937802e-09,0.0,
2000-04-28,8.70227722771233e-07,8.70227722771233e-07,8.70227722771233e-07,8.70227722771233e-07,8.70227722771233e-07,8.70227722771233e-07,8.70227722771233e-07,8.70227722771233e-07,
2000-04-29,4.410743663640915e-07,4.410743663640915e-07,4.410743663640915e-07,4.410743663640915e-07,4.4134684474020743e-07,4.410743663640915e-07,4.410743663640915e-07,4.410743663640915e-07,
2000-04-30,2.9783982042247843e-06,3.196985559688191e-06,3.478075452914817e-06,9.696222822893158e-06,2.3910590535056788e-05,1.8738423029520033e-05,4.911082126974568e-05,1.1678039982143673e-05,
2000-05-01,0.00012480179749095794,0.0002002319884649578,0.00024086635094570493,0.00033288683907405683,0.0003950842389340973,0.00041195647464097154,0.0004934824960219726,0.0006900421577142879,
2000-05-02,0.0003102900890189412,0.0003544928857967315,0.0003909179396921545,0.00040421610307858136,0.00045555818080759985,0.0007021831614616351,0.0007208317354471017,0.00045675188302851666,
2000-05-03,0.006082188395352043,0.0070446289458837704,0.0073050553896770445,0.007869382561572482,0.00817023069517811,0.0075178760503005395,0.008259391571792816,0.009716370701788435,
2000-05-04,0.00424400384609516,0.005109172970879103,0.005371301391885407,0.005790230288856621,0.005990184136799403,0.00576555005141667,0.006213407431329999,0.007068738341331482,
2000-05-05,8.583068797918258e-07,8.583068797918258e-07,8.585756718764949e-07,8.628123774222746e-07,8.796964323169375e-07,8.759753994931023e-07,8.958054063126074e-07,8.694827506872115e-07,
2000-05-06,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,
2000-05-07,4.410743663640915e-07,4.410743663640915e-07,4.410743663640915e-07,4.410743663640915e-07,4.410743663640915e-07,4.410743663640915e-07,4.410743663640915e-07,4.410743663640915e-07,
2000-05-08,2.5510787509119837e-06,2.5510787509119837e-06,2.5510787509119837e-06,2.5510787509119837e-06,2.5510787509119837e-06,2.5510787509119837e-06,2.5510787509119837e-06,2.5510787509119837e-06,
2000-05-09,0.0028541473241952752,0.0030662218729654946,0.0032648914897858493,0.003210731069048104,0.003543426411492484,0.005421152710914611,0.005748180897681267,0.003401525318622589,
2000-05-10,0.0007222707454974835,0.0008004383676370997,0.0008531552828688767,0.0008703181153966157,0.0009364207812717983,0.0013672379510743277,0.001618905709340022,0.0015915855765342712,
2000-05-11,1.8347685153667744e-05,2.0405669121225928e-05,2.0798677925058253e-05,2.0683962076881088e-05,2.1702868597848076e-05,2.6865516390119275e-05,3.3389899756882215e-05,3.398582339286804e-05,
2000-05-12,1.6096005027485755e-05,2.3799565142210312e-05,2.998606525139937e-05,3.759348660612242e-05,4.113396571925217e-05,7.333947074974795e-05,8.821433385032383e-05,0.00014455541963798166,
2000-05-13,0.00036865395883034166,0.00038187265115944554,0.00036636495335032305,0.000337895316672385,0.00035301517509248823,0.00031021794171530405,0.0003171132329965745,0.0001902759407812482,
2000-05-14,0.014700486568201892,0.014298346303221967,0.014130726816049247,0.013815915320309785,0.013978045327220506,0.014134080282177105,0.014272349745260354,0.01182752400626441,
2000-05-15,0.005589136481280122,0.005162371970281061,0.004912450274588289,0.004681001072098788,0.004542959519790036,0.0034631099019682057,0.0028693601652766366,0.00213987901806334,
2000-05-16,0.0001262832146424514,0.00013947755794363164,0.00014521687248513824,0.00015132595719057293,0.00016044885771615162,0.000172425593648638,0.00016722648025869013,0.00012194737792015076,
2000-05-17,1.2874602361989673e-06,1.2874602361989673e-06,1.2874602361989673e-06,1.2874602361989673e-06,1.2874602361989673e-06,1.2874602361989673e-06,1.2874602361989673e-06,1.2874602361989673e-06,
2000-05-18,2.637863173224385e-05,2.681473564275823e-05,2.758593309066538e-05,2.8985035974819977e-05,2.6274969430037994e-05,3.001731517185492e-05,2.0247016774706876e-05,5.621866552019128e-05,
2000-05-19,7.732556359594759e-06,1.1271162340699158e-05,1.3319252520704946e-05,1.629603337976614e-05,1.7148290304833476e-05,2.1222872336628433e-05,2.0200570804218433e-05,3.220885986365829e-05,
2000-05-20,2.670701766104545e-06,2.914353638858116e-06,3.1507176491628105e-06,3.40541217499242e-06,3.442839984407848e-06,4.873879385870948e-06,5.433688174589707e-06,8.043888556130696e-06,
2000-05-21,3.448151848645536e-06,4.193883539142828e-06,5.603660964451362e-06,6.946135490166949e-06,6.743112331735445e-06,1.852070914602726e-05,2.0930505284413412e-05,4.500124339301692e-05,
2000-05-22,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,
2000-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2000-05-24,0.007146462110270373,0.007258683480931883,0.007079945314728647,0.007019577459133485,0.006877994945968761,0.005034472686801498,0.004109918121350852,0.004261183738606178,
2000-05-25,0.004400657844039941,0.004522833277989882,0.004427261256837659,0.00436677050255823,0.0043214990964507444,0.003400192145745352,0.0029532398394380736,0.0027303556799438415,
2000-05-26,2.6315909063284313e-05,3.6447265749457906e-05,4.760281602031104e-05,5.813767168666983e-05,6.111533290985401e-05,0.000141390093632968,0.0001885575251551697,0.0003163397311141125,
2000-05-27,2.1453013232530793e-06,2.1453013232530793e-06,2.1453013232530793e-06,2.1453013232530793e-06,2.1453013232530793e-06,2.1453013232530793e-06,2.1453013232530793e-06,2.1453013232530793e-06,
2000-05-28,4.737381459563039e-06,4.737381459563039e-06,4.737381459563039e-06,4.737381459563039e-06,4.737381459563039e-06,4.737381459563039e-06,4.737381459563039e-06,4.737381459563039e-06,
2000-05-29,4.844023176421896e-07,4.924722589322106e-07,5.114172144210798e-07,5.417226693836303e-07,6.404433476875835e-07,1.1368521167501707e-06,2.1373668415025764e-06,2.44677062255505e-06,
2000-05-30,4.410743663640915e-07,4.410743663640915e-07,4.969159219541136e-07,5.440723854809656e-07,5.175045508646494e-07,1.0743737171026169e-06,1.0651218972405026e-06,2.2292137096258102e-06,
