,0
2015-03-01,4.328196786643538
2015-04-01,3.8754266866941403
2015-05-01,3.338910936585301
2015-06-01,2.9963035708510937
2015-07-01,1.8867754257669043
2015-08-01,4.358822459729697
2015-09-01,6.38526998380687
2015-10-01,7.592989478779141
2015-11-01,4.493866791963712
2015-12-01,18.62606012972677
2016-01-01,24.285916623280155
2016-02-01,9.634058953367504
2016-03-01,5.48629171336171
2016-04-01,3.816793514067272
2016-05-01,3.7310518416679637
2016-06-01,7.831107111721414
2016-07-01,15.261594399921535
2016-08-01,9.390777031202509
2016-09-01,12.504157007408681
2016-10-01,26.637696257533204
2016-11-01,32.38310850833005
2016-12-01,25.239011538013738
2017-01-01,10.877504879471525
2017-02-01,6.037340292867311
2017-03-01,7.370162161730629
2017-04-01,5.38731710614057
2017-05-01,5.876418539286809
