2015-08-24,0.0,0.01582526741161273,0.02585079629184021,0.07097448572139381,0.1740744249872692,0.18493163157759868,0.6599607419189655,0.9509003715951849,0.9509003715951849
2015-08-25,0.0,0.0053880137620231725,0.0166784207237827,0.06370168723932876,0.1689264476016082,0.18213440997085278,0.6599607419189655,0.9509003715951849,0.9509003715951849
2015-08-26,0.0,0.0,0.010364130657487095,0.05911182262754144,0.1661783985552573,0.18213440997085278,0.6599607419189655,0.9509003715951849,0.9509003715951849
2015-08-27,0.0,0.0,0.006758085658130454,0.05746646750728973,0.17003209355525728,0.18948640497085278,0.6659996819189655,0.9566560365951849,0.9566560365951849
2015-08-28,0.0,0.0,0.0,0.05147016611297566,0.1662464619455312,0.18787112470392997,0.6659996819189655,0.9566560365951849,0.9566560365951849
2015-08-29,0.0,0.0,0.0,0.039179617919607834,0.15612556741293393,0.1813127714082807,0.6643428389898268,0.976027966595185,0.976027966595185
2015-08-30,0.0,0.0,0.0,0.024757625375061983,0.14379606656319727,0.17320951770290352,0.661719504609862,0.9808509761946442,0.9808509761946442
2015-08-31,0.0,0.0,0.0,0.010217529192494792,0.13147858620861208,0.1644137212619198,0.6585811462196588,0.9802462199432087,0.9802462199432087
2015-09-01,0.0,0.0,0.0,0.0,0.12111766044502464,0.15698151518624898,0.6560085281730721,0.9797799535446706,0.9797799535446706
2015-09-02,0.0,0.0,0.0,0.0,0.10866939094979662,0.14738991880870328,0.6516029419727463,0.9779673179709184,0.9779673179709184
2015-09-03,0.0,0.0,0.0,0.0,0.10037713659522284,0.14181633231984758,0.6506796642890194,0.9779673179709184,0.9779673179709184
2015-09-04,0.0,0.0,0.0,0.0,0.09283095695266982,0.13762519820273367,0.6506796642890194,0.9779673179709184,0.9779673179709184
2015-09-05,0.0,0.0,0.0,0.0,0.0839556729771581,0.13200247654964656,0.650151089592276,0.9779673179709184,0.9779673179709184
2015-09-06,0.0,0.0,0.0,0.0,0.07394561724711693,0.12507357845614728,0.64896888626483,0.9779673179709184,0.9779673179709184
2015-09-07,0.0,0.0,0.0,0.0,0.06761060908913459,0.12183299317975464,0.6506167412648299,0.9784073729709184,0.9784073729709184
2015-09-08,0.0,0.0,0.0,0.0,0.06739636745439523,0.12183299317975464,0.6506167412648299,0.9784073729709184,0.9784073729709184
2015-09-09,0.0,0.0,0.0,0.0003047304891452638,0.06829738745439523,0.12192398317975464,0.6507337862648299,0.9784073729709184,0.9784073729709184
2015-09-10,0.0,0.0,0.0,0.0,0.08091232403624196,0.13513889317975464,0.66107747126483,0.9883582679709184,0.9883582679709184
2015-09-11,0.0,0.0,0.0,0.004446833772863895,0.08692682903624196,0.14467557817975463,0.6701504762648299,0.9978691079709184,0.9978691079709184
2015-09-12,0.0,0.0,0.0,0.004446833772863895,0.08692682903624196,0.14467557817975463,0.6701504762648299,0.9978691079709184,0.9978691079709184
2015-09-13,0.0,0.0,0.0,0.004446833772863895,0.08692682903624196,0.14467557817975463,0.6701504762648299,0.9978691079709184,0.9978691079709184
2015-09-14,0.0,0.0,0.0,0.0030263271496860375,0.08756944403624196,0.14513850817975463,0.6701504762648299,0.9978691079709184,0.9978691079709184
2015-09-15,0.0,0.0,0.0,0.0,0.08502946273009905,0.15402521317975462,0.67718472626483,1.0042981679709184,1.0042981679709184
2015-09-16,0.0,0.0,0.0,0.0,0.08159738046808676,0.16244898817975462,0.68421897626483,1.0107272279709185,1.0107272279709185
2015-09-17,0.0,0.0,0.0,0.00210144,0.08409572046808676,0.16556331817975461,0.6876501212648299,1.0132747529709185,1.0132747529709185
2015-09-18,0.0,0.0,0.0,0.002140515,0.08419464546808676,0.1657177731797546,0.68827149626483,1.0137023279709185,1.0137023279709185
2015-09-19,0.0,0.0,0.000607407355391995,0.00390042,0.08570729046808676,0.16784985817975462,0.69035787626483,1.0158222779709185,1.0158222779709185
2015-09-20,0.0,0.0,0.0,0.0,0.08384579387126212,0.1719211731797546,0.6930390062648301,1.0179422279709185,1.0179422279709185
2015-09-21,0.0,0.0,0.0,0.0,0.0801860410868689,0.1792514179138373,0.6983180762648301,1.0238745029709184,1.0238745029709184
2015-09-22,0.0,0.0,0.0,0.0,0.07774946407165508,0.1792514179138373,0.6983180762648301,1.0238745029709184,1.0238745029709184
2015-09-23,0.0,0.0,0.0,0.0,0.077407361925802,0.1792514179138373,0.6983180762648301,1.0238745029709184,1.0238745029709184
2015-09-24,0.0,0.0,0.0,0.0,0.077407361925802,0.1792514179138373,0.6983180762648301,1.0238745029709184,1.0238745029709184
2015-09-25,0.0,0.0,0.0,0.0,0.077407361925802,0.1792514179138373,0.6983180762648301,1.0238745029709184,1.0238745029709184
2015-09-26,0.0,0.0,0.0,0.012540315,0.092361971925802,0.1955655079138373,0.7112505812648301,1.0349007779709185,1.0349007779709185
2015-09-27,0.0,0.0,0.0,0.010880542750951664,0.092361971925802,0.1955655079138373,0.7112505812648301,1.0349007779709185,1.0349007779709185
