,0,1,2,3,4,5,6
2000-01-01,6.258487701416016e-07,6.878513029251975e-07,1.0025753101832428e-06,1.5837805611746653e-06,4.264066845590618e-06,7.1054776245573444e-06,1.2553400463528103e-05
2000-01-02,1.7176186020151363e-06,1.7176186020151363e-06,1.7176186020151363e-06,1.7176186020151363e-06,1.7176186020151363e-06,1.7176186020151363e-06,1.7176186020151363e-06
2000-01-03,6.908178324493974e-06,7.030813168342191e-06,8.196394203477594e-06,8.197956610050343e-06,4.8659638825353135e-06,2.0817862742926597e-06,4.410743663640915e-07
2000-01-04,0.0003586948099609799,0.0003714118377347822,0.0004790450877206393,0.0005690650279579103,0.0004297636665343044,0.0003052157800742336,0.00033220716809662717
2000-01-05,0.0005355048973001431,0.0005706935612651271,0.0007576537170086315,0.0009466716920165089,0.0009850405187762066,0.0009829759757482644,0.001001792033378024
2000-01-06,0.00027461647977133907,0.00028484655512520265,0.0003669638028263378,0.00048086770933001134,0.00042939724450493044,0.00036921340751554867,0.0004316217368480264
2000-01-07,0.00019527077665770776,0.00020303513802827673,0.00023181765842745223,0.00024682500996653015,0.0002803384158108323,0.0003012968455320795,0.0002702732880000743
2000-01-08,1.1473894005575858e-05,1.181918987875743e-05,1.2545098607454707e-05,1.18304575055715e-05,1.585579676180538e-05,2.016003334361613e-05,2.3174616911900455e-05
2000-01-09,4.635737951730334e-05,4.792902382896709e-05,5.108944263614395e-05,4.6310310770040244e-05,5.454477790044829e-05,6.277935025226395e-05,5.267547186349475e-05
2000-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-12,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07
2000-01-13,3.010033651662525e-06,3.010033651662525e-06,3.010033651662525e-06,3.010033651662525e-06,3.010033651662525e-06,3.010033651662525e-06,3.010033651662525e-06
2000-01-14,8.710002248335513e-07,8.710002248335513e-07,8.710002248335513e-07,8.710002248335513e-07,8.710002248335513e-07,8.710002248335513e-07,8.710002248335513e-07
2000-01-15,4.4512748615943565e-05,4.7479963748382826e-05,6.02177330122199e-05,7.031091611712068e-05,8.379152283347005e-05,9.250953733788363e-05,9.158054977357703e-05
2000-01-16,0.0033258676527907483,0.0035058709395689907,0.004266882068572011,0.004891784796536776,0.005965951290995155,0.00677172048533147,0.007201686170263758
2000-01-17,7.275044907828487e-05,7.620614825353855e-05,9.053204670600523e-05,0.00010358710127392776,0.00013382433461359974,0.00015903193481010044,0.00018376078860329572
2000-01-18,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07
2000-01-19,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07
2000-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2000-01-21,1.7106522136600688e-06,1.7106522136600688e-06,1.7106522136600688e-06,1.7106522136600688e-06,1.7106522136600688e-06,1.7106522136600688e-06,1.7106522136600688e-06
2000-01-22,1.7285328794969246e-06,1.7285328794969246e-06,1.7285328794969246e-06,1.7285328794969246e-06,1.7285328794969246e-06,1.7285328794969246e-06,1.7285328794969246e-06
2000-01-23,1.7152830196209834e-06,1.7152830196209834e-06,1.7152830196209834e-06,1.7152830196209834e-06,1.7152830196209834e-06,1.7152830196209834e-06,1.7152830196209834e-06
2000-01-24,1.293522416290216e-06,1.293522416290216e-06,1.293522416290216e-06,1.293522416290216e-06,1.293522416290216e-06,1.293522416290216e-06,1.293522416290216e-06
2000-01-25,1.2874602361989673e-06,1.2874602361989673e-06,1.2874602361989673e-06,1.2874602361989673e-06,1.2874602361989673e-06,1.2874602361989673e-06,1.2874602361989673e-06
2000-01-26,2.2461809408014233e-06,2.28180670549476e-06,2.3578347120003945e-06,2.257770732841083e-06,2.395467228522275e-06,2.518956350030993e-06,2.173330819409279e-06
2000-01-27,1.3887881209484476e-06,1.4545587634592232e-06,1.6574287734572505e-06,1.6007157468165033e-06,1.7446992659609472e-06,1.869635226183804e-06,1.3970665438339186e-06
2000-01-28,0.0008388643956322994,0.0008892179884720337,0.0011058189082955902,0.0012525239417426645,0.0013842739508916873,0.0014364272964416539,0.0012445965239875375
2000-01-29,0.003531995415585243,0.0035377667894655627,0.0034718851807068103,0.0033364922989851456,0.0035106421889323502,0.0036161501442244087,0.003197838531497786
2000-01-30,0.0010137408885384502,0.0010632884484519977,0.0012674261270341292,0.0014220212337210207,0.0016606612053181185,0.001813624528232106,0.001757623412181096
2000-01-31,0.0013459801673434413,0.0014355926677643732,0.0018166662941061535,0.0021012954295172906,0.0023881996556455753,0.0025171594563850046,0.0022031909889190294
2000-02-01,6.432533257338946e-05,6.858124123252424e-05,8.675913568848199e-05,0.00010061841155603028,0.00011695870599210075,0.00012626782597408994,0.00011844635002944415
2000-02-02,0.0003636538982050297,0.0003874779432328393,0.0004898499434761376,0.000576856637723816,0.0007355947098632647,0.0008617463499659648,0.0009676012727608294
2000-02-03,6.467103952445541e-05,6.74131957395531e-05,7.913492509369204e-05,9.570495471114065e-05,0.00016803345916267164,0.00024145173268321033,0.00036919448105108025
2000-02-04,0.001236516237156593,0.0012929022311141123,0.0015213876122136523,0.0016794728853322717,0.001872173404811026,0.001958967997679936,0.001700770192573802
2000-02-05,0.0019687320227603777,0.0020991798708501876,0.0026600990999162298,0.0031049254590499687,0.0036614557287816644,0.0040076107796605445,0.003910949372766481
2000-02-06,3.5223364818648406e-05,3.74345601176435e-05,4.665318508085888e-05,5.4008407240806786e-05,7.120678500607555e-05,8.602315602163714e-05,0.000100927551576054
2000-02-07,0.0001765131950364207,0.0001881820031952075,0.00023751456132934737,0.00027376183914617694,0.0003120652129558996,0.00033018639515262574,0.00029061635335144353
