,0,1,2,3,4,5,6,7,8
2023-04-24,2.9267448104818817e-06,3.3846750433656478e-06,4.05328632809211e-06,5.268623714996069e-06,1.5245601919491347e-05,5.637294339672445e-06,7.99686349612804e-06,1.3078749077521932e-05,1.3078749077521932e-05
2023-04-25,1.2830369655603135e-06,1.2830369655603135e-06,1.2830369655603135e-06,1.2830369655603135e-06,1.2882961989228483e-06,1.2830369655603135e-06,1.2830369655603135e-06,1.2830369655603135e-06,1.2830369655603135e-06
2023-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-28,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07
2023-04-29,0.0013940993887062128,0.0016721837985564703,0.002001436661245222,0.0022236084107964986,0.0028133601918716227,0.0015984955794898573,0.0014461695499246138,0.0016300141805913881,0.0016300141805913881
2023-04-30,0.0027486325878504953,0.0028673704562893892,0.003067273523636951,0.0030876981401565372,0.0028941792405167647,0.0016709778700013476,0.0014603431275939183,0.0014882668852465033,0.0014882668852465033
2023-05-01,8.604752679275407e-07,8.604752679275407e-07,8.695062747116908e-07,8.845630673331295e-07,8.98341748137789e-07,1.0207729664507067e-06,1.063088179124462e-06,9.945857186721696e-07,9.945857186721696e-07
2023-05-02,4.351138613856165e-07,4.351138613856165e-07,4.351138613856165e-07,4.351138613856165e-07,4.3663319546812653e-07,4.351138613856165e-07,4.351138613856165e-07,4.351138613856165e-07,4.351138613856165e-07
2023-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-04,8.583068797918258e-07,8.583068797918258e-07,8.642773787213474e-07,8.836605545415523e-07,9.430974087811318e-07,1.2339219489385182e-06,1.6106547161833572e-06,2.4527311275335255e-06,2.4527311275335255e-06
2023-05-05,2.5657316200522473e-06,2.5657316200522473e-06,2.5657316200522473e-06,2.5657316200522473e-06,2.565965363757249e-06,2.5663047416366258e-06,2.5678756720225847e-06,2.573182200649171e-06,2.573182200649171e-06
2023-05-06,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.615792916618473e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07
2023-05-07,8.583068833445395e-07,8.583068833445395e-07,8.583068833445395e-07,8.583068833445395e-07,8.583068833445395e-07,8.583068833445395e-07,8.583068833445395e-07,8.583068833445395e-07,8.583068833445395e-07
2023-05-08,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07
2023-05-09,8.587039239671412e-07,8.587039239671412e-07,8.587039239671412e-07,8.587039239671412e-07,8.587039239671412e-07,8.587039239671412e-07,8.587039239671412e-07,8.587039239671412e-07,8.587039239671412e-07
2023-05-10,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07
2023-05-11,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07,4.351138045421976e-07
2023-05-12,2.5749205860847724e-06,2.5749205860847724e-06,2.5749205860847724e-06,2.5749205860847724e-06,2.5749205860847724e-06,2.5749205860847724e-06,2.5749205860847724e-06,2.5749205860847724e-06,2.5749205860847724e-06
2023-05-13,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07
2023-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-15,1.7195939676639682e-06,1.7195939676639682e-06,1.7195939676639682e-06,1.7195939676639682e-06,1.7195939676639682e-06,1.7195939676639682e-06,1.7195939676639682e-06,1.7195939676639682e-06,1.7195939676639682e-06
2023-05-16,2.5749205860847724e-06,2.5749205860847724e-06,2.5749205860847724e-06,2.803356833901137e-06,5.729525628785448e-06,2.5749205860847724e-06,2.5749205860847724e-06,2.5749205860847724e-06,2.5749205860847724e-06
2023-05-17,0.002888698797385969,0.0028792433406365104,0.002976002355927734,0.0029775149034312835,0.0027765099907881845,0.0020246946246462202,0.0023232121260851847,0.003071418404488213,0.003071418404488213
2023-05-18,0.0,0.0,0.0,6.987631899639241e-08,1.0015917759315643e-06,0.0,0.0,0.0,0.0
2023-05-19,1.189740080582468e-06,1.6925848118392879e-06,2.360805517896659e-06,2.328848954543327e-06,2.2374337015588305e-06,1.659407418155106e-07,3.2825435665871594e-07,7.301568984985352e-07,7.301568984985352e-07
2023-05-20,0.0,0.0,0.0,0.0,1.5193340825099575e-09,0.0,0.0,0.0,0.0
2023-05-21,0.00027540953535782654,0.00036201829867512654,0.0004395248512627702,0.0004899356405711869,0.000602758554072162,0.0008558655631612744,0.0009724815114796588,0.0010371357202529907,0.0010371357202529907
2023-05-22,0.001040080973971563,0.0012088743293182176,0.0014008830091317528,0.0015634536743114327,0.0018430262219622376,0.0020320752668613155,0.002530259022604819,0.0032249182462642523,0.0032249182462642523
2023-05-23,0.0006897659677753453,0.0008595712515885158,0.0010503267298189092,0.0012129841932517912,0.0016875270339723003,0.0018812812379376644,0.0024597571693281265,0.0033321931957743796,0.0033321931957743796
2023-05-24,0.0010752239780225336,0.001330382036978627,0.0015865303079477763,0.001825087833521408,0.002608937682109746,0.0027358130475867923,0.0032131428087077865,0.0038961808418775945,0.0038961808418775945
2023-05-25,0.0016452025425038347,0.0018887730055371732,0.002128855868921169,0.002313112257651443,0.0028594690404442243,0.0024339668495802808,0.002318431447633475,0.0022053077815940014,0.0022053077815940014
2023-05-26,0.002399537359311029,0.002678724054161528,0.0029292974306457708,0.0031725256983071784,0.00392491831099183,0.004285747377022446,0.004562699194332417,0.004789884388344489,0.004789884388344489
2023-05-27,2.681856081285092e-05,3.384407848912538e-05,4.110994552392299e-05,4.959938294884251e-05,7.544578668657304e-05,8.426641912772743e-05,0.00010538690799212221,0.0001350864766891391,0.0001350864766891391
2023-05-28,3.107484051449654e-05,3.970422710888939e-05,4.7735865022177656e-05,5.561986648009994e-05,8.150330819385655e-05,0.00010454367230951804,0.00012352960012238575,0.00014321156839969262,0.00014321156839969262
2023-05-29,0.0012210638899552194,0.001581152992932786,0.0018572606622972074,0.0021005937630690424,0.002721934575660556,0.003690088994404269,0.0037390085861837264,0.003319799900054932,0.003319799900054932
2023-05-30,8.612870487922919e-07,8.612870487922919e-07,8.612870487922919e-07,8.643251496182221e-07,9.242809772902049e-07,8.647257782985644e-07,8.741513606143186e-07,9.059905323738349e-07,9.059905323738349e-07
2023-05-31,0.0,0.0,0.0,0.0,1.5193340825099575e-09,0.0,0.0,0.0,0.0
2023-06-01,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07
2023-06-02,1.7369978129528656e-06,1.8351865123559895e-06,1.914948256279501e-06,2.462312024420596e-06,6.989931372560867e-06,4.103317060649801e-06,5.023067780807028e-06,6.316359929314785e-06,6.316359929314785e-06
2023-06-03,1.628838077151254e-05,1.9432824721035702e-05,2.3726983401543712e-05,2.7569621988401125e-05,4.510891193554998e-05,3.107683888197378e-05,4.315449169273456e-05,6.950944651862301e-05,6.950944651862301e-05
2023-06-04,3.0343469252090322e-06,3.6265282853651016e-06,4.605512369513658e-06,6.683460081533058e-06,1.5696941580681954e-05,3.3477795137748584e-05,5.6571668801307356e-05,9.110569948234115e-05,9.110569948234115e-05
2023-06-05,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07
2023-06-06,8.608316655056569e-07,8.608316655056569e-07,8.608316655056569e-07,8.608316655056569e-07,8.608316655056569e-07,8.608316655056569e-07,8.608316655056569e-07,8.608316655056569e-07,8.608316655056569e-07
2023-06-07,1.716613667213096e-06,1.716613667213096e-06,1.716613667213096e-06,1.716613667213096e-06,1.716613667213096e-06,1.716613667213096e-06,1.716613667213096e-06,1.716613667213096e-06,1.716613667213096e-06
2023-06-08,8.52346317969932e-07,8.52346317969932e-07,8.563099265029758e-07,9.038855284098178e-07,1.4169542374011324e-06,1.025605381555202e-06,1.1887480721159313e-06,1.3962387015453714e-06,1.3962387015453714e-06
2023-06-09,3.393480645435805e-05,4.1342997696580576e-05,5.2335065555113034e-05,6.997782766363335e-05,0.00013868125039179552,0.00023067669396096958,0.00036240751787952683,0.0005379512905392404,0.0005379512905392404
2023-06-10,0.0012268166778994782,0.0015398282314221955,0.001866580749413788,0.002219714756697569,0.0033449366941252813,0.004346522462855152,0.00562992108050677,0.007287148737759708,0.007287148737759708
2023-06-11,3.5449470344342676e-05,4.938605654934596e-05,5.810429351498382e-05,7.016472156765394e-05,0.0001033228402044259,0.0002316833424144948,0.00026746887526066183,0.000260181725025177,0.000260181725025177
2023-06-12,1.7345807918900391e-06,1.7345807918900391e-06,1.7345807918900391e-06,1.7345807918900391e-06,1.7396062815475723e-06,1.7345807918900391e-06,1.7345807918900391e-06,1.7345807918900391e-06,1.7345807918900391e-06
2023-06-13,3.921358208907277e-09,4.276566441283632e-08,1.1549654231729734e-07,2.6322973584665835e-07,5.947998146605649e-07,2.370695390644864e-06,3.821129421536013e-06,5.289912223815918e-06,5.289912223815918e-06
2023-06-14,1.7203188917847e-06,1.7203188917847e-06,1.7203188917847e-06,1.7203188917847e-06,1.7203188917847e-06,1.7203188917847e-06,1.7203188917847e-06,1.7203188917847e-06,1.7203188917847e-06
2023-06-15,1.2854092688030505e-06,1.2854092688030505e-06,1.2854092688030505e-06,1.2854092688030505e-06,1.2854092688030505e-06,1.2854092688030505e-06,1.2854092688030505e-06,1.2854092688030505e-06,1.2854092688030505e-06
2023-06-16,2.1413227386801736e-06,2.1413227386801736e-06,2.1413227386801736e-06,2.1413227386801736e-06,2.1413227386801736e-06,2.1413227386801736e-06,2.1413227386801736e-06,2.1413227386801736e-06,2.1413227386801736e-06
2023-06-17,1.7041156752384268e-06,1.7041156752384268e-06,1.7041156752384268e-06,1.7041156752384268e-06,1.7041156752384268e-06,1.7041156752384268e-06,1.7041156752384268e-06,1.7041156752384268e-06,1.7041156752384268e-06
2023-06-18,0.00014691290102506935,0.00021381121579841647,0.00025101663287641226,0.00027213484338186326,0.00029396321259292905,0.0006277390132994342,0.0005609791913478493,0.00028531253337860113,0.00028531253337860113
2023-06-19,4.372588898006238e-05,5.6562535965923774e-05,6.901013730752348e-05,8.32182472770654e-05,0.00017601251602172857,0.00015200467328348104,0.00019765329017913598,0.00027727335691452026,0.00027727335691452026
2023-06-20,0.0004597861235305046,0.0005715881292026668,0.0006549383294976347,0.0007408016516195047,0.0009847381388430095,0.0014039310661417288,0.001487699339646896,0.0014132102572830263,0.0014132102572830263
2023-06-21,0.0026899253066194192,0.0033290927184582812,0.003909060469277814,0.004392316778205662,0.005700180343450813,0.0063854046649869,0.006668093907645019,0.006643477082150184,0.006643477082150184
2023-06-22,0.02258579677023937,0.025653206288377493,0.028783895983022754,0.031005755537270804,0.03646885277770599,0.03439319715890282,0.035046788882854084,0.03611224506397547,0.03611224506397547
2023-06-23,0.023227583063397842,0.026966205631595644,0.030534362033556337,0.033375645878123535,0.04111023814509105,0.042474368824214695,0.044541215677899385,0.046588946756685345,0.046588946756685345
2023-06-24,0.004350752344177373,0.0052457644799638395,0.006104112935709124,0.00682824597622728,0.008988482792313476,0.00878268889413584,0.009126249555981594,0.009521836042324594,0.009521836042324594
2023-06-25,6.370346185528767e-06,7.523770620492244e-06,8.974529414322498e-06,1.2449317534570514e-05,4.4288107509232555e-05,2.147999369759343e-05,3.180860312813624e-05,4.930412080739188e-05,4.930412080739188e-05
2023-06-26,7.024466052179809e-05,8.970946147158353e-05,0.00011196767024553038,0.0001463810281486023,0.0002796332038740112,0.0004516504666251627,0.0006778372936209405,0.000990562335459799,0.000990562335459799
2023-06-27,0.00019954999810273556,0.0002132273842885867,0.00023421129393160473,0.00025878398886664694,0.0003759586148742105,0.00033762834128046095,0.0004661063281702484,0.0006724983453700872,0.0006724983453700872
2023-06-28,0.00013534324733337135,0.00016716047786848203,0.00019856641187716343,0.0002221302065984746,0.00027961364758062704,0.00023148013994746575,0.00021210188487811094,0.00019402951001623592,0.00019402951001623592
2023-06-29,1.286852693738183e-06,1.286852693738183e-06,1.3260874009893238e-06,1.455865136114033e-06,3.816972471243098e-06,3.4627308319699912e-06,5.791505883417884e-06,1.0443616247357568e-05,1.0443616247357568e-05
2023-06-30,1.7083379475479887e-06,1.7083379475479887e-06,1.7083379475479887e-06,1.7083379475479887e-06,1.7083379475479887e-06,1.7083379475479887e-06,1.7083379475479887e-06,1.7083379475479887e-06,1.7083379475479887e-06
2023-07-01,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07
2023-07-02,0.0,0.0,0.0,0.0,2.2790011237649363e-09,0.0,0.0,0.0,0.0
2023-07-03,1.7136334804490616e-06,1.7136334804490616e-06,1.7136334804490616e-06,1.7136334804490616e-06,1.7161462252778283e-06,1.7142066020334405e-06,1.715777532419399e-06,1.7210840610459854e-06,1.7210840610459854e-06
2023-07-04,4.6530826275078356e-07,4.836929264611539e-07,5.148375255422782e-07,5.340329207198029e-07,8.168172748096993e-07,5.991147502259647e-07,7.554351689106637e-07,1.2099741866222757e-06,1.2099741866222757e-06
2023-07-05,8.795605894144835e-07,8.876547651255152e-07,9.062614739460433e-07,9.425707244013964e-07,1.0629494416510474e-06,1.3392969132982913e-06,1.947442347814398e-06,3.464519920726161e-06,3.464519920726161e-06
2023-07-06,8.523463748133508e-07,8.523463748133508e-07,8.593704912010232e-07,8.835592440130854e-07,9.482397297902293e-07,1.1947644783417967e-06,1.6681581495268806e-06,2.714991524044308e-06,2.714991524044308e-06
2023-07-07,1.8832713910916552e-06,2.113265204642153e-06,2.4522393420420338e-06,3.068134520348289e-06,6.307846478137353e-06,7.488697488594434e-06,1.1721510578998853e-05,1.828670491477169e-05,1.828670491477169e-05
2023-07-08,1.078424327709782e-06,1.3020947313413423e-06,1.5406917256990043e-06,2.0471787410728105e-06,4.281389200149403e-06,8.32689719441441e-06,1.2805590228210655e-05,1.8920212042417006e-05,1.8920212042417006e-05
2023-07-09,8.531533239874989e-07,8.531533239874989e-07,9.022217941813812e-07,1.4257629939413732e-06,9.723882757932302e-06,4.169940191614524e-06,8.375774067114675e-06,1.8093796825269237e-05,1.8093796825269237e-05
2023-07-10,1.2876897130809084e-06,1.2876897130809084e-06,1.2905495318958893e-06,1.306099157371366e-06,1.3998282555553938e-06,1.5533536105783226e-06,1.80633588470562e-06,1.9582419668040525e-06,1.9582419668040525e-06
2023-07-11,0.0031724321060461365,0.003042580394509822,0.002959036284054988,0.002826812947665592,0.002291717396378416,0.001675722327247957,0.0014567353419003579,0.0013208608723971338,0.0013208608723971338
2023-07-12,0.013031398006079907,0.013394183443754206,0.013744847744037132,0.013864110039240957,0.013942799141405957,0.012984447981021146,0.01201298262140544,0.010552362010571414,0.010552362010571414
2023-07-13,4.6130958612354185e-06,5.459732924647863e-06,6.539179872157144e-06,7.658711989208613e-06,1.2287132364565646e-05,1.4502111571615261e-05,2.0589628889774105e-05,3.036779230569664e-05,3.036779230569664e-05
2023-07-14,8.583068797918258e-07,8.583068797918258e-07,8.764692378799499e-07,9.572621638364065e-07,1.652373202966197e-06,1.9187581559954103e-06,2.971913312150821e-06,4.538893694672198e-06,4.538893694672198e-06
2023-07-15,2.5731952566849552e-06,3.314606277397396e-06,4.419072308524289e-06,6.267674339627758e-06,2.0495777815775156e-05,1.5070761096548046e-05,2.5380429604070648e-05,4.314631223678589e-05,4.314631223678589e-05
2023-07-16,0.0,0.0,1.2041342378866794e-09,3.356378055313259e-08,5.077497631895777e-07,6.238208014584152e-08,1.8074358109947585e-07,4.842877388000488e-07,4.842877388000488e-07
2023-07-17,3.859698762198604e-05,4.76144620701858e-05,5.8430834549076575e-05,7.072692925674752e-05,0.00012208531095208615,0.00014125558388652614,0.00020627310797524567,0.00030912756909629024,0.00030912756909629024
2023-07-18,0.0003689683383281829,0.0004668804835040088,0.0005575929603185045,0.0006396029823700632,0.0008873501025837882,0.0010211094347263383,0.0011494354473430253,0.0012951594235914854,0.0012951594235914854
2023-07-19,8.876533581171411e-05,0.00010751356745711771,0.0001323575170394338,0.00016099449638345815,0.00027312771315135054,0.00030969972026226723,0.0004627158326185452,0.0007099069075593434,0.0007099069075593434
2023-07-20,2.473388847409739e-05,3.393968658989408e-05,4.088036740928366e-05,4.954173871472292e-05,7.659204644952421e-05,0.00014378535147812618,0.00017902677436384623,0.00020945966243601788,0.00020945966243601788
2023-07-21,0.0002236207848077835,0.0002783015436167127,0.0003342259410836813,0.0003877079022875046,0.0005596111801470645,0.0006248577810991067,0.0007650100497725157,0.000968608260052406,0.000968608260052406
2023-07-22,0.0019255170696091655,0.002064881570613794,0.002310373766999606,0.0022995701981411236,0.0018970497682414369,0.0006450586593499654,0.0005469853928910053,0.0007368326186565355,0.0007368326186565355
2023-07-23,6.108378018229575e-06,6.5173000657849784e-06,7.077740408116712e-06,8.138522270139256e-06,1.4994541713046302e-05,1.4026983158872844e-05,1.969864891068662e-05,2.933889618361718e-05,2.933889618361718e-05
2023-07-24,1.8711858672678484e-05,2.416338888376905e-05,2.9886822506417926e-05,3.784935451106209e-05,6.877220923462421e-05,0.00011598339976501561,0.0001713968438196036,0.0002482846379265879,0.0002482846379265879
2023-07-25,2.2907671145252317e-06,2.8171399950354954e-06,3.362739697868073e-06,4.415107720614314e-06,7.088915389151962e-06,1.8774936531033033e-05,2.6196455708735248e-05,3.340047032907023e-05,3.340047032907023e-05
2023-07-26,8.51038527415719e-07,8.665762498972908e-07,8.832860873128073e-07,9.244821402390495e-07,1.0331535789791937e-06,1.5756591178157618e-06,2.1528391769004995e-06,3.2485569363416285e-06,3.2485569363416285e-06
2023-07-27,9.929192692188853e-06,1.2741147668554981e-05,1.5152183043218015e-05,1.7551875228757008e-05,2.4920351363612236e-05,3.4703605272350486e-05,4.063776070980972e-05,4.6589970587262997e-05,4.6589970587262997e-05
2023-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-29,1.714587710921478e-06,1.714587710921478e-06,1.714587710921478e-06,1.714587710921478e-06,1.714587710921478e-06,1.714587710921478e-06,1.714587710921478e-06,1.714587710921478e-06,1.714587710921478e-06
2023-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-31,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.537930894923652e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07,8.523463748133508e-07
2023-08-01,2.139555988378561e-06,2.139555988378561e-06,2.139555988378561e-06,2.142160074800787e-06,2.139555988378561e-06,2.139555988378561e-06,2.139555988378561e-06,2.139555988378561e-06,2.139555988378561e-06
2023-08-02,1.7106532936850272e-06,1.7106532936850272e-06,1.7106532936850272e-06,1.7106532936850272e-06,1.7106532936850272e-06,1.7106532936850272e-06,1.7106532936850272e-06,1.7106532936850272e-06,1.7106532936850272e-06
2023-08-03,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07,8.52346317969932e-07
2023-08-04,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07
2023-08-05,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07
2023-08-06,6.865513952154861e-06,8.152137957346279e-06,9.418386802930223e-06,1.4238855213794896e-05,2.1838518529156458e-05,1.880120948926937e-05,2.2820431551487323e-05,2.6777386665344238e-05,2.6777386665344238e-05
2023-08-07,0.0001619161743753083,0.00022372098245895125,0.00026215706207602754,0.0002959145504180404,0.0003698399643379167,0.0006423268268685954,0.000621075381466591,0.0004496246576195517,0.0004496246576195517
2023-08-08,0.00018824366629874737,0.0002459564016902377,0.0002869555543786501,0.00032120623079917213,0.0004124874222659208,0.0005500376810457766,0.0005151593558985728,0.00037258279434126956,0.00037258279434126956
2023-08-09,0.00017300726866371978,0.00021544843804708415,0.0002565339756677039,0.0002926888458357531,0.0004049723040176176,0.0004010599067241479,0.0004331400331337057,0.0004763894206689656,0.0004763894206689656
2023-08-10,0.0029805345754874376,0.0033132558847222093,0.003723255963839265,0.004010102557904512,0.0048438244785358716,0.0032673325147149134,0.003281829918888833,0.003789477050304413,0.003789477050304413
2023-08-11,1.2065234922955058e-06,1.4085138845559366e-06,1.6793257445436073e-06,2.1900800811111863e-06,3.769428900001953e-06,8.231648325204401e-06,1.277559095007309e-05,1.8829107283124813e-05,1.8829107283124813e-05
2023-08-12,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07,8.583068797918258e-07
2023-08-13,1.2814998058274796e-06,1.2814998058274796e-06,1.2814998058274796e-06,1.2814998058274796e-06,1.2814998058274796e-06,1.2814998058274796e-06,1.2814998058274796e-06,1.2814998058274796e-06,1.2814998058274796e-06
2023-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-15,3.8092073641325297e-06,4.755942810811269e-06,5.992675068402531e-06,7.2161404831895565e-06,1.2822517382553203e-05,1.1643009072930148e-05,1.6650493196446256e-05,2.5495886802673336e-05,2.5495886802673336e-05
2023-08-16,0.000909588054606789,0.0011101834175298033,0.001297821199853814,0.0014802906119707722,0.00203555358780755,0.002322291481424366,0.00264132816156895,0.003014817833900452,0.003014817833900452
2023-08-17,0.0034326260027132535,0.003821063602986357,0.004295479568969522,0.004699783417785052,0.005875805779999377,0.005051020069940556,0.005657933813204867,0.006676420569419861,0.006676420569419861
